rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
147,chercher,seek; look for,freedict,636.9399999999999,5.06,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""look|seek"", ""kaikki"": ""look|seek"", ""omw"": ""look|seek""}",verified_strong
148,mieux,better,explicit_high_risk_review,635.456,5.67,False,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""better"", ""omw"": ""better""}",verified_explicit_review
149,enfant,bairn; child; infant,freedict,628.7909999999999,5.27,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bairn|child|infant"", ""kaikki"": ""child"", ""omw"": ""bairn|child|infant""}",verified_strong
150,gens,people,freedict,623.446,5.80,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""people"", ""kaikki"": ""people"", ""omw"": ""people""}",verified_strong
151,tes,your (informal singular possessor; before a plural noun),explicit_high_risk_review,620.854,5.45,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""your""}",verified_explicit_review
152,heure,hour; time; o'clock,freedict,608.832,5.39,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""hour|o'clock|time"", ""kaikki"": ""hour|o'clock|time"", ""omw"": ""hour|o'clock|time""}",verified_strong
153,maison,house,freedict,602.794,5.53,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""house"", ""kaikki"": ""house"", ""omw"": ""house""}",verified_strong
154,fait,fact; deed; event; done; made,explicit_high_risk_review,601.696,6.43,False,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""done|fact"", ""omw"": ""deed|event|fact""}",verified_explicit_review
155,problème,problem; trouble,freedict,580.329,5.41,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""problem|trouble"", ""kaikki"": ""problem|trouble"", ""omw"": ""problem|trouble""}",verified_strong
156,revenir,return; come back,freedict,579.6679999999999,4.89,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""back|come|return"", ""kaikki"": ""back|come|return"", ""omw"": ""back|come|return""}",verified_strong
157,voilà,look; there; behold; here is,freedict,578.873,5.25,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""behold|here|look|there"", ""kaikki"": ""here|there""}",verified
158,cela,that; those; that over there,freedict,578.769,5.72,False,True,True,False,False,True,False,kaikki,"{""freedict"": ""over|there|those"", ""kaikki"": ""that""}",verified
159,écouter,listen,freedict,572.2909999999999,4.71,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""listen"", ""kaikki"": ""listen"", ""omw"": ""listen""}",verified_strong
160,fille,girl; lass; wench; daughter,freedict,566.775,5.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""daughter|girl|lass|wench"", ""kaikki"": ""daughter|girl|wench"", ""omw"": ""daughter|girl|lass|wench""}",verified_strong
161,soir,evening,freedict,559.133,5.49,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""even"", ""kaikki"": ""even"", ""omw"": ""even""}",verified_strong
162,nom,name; appellation,freedict,549.921,5.59,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""appell|name"", ""kaikki"": ""name"", ""omw"": ""appell|name""}",verified_strong
163,premier,first,freedict,545.4399999999999,5.74,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""first"", ""kaikki"": ""first"", ""omw"": ""first""}",verified_strong
164,perdre,lose,freedict,545.1440000000001,5.02,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""lose"", ""kaikki"": ""lose"", ""omw"": ""lose""}",verified_strong
165,finir,end; end up; expire; finish,freedict,539.469,4.81,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""end|expire|finish|up"", ""kaikki"": ""end|finish|up"", ""omw"": ""end|finish|up""}",verified_strong
166,sentir,feel; reek; grope; sense,freedict,539.381,4.68,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""feel|grope|reek|sense"", ""kaikki"": ""feel"", ""omw"": ""feel|sense""}",verified_strong
167,raison,reason; logical reasoning,freedict,527.246,5.50,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""logical|reason"", ""kaikki"": ""reason"", ""omw"": ""reason""}",verified_strong
168,jouer,act; play,freedict,527.169,5.23,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""act|play"", ""kaikki"": ""play"", ""omw"": ""act|play""}",verified_strong
169,nuit,night,freedict,523.93,5.38,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""night"", ""kaikki"": ""night"", ""omw"": ""night""}",verified_strong
170,travailler,work,freedict,520.6419999999999,5.03,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""work"", ""kaikki"": ""work"", ""omw"": ""work""}",verified_strong
171,moment,moment; instant,freedict,520.341,5.66,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""instant|moment"", ""kaikki"": ""moment"", ""omw"": ""instant|moment""}",verified_strong
172,dernier,last,freedict,517.076,5.47,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""last"", ""kaikki"": ""last"", ""omw"": ""last""}",verified_strong
173,commencer,begin; start; set in; come on,freedict,511.1159999999999,4.93,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""begin|come|set|start"", ""kaikki"": ""begin"", ""omw"": ""begin|come|set|start""}",verified_strong
174,cet,this; that (masculine singular before a vowel or mute h),explicit_high_risk_review,502.788,5.66,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""this""}",verified_explicit_review
175,beau,fine; lovely; handsome; beautiful,freedict,500.47499999999997,5.26,False,False,True,False,True,True,False,omw,"{""freedict"": ""beautiful|fine|handsome|lovely"", ""omw"": ""beautiful|handsome""}",verified
176,salut,salvage; greeting; recovery; salvation,freedict,500.41499999999996,4.79,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""greet|recovery|salv|salvage"", ""kaikki"": ""salv"", ""omw"": ""greet|salv""}",verified_strong
177,rendre,get; make; cause; vomit,freedict,495.416,5.21,False,False,True,False,True,True,False,omw,"{""freedict"": ""cause|get|make|vomit"", ""omw"": ""cause|get|make|vomit""}",verified
178,truc,"trick; procedure, technique; thingamajig, thingy, thing",kaikki,492.823,5.28,False,True,False,False,True,False,False,omw,"{""kaikki"": ""procedure|technique|thingamajig|thingy|trick"", ""omw"": ""thingamajig""}",verified
179,désoler,to sadden; distress; upset,explicit_high_risk_review,490.85599999999994,2.82,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""distres|sadden|upset""}",verified_explicit_review
180,argent,money; silver,freedict,487.845,5.37,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""money|silver"", ""kaikki"": ""money|silver"", ""omw"": ""money|silver""}",verified_strong
181,bonjour,good day; good morning,freedict,482.949,5.12,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""day|good|morn"", ""kaikki"": ""day|good"", ""omw"": ""day|good|morn""}",verified_strong
182,moins,minus,freedict,478.212,5.87,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""minu"", ""kaikki"": ""minu"", ""omw"": ""minu""}",verified_strong
183,plaire,please,freedict,477.94,4.15,False,True,True,False,False,True,False,kaikki,"{""freedict"": ""please"", ""kaikki"": ""please""}",verified
184,maman,mam; mom; mammy; mommy,freedict,472.705,4.74,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""mam|mammy|mom|mommy"", ""kaikki"": ""mom|mommy"", ""omw"": ""mammy|mom|mommy""}",verified_strong
185,rentrer,"to score (a goal); to go back, to re-enter; to get in, to go in, to fit in",kaikki,465.89200000000005,4.80,False,True,False,False,True,True,False,omw,"{""kaikki"": ""back|fit|get|go|goal|re-enter|score"", ""omw"": ""back|go|re-enter""}",verified
186,air,air; look; view; sight,freedict,463.208,5.39,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""air|look|sight|view"", ""kaikki"": ""air"", ""omw"": ""air|look""}",verified_strong
187,mort,death,freedict,460.52,5.64,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""death"", ""kaikki"": ""death"", ""omw"": ""death""}",verified_strong
188,tenir,hold; hang onto,freedict,456.66,4.89,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""hang|hold|onto"", ""kaikki"": ""hold"", ""omw"": ""hold""}",verified_strong
189,affaire,case; affair; matter; business,freedict,452.564,5.19,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""affair|busines|case|matter"", ""kaikki"": ""affair|case"", ""omw"": ""affair|busines|case|matter""}",verified_strong
190,désolé,sorry; saddened; desolate,explicit_high_risk_review,450.608,4.78,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""desolate|sorry""}",verified_explicit_review
191,gars,"lad, guy; guys (usually all male)",kaikki,444.206,5.19,False,True,False,False,True,False,False,omw,"{""kaikki"": ""all|guy|guys|lad|male|usually"", ""omw"": ""lad|usually""}",verified
192,famille,family,freedict,442.358,5.52,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""family"", ""kaikki"": ""family"", ""omw"": ""family""}",verified_strong
193,ah,ah; oh; ow; aha,freedict,442.294,5.31,False,True,True,False,False,True,False,kaikki,"{""freedict"": ""ah|aha|oh|ow"", ""kaikki"": ""ah""}",verified
194,vivre,live; be alive,freedict,440.971,5.21,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""alive|live"", ""kaikki"": ""live"", ""omw"": ""alive|live""}",verified_strong
195,main,hand,freedict,440.475,5.33,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""hand"", ""kaikki"": ""hand"", ""omw"": ""hand""}",verified_strong
196,mec,"pimp; guy, fellow, bloke, chap, dude, boyfriend",kaikki,440.149,5.20,False,True,False,False,True,False,False,omw,"{""kaikki"": ""bloke|boyfriend|chap|dude|fellow|guy|pimp"", ""omw"": ""bloke|boyfriend|chap|dude|fellow|guy""}",verified
197,peur,fear; fright,freedict,436.70599999999996,5.24,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""fear|fright"", ""kaikki"": ""fear"", ""omw"": ""fear|fright""}",verified_strong
198,question,question,freedict,436.16200000000003,5.50,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""question"", ""kaikki"": ""question"", ""omw"": ""question""}",verified_strong
199,devenir,get; grow; become; happen,freedict,433.37300000000005,5.06,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""become|get|grow|happen"", ""kaikki"": ""become"", ""omw"": ""become|get|grow""}",verified_strong
200,eh,eh; hey; huh (interjection),explicit_high_risk_review,431.354,4.86,False,False,False,False,False,False,False,,{},verified_explicit_review
201,changer,turn; change,freedict,429.842,5.11,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""change|turn"", ""kaikki"": ""change"", ""omw"": ""change""}",verified_strong
202,idée,idea,freedict,429.06,5.38,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""idea"", ""kaikki"": ""idea"", ""omw"": ""idea""}",verified_strong
203,travail,work; employment,freedict,427.215,5.63,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""employ|work"", ""kaikki"": ""work"", ""omw"": ""employ|work""}",verified_strong
204,voiture,car; vehicle; motor car,freedict,422.873,5.19,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""car|motor|vehicle"", ""kaikki"": ""car|vehicle"", ""omw"": ""car|motor|vehicle""}",verified_strong
205,tête,head,freedict,421.89300000000003,5.53,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""head"", ""kaikki"": ""head"", ""omw"": ""head""}",verified_strong
206,assez,quite; enough; rather; sufficiently,freedict,415.848,5.51,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""enough|quite|rather|sufficiently"", ""kaikki"": ""enough|sufficiently"", ""omw"": ""enough|quite|rather|sufficiently""}",verified_strong
207,fils,son,freedict,411.354,5.40,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""son"", ""kaikki"": ""son"", ""omw"": ""son""}",verified_strong
208,oublier,forget,freedict,410.795,4.84,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""forget"", ""kaikki"": ""forget"", ""omw"": ""forget""}",verified_strong
209,coup,blow; knock,freedict,408.471,5.55,False,False,True,False,True,False,False,omw,"{""freedict"": ""blow|knock"", ""omw"": ""blow|knock""}",verified
210,mère,mother,freedict,408.117,5.45,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""mother"", ""kaikki"": ""mother"", ""omw"": ""mother""}",verified_strong
211,chance,luck; chance,freedict,405.123,5.15,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""chance|luck"", ""kaikki"": ""chance|luck"", ""omw"": ""chance|luck""}",verified_strong
212,minute,minute,freedict,404.187,4.67,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""minute"", ""kaikki"": ""minute"", ""omw"": ""minute""}",verified_strong
213,manger,eat,freedict,399.439,5.02,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""eat"", ""kaikki"": ""eat"", ""omw"": ""eat""}",verified_strong
214,meilleur,better,freedict,398.748,5.36,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""better"", ""kaikki"": ""better"", ""omw"": ""better""}",verified_strong
215,entre,among; between,freedict,397.585,6.02,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""among|between"", ""kaikki"": ""among|between"", ""omw"": ""between""}",verified_strong
216,quelle,which; what (feminine singular),explicit_high_risk_review,396.573,5.27,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""what""}",verified_explicit_review
217,envoyer,send; transmit,freedict,395.294,4.86,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""send|transmit"", ""kaikki"": ""send"", ""omw"": ""send""}",verified_strong
218,prêt,ready; through; finished,freedict,395.10699999999997,4.99,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""finish|ready|through"", ""kaikki"": ""ready"", ""omw"": ""ready""}",verified_strong
219,hé,hey!; ho! (interjection),explicit_high_risk_review,389.842,4.18,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""hey""}",verified_explicit_review
220,souvenir,memento; keepsake; souvenir; recollection,freedict,389.32599999999996,4.69,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""keepsake|memento|recollection|souvenir"", ""kaikki"": ""souvenir"", ""omw"": ""keepsake|memento|recollection|souvenir""}",verified_strong
221,merde,shit,freedict,384.76300000000003,5.23,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""shit"", ""kaikki"": ""shit"", ""omw"": ""shit""}",verified_strong
222,occuper,occupy,freedict,384.01800000000003,4.60,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""occupy"", ""kaikki"": ""occupy"", ""omw"": ""occupy""}",verified_strong
223,entrer,enter; go in; perform; penetrate,freedict,383.9029999999999,4.77,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""enter|go|penetrate|perform"", ""kaikki"": ""enter"", ""omw"": ""enter|go|penetrate""}",verified_strong
224,pendant,during; for (a duration); while,explicit_high_risk_review,382.117,5.67,False,False,True,False,False,True,False,freedict,"{""freedict"": ""during|while""}",verified_explicit_review
225,vite,fast; quickly; swiftly,freedict,380.07,5.31,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""fast|quickly|swiftly"", ""kaikki"": ""fast|quickly"", ""omw"": ""fast|quickly""}",verified_strong
226,tomber,drop; fall,freedict,373.666,4.91,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""drop|fall"", ""kaikki"": ""fall"", ""omw"": ""drop|fall""}",verified_strong
227,aujourd'hui,today,freedict,369.712,5.62,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""today"", ""kaikki"": ""today"", ""omw"": ""today""}",verified_strong
228,elles,they,freedict,368.028,5.66,False,True,True,False,False,True,False,kaikki,"{""freedict"": ""they"", ""kaikki"": ""they""}",verified
229,hein,huh?; right?; isn't it?,explicit_high_risk_review,367.028,5.08,False,True,True,False,False,False,False,freedict|kaikki,"{""freedict"": ""isn't|it"", ""kaikki"": ""huh""}",verified_explicit_review
230,garder,keep; guard; look after; watch over,freedict,363.3230000000001,4.88,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""after|guard|keep|look|over|watch"", ""kaikki"": ""guard|keep"", ""omw"": ""after|guard|keep|look|over|watch""}",verified_strong
