rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
149,مگر,but; unless; however,kaikki,11500,6.01,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""but|however|unles"", ""readurdu"": ""but|however|unles""}",verified
150,پاس,nearby,kaikki,11309,5.83,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""nearby"", ""readurdu"": ""nearby""}",verified
151,بنا,"mason, builder; basis, foundation; without, prepared without",kaikki,11234,5.77,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""basi|builder|found|mason|prepar|without"", ""readurdu"": ""basi|builder|found|mason|prepar|without""}",verified
152,ہزار,thousand,kaikki,11152,5.59,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""thousand"", ""readurdu"": ""thousand""}",verified
153,تعلیم,"education; training, practice; teaching, instruction",kaikki,11132,5.65,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""educ|instruction|practice|teach|train"", ""readurdu"": ""educ""}",verified
154,بڑے,big; large; great (masculine plural/oblique),explicit_high_risk_review,11090,5.69,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""oblique"", ""readurdu"": ""big|large""}",verified_explicit_review
155,کرکٹ,cricket,kaikki,11087,5.43,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""cricket"", ""readurdu"": ""cricket""}",verified
156,دیگر,other,kaikki,11073,5.71,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""other"", ""readurdu"": ""other""}",verified
157,غیر,"other; unrelated; strange, foreign",kaikki,11070,5.84,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""foreign|other|strange|unrelat"", ""readurdu"": ""other""}",verified
158,ہلاک,killed; a killer; destruction; ruin,kaikki,10910,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""destruction|kill|killer|ruin"", ""readurdu"": ""destruction|kill|ruin""}",verified
159,یہاں,here (at this place),kaikki,10900,5.81,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""here|place"", ""readurdu"": ""here|place""}",verified
160,کئی,many; several,kaikki,10775,5.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""many|several"", ""readurdu"": ""many|several""}",verified
161,اہم,"ego; important, necessary",kaikki,10669,5.74,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""ego|important|necessary"", ""readurdu"": ""important""}",verified
162,ہمیں,contracted dative/accusative of ہم (ham); plural of مجھے (mujhe),kaikki,10468,5.76,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""accusative|contract|dative|ham|mujhe"", ""readurdu"": ""accusative|contract|dative|ham|mujhe""}",verified
163,موقع,"chance, opportunity",kaikki,10387,5.34,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""chance|opportunity"", ""readurdu"": ""opportunity""}",verified
164,فیصد,percent (%),kaikki,10355,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""percent"", ""readurdu"": ""percent""}",verified
165,بچے,direct plural; oblique/vocative singular,kaikki,10350,5.50,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
166,جنرل,general,kaikki,10313,5.46,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""general"", ""readurdu"": ""general""}",verified
167,اپنا,"reflexive pronoun: oneself, yourself",kaikki,10241,5.80,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""oneself|reflexive|yourself"", ""readurdu"": ""oneself|reflexive|yourself""}",verified
168,بچوں,"oblique plural of بَچَّہ (bacca, “kid; boy”)",kaikki,10210,5.54,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bacca|boy|kid|oblique"", ""readurdu"": ""bacca|boy|kid|oblique""}",verified
169,سیاسی,political,kaikki,10191,5.66,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""political"", ""readurdu"": ""political""}",verified
170,اضافہ,surplus; addition; increase,kaikki,10139,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""addition|increase|surplu"", ""readurdu"": ""addition|increase""}",verified
171,ایسا,such; like this; of this kind,explicit_high_risk_review,10067,5.77,False,False,False,True,False,True,False,readurdu,"{""readurdu"": ""like|such""}",verified_explicit_review
172,خیال,thought; idea; opinion; care/attention,explicit_high_risk_review,10033,5.53,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""opinion"", ""readurdu"": ""care|idea|thought""}",verified_explicit_review
173,ختم,depleted; finished; terminated,kaikki,9973,5.69,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""deplet|finish|terminat"", ""readurdu"": ""deplet|finish""}",verified
174,شہر,town; city (urban area),kaikki,9803,5.69,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""area|city|town|urban"", ""readurdu"": ""area|city|town|urban""}",verified
175,خواتین,"plural of خاتُون (xātūn, “lady”)",kaikki,9757,5.55,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""lady"", ""readurdu"": ""lady""}",verified
176,روز,"day; period, age, time",kaikki,9743,5.50,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""age|day|period|time"", ""readurdu"": ""day""}",verified
177,ترقی,progress; development,kaikki,9708,5.54,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""develop|progres"", ""readurdu"": ""progres""}",verified
178,ہماری,our (feminine),explicit_high_risk_review,9526,5.68,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""our""}",verified_explicit_review
179,وہاں,"there (only in the sense of an abstract noun of place. Urdu does not have a word equivalent to the English usage for ""there is..."".)",kaikki,9483,5.60,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""abstract|does|english|equivalent|have|not|only|place|sense|there|urdu|usage"", ""readurdu"": ""abstract|does|english|equivalent|have|not|only|place|sense|there|urdu|word""}",verified
180,جانب,"direction, side",kaikki,9446,5.50,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""direction|side"", ""readurdu"": ""direction|side""}",verified
181,کوشش,effort; attempt,kaikki,9441,5.52,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attempt|effort"", ""readurdu"": ""attempt|effort""}",verified
182,دوسری,second; other (feminine),explicit_high_risk_review,9333,5.65,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""other|second""}",verified_explicit_review
183,مکمل,"entire, total; full, overflowing; finished (ie. to come to an end; concluded)",kaikki,9307,5.59,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""come|conclud|end|entire|finish|full|ie|overflow|total"", ""readurdu"": ""come|conclud|end|entire|finish|ie|total""}",verified
184,عمر,"life; lifetime; a male given name, Umar or Omar; age (number of years one has lived)",kaikki,9272,5.66,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""age|given|has|life|lifetime|lived|male|name|number|omar|umar|year"", ""readurdu"": ""age|lifetime""}",verified
185,بار,"time, turn, occasion, instance, occurrence",kaikki,9238,5.79,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""instance|occasion|occurrence|time|turn"", ""readurdu"": ""instance|occasion|occurrence|time|turn""}",verified
186,حصہ,"portion; part, share, piece; a share of a company",kaikki,9172,5.67,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""company|part|piece|portion|share"", ""readurdu"": ""company|part|piece|portion|share""}",verified
187,انسان,human; person,kaikki,9122,5.72,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""human"", ""readurdu"": ""human""}",verified
188,مزید,"greater, increased; increased, augmented, increase; more, additional, further, supplementary",kaikki,9105,5.81,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""additional|augment|further|greater|increas|increase|more|supplementary"", ""readurdu"": ""additional|augment|further|greater|increas|increase|more|supplementary""}",verified
189,نظام,"system, order; institution, foundation (network)",kaikki,9057,5.61,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""found|institution|network|order|system"", ""readurdu"": ""found|institution|network|order|system""}",verified
190,بہتر,better; improved,explicit_high_risk_review,9050,5.52,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""improv"", ""readurdu"": ""better""}",verified_explicit_review
191,کبھی,sometimes,kaikki,8927,5.77,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""sometim"", ""readurdu"": ""sometim""}",verified
192,مسلم,Muslim; Islamic; a Muslim (adherent of Islam),kaikki,8894,5.74,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""adherent|islam|islamic|muslim"", ""readurdu"": ""adherent|islam|islamic|muslim""}",verified
193,چار,four,kaikki,8865,5.55,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""four"", ""readurdu"": ""four""}",verified
194,کردار,contribution; character; role; character; behaviour,kaikki,8617,5.56,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""behaviour|character|contribution|role"", ""readurdu"": ""character|role""}",verified
195,میری,my; mine (feminine),explicit_high_risk_review,8592,5.72,False,False,False,False,False,False,False,,{},verified_explicit_review
196,فیصلہ,resolution; decision; judgment,kaikki,8530,5.73,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""decision|judg|resolution"", ""readurdu"": ""decision|judg|resolution""}",verified
197,سامنے,in front of,existing_candidate_fallback,8517,5.70,False,False,False,True,False,True,False,,"{""readurdu"": ""front""}",review
198,ادا,"beauty, charm; elegance, grace; style; expression, imitation, manner",kaikki,8500,5.44,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""beauty|charm|elegance|expression|grace|imit|manner|style"", ""readurdu"": ""charm|grace""}",verified
199,درمیان,"interval; middle, midst; in the middle or midst",kaikki,8473,5.57,False,True,False,False,False,False,False,,"{""kaikki"": ""interval|middle|midst""}",review
200,صورت,appearance; circumstance,kaikki,8460,5.39,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""appearance|circumstance"", ""readurdu"": ""appearance""}",verified
201,پارٹی,political group,kaikki,8454,5.78,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""group|political"", ""readurdu"": ""political""}",verified
202,نئی,new (feminine),explicit_high_risk_review,8444,5.38,False,False,False,False,False,False,False,,{},verified_explicit_review
203,بعض,"some, certain, few, several",kaikki,8344,5.47,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""certain|few|several|some"", ""readurdu"": ""certain|few|several|some""}",verified
204,دل,wish; heart; attention,kaikki,8311,5.73,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attention|heart|wish"", ""readurdu"": ""heart""}",verified
205,اجلاس,"the sitting of a court of justice; session, official meeting, assembly session",kaikki,8303,5.37,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""assembly|court|justice|meet|official|session|sitt"", ""readurdu"": ""meet|session""}",verified
206,باہر,"outside; outdoors; eminent, excelling",kaikki,8296,5.57,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""eminent|excell|outdoor|outside"", ""readurdu"": ""outside""}",verified
207,قرار,"conclusion, confirmation; decision, promise, agreement; peace, tranquility, rest, calm",kaikki,8279,5.44,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""agree|calm|conclusion|confirm|decision|peace|promise|rest|tranquility"", ""readurdu"": ""agree|calm|conclusion|confirm|decision|peace|promise|rest|tranquility""}",verified
208,عام,common; general; ordinary,kaikki,8206,5.75,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""common|general|ordinary"", ""readurdu"": ""common|general""}",verified
209,ضروری,"important; necessary, required",kaikki,8181,5.39,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""important|necessary|requir"", ""readurdu"": ""important|necessary|requir""}",verified
210,حضرت,gentleman,kaikki,8153,5.76,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""gentleman"", ""readurdu"": ""gentleman""}",verified
211,بھارتی,Indian,kaikki,8144,5.48,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""indian"", ""readurdu"": ""indian""}",verified
212,تاہم,"however, yet, nevertheless, nonetheless",kaikki,8049,5.56,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""however|nevertheles|nonetheles|yet"", ""readurdu"": ""however|nevertheles""}",verified
213,مسائل,formal plural of مَسْئَلَہ (masala),kaikki,8000,5.13,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""formal|masala"", ""readurdu"": ""formal|masala""}",verified
214,تاکہ,so that; in order that,explicit_high_risk_review,7963,5.31,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""so""}",verified_explicit_review
215,جگہ,"post; station; place, site",kaikki,7864,5.56,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""place|post|site|station"", ""readurdu"": ""place|post|site|station""}",verified
216,میرا,first-person singular possessive pronoun: mine; first-person singular possessive determiner: my,kaikki,7841,5.50,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""determiner|first-person|mine|my|possessive"", ""readurdu"": ""determiner|first-person|mine|my|possessive""}",verified
217,بند,bun; dam; closed,kaikki,7831,5.57,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bun|clos|dam"", ""readurdu"": ""bun|clos|dam""}",verified
218,جی,"used to show agreement - yes, correct; heart, mind (in the figurative, not anatomical, sense); the honorific particle, usually appended to names (of any gender) and titles",kaikki,7825,5.68,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""agree|anatomical|any|append|correct|figurative|gender|heart|honorific|mind|name|not"", ""readurdu"": ""honorific|yes""}",verified
219,فوجی,martial; soldier,kaikki,7794,5.43,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""martial|soldier"", ""readurdu"": ""martial|soldier""}",verified
220,تعداد,"quantity, amount, number",kaikki,7793,5.57,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""amount|number|quantity"", ""readurdu"": ""amount|number|quantity""}",verified
221,تھیں,were (feminine plural),explicit_high_risk_review,7745,5.69,False,False,False,False,False,False,False,,{},verified_explicit_review
