rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
1250,identité,identity,verified_strong,4.760,True,True,identity,,,,
1251,supplier,"to implore, to beseech, to beg",verified_strong,3.160,True,True,"beg,beseech,implore",,,,
1252,marrant,"funny, amusing",verified_strong,4.380,True,True,"amus,amusing,funny",,,,
1253,chapeau,hat; introductory text; lead of an article,verified_strong,4.360,True,True,"article,hat,introductory,lead,text",,,,
1254,démon,demon; daemon,verified_strong,3.990,True,True,"daemon,demon",,,,
1255,poulet,chicken; love letter; policeman (especially a plain-clothes police detective),verified_strong,4.240,True,True,"chicken,cloth,clothe,clothes,detective,especially,letter,love,plain,police",,,,
1256,marque,"mark (spot); brand (of a company); mark (on one's body, e.g. a birthmark)",verified_strong,5.020,True,True,"brand,company,mark,spot",,,,
1257,troisième,third,verified_strong,5.100,True,True,third,,,,
1258,haïr,to hate,verified_strong,3.560,True,True,hate,,,,
1259,tribunal,"tribunal; court, court of law",verified_strong,4.780,True,True,"court,law,tribunal",,,,
1260,coller,to place; to have an affair; to fit well; to suit,verified_strong,4.030,True,True,"affair,fit,have,place,suit,well",,,,
1261,nu,nude; nu (Greek letter),verified_strong,4.320,True,True,"greek,letter,nu,nude",,,,
1262,procureur,"pastor; attorney, prosecutor; representative, agent",verified_strong,4.450,True,True,"agent,attorney,pastor,prosecutor,representative",,,,
1263,unique,only; unique,verified_strong,4.930,True,True,"only,unique",,,,
1264,désirer,"to desire, want",verified_strong,3.580,True,True,"desire,want",,,,
1265,suggérer,"to evoke, suggest; to suggest, propose",verified_strong,3.650,True,True,"evoke,propose,suggest",,,,
1266,évidemment,"of course, evidently, obviously",verified_strong,4.810,True,True,"course,evidently,obviously",,,,
1267,dépasser,"to exceed; to surpass; to overtake, to go past",verified_strong,4.250,True,True,"exce,exceed,go,overtake,past,surpas,surpass",,,,
1268,menace,threat,verified_strong,4.600,True,True,threat,,,,
1269,prudent,prudent,verified_strong,3.970,True,True,prudent,,,,
1270,sein,womb; bosom; breast,verified_strong,5.050,True,True,"bosom,breast,womb",,,,
1271,destin,"destiny, fate",verified_strong,4.360,True,True,"destiny,fate",,,,
1272,lui-même,"himself, itself",verified_strong,5.950,True,True,"himself,itself",,,,
1273,marche,functioning; step (step of a stair); walk (distance walked),verified_strong,5.160,True,True,"distance,function,functioning,stair,step,walk,walked",,,,
1274,rapidement,speedily; quickly,verified_strong,5.000,True,True,"quickly,speedily",,,,
1275,pause,"rest; pause, break",verified_strong,4.470,True,True,"break,pause,rest",,,,
1276,connaissance,knowledge; acquaintance,verified_strong,4.830,True,True,"acquaintance,knowledge",,,,
1277,examen,"exam, test; examination, inspection, study, analysis",verified_strong,4.690,True,True,"analysi,analysis,exam,examination,inspection,study,test",,,,
1278,mêler,"to mix; to shuffle; to meddle in, to interfere in, to get mixed up in",verified_strong,3.820,True,True,"get,in,interfere,meddle,mix,mixed,shuffle,up",,,,
1279,leçon,lesson,verified_strong,4.350,True,True,lesson,,,,
1280,étude,"classroom; office of a notary, solicitor, etc; study (act of studying or examining)",verified_strong,5.090,True,True,"act,classroom,etc,examin,examining,notary,office,solicitor,study,studying",,,,
1281,attacher,"to attach, attribute (a certain quality or value to); to exert oneself, to make an effort, to make a commitment; to become attached, become fond of (grow emotionally bound to)",verified_strong,3.980,True,True,"attach,attached,attribute,become,bound,certain,commitment,effort,emotionally,exert",,,,
1282,job,work; job (employment role),verified_strong,4.400,True,True,"job,work",,,,
1283,campagne,"campaign; country (the country, rural area, as opposed to the town or city), countryside",verified_strong,5.090,True,True,"area,campaign,city,country,countryside,oppos,opposed,rural,town",,,,
1284,connard,"bastard, jerk, asshole",verified_strong,4.300,True,True,"asshole,bastard,jerk",,,,
1285,plat,flat; dish or course (e.g. served in a restaurant),verified_strong,4.520,True,True,"course,dish,e,flat,g,in,restaurant,serv,served",,,,
1286,shérif,sheriff (all meanings),verified_strong,3.530,True,True,"all,meaning,meanings,sheriff",,,,
1287,ajouter,"to add, append",verified_strong,4.700,True,True,"add,append",,,,
1288,sort,"lot (something used in determining a question by chance); fate, destiny (consequences or effects predetermined by past events or a divine will); spell (magical incantation). 1688, Guy Miège, The Great French Dictionary. ""On a jetté un sort sur son bétail, a spell is made upon his cattle, or his cattle is bewitched.""",verified_strong,5.050,True,True,"chance,consequenc,consequence,consequences,destiny,determin,determining,divine,effect,effects",,,,
1289,direct,"direct; live broadcast, live reporting",verified_strong,4.820,True,True,"broadcast,direct,live,report,reporting",,,,
1290,professionnel,professional,verified_strong,4.650,True,True,professional,,,,
1291,pain,"food; bread; hottie, fox",verified_strong,4.640,True,True,"bread,food,fox,hottie",,,,
1292,mouvement,motion; movement,verified_strong,5.130,True,True,"motion,movement",,,,
1293,nommer,"to nominate; to name, to call; to be called, to call oneself",verified_strong,4.080,True,True,"call,called,name,nominate,oneself",,,,
1294,joie,joy (feeling of happiness or elation),verified_strong,4.660,True,True,"elation,feel,feeling,happines,happiness,joy",,,,
1295,responsabilité,responsibility; legal liability,verified_strong,4.760,True,True,"legal,liability,responsibility",,,,
1296,écraser,to crash; to squash; to shut up,verified_strong,3.910,True,True,"crash,shut,squash,up",,,,
1297,inconnu,"unknown, obscure, unfamiliar, strange; an unknown person, place, or thing; a stranger; the things one does not know, in contrast to what one does",verified_strong,4.380,True,True,"contrast,doe,does,in,know,not,obscure,person,place,strange",,,,
1298,genou,lap; knee,verified_strong,4.040,True,True,"knee,lap",,,,
1299,accorder,"to agree on a fact; to tune, to tune up; to come to an agreement",verified_strong,4.220,True,True,"agree,agreement,come,fact,on,tune,up",,,,
1300,mètre,metre/meter,verified_strong,4.060,True,True,"meter,metre",,,,
1301,bâtiment,"warship; ship or boat; building, edifice",verified_strong,4.680,True,True,"boat,build,building,edifice,ship,warship",,,,
1302,faillir,to fail; to go bankrupt; to almost do something,verified_strong,2.570,True,True,"almost,bankrupt,do,fail,go,someth,something",,,,
1303,lait,milk,verified_strong,4.610,True,True,milk,,,,
1304,violer,"to violate; to rape, to have sex with an unwilling partner",verified_strong,3.910,True,True,"have,partner,rape,sex,unwill,unwilling,violate",,,,
1305,présence,presence,verified_strong,5.050,True,True,presence,,,,
1306,allemand,German person; German (The German language); of the German language; German,verified_strong,4.800,True,True,"german,language,person",,,,
1307,formidable,"fearsome; fantastic, tremendous",verified_strong,4.240,True,True,"fantastic,fearsome,tremendou,tremendous",,,,
1308,rose,"pink; rose; erotic, blue",verified_strong,4.720,True,True,"blue,erotic,pink,rose",,,,
1309,magie,magic; the art illusionism,verified_strong,4.330,True,True,"art,illusionism,magic",,,,
1310,discours,speech,verified_strong,4.950,True,True,speech,,,,
1311,talent,"a talent, a gift, a knack; a talent (an obsolete unit of weight or money)",verified_strong,4.550,True,True,"gift,knack,money,obsolete,talent,unit,weight",,,,
1312,saison,"season (the time of the year when teams compete); season (a certain time of the year, when something in particular happens); season (one of the four parts of the year in temperate regions: winter, spring, summer and autumn)",verified_strong,5.320,True,True,"autumn,certain,compete,four,happen,happens,in,part,particular,parts",,,,
1313,infirmier,"nurse, nursing; nurse (medical professional)",verified_strong,3.590,True,True,"medical,nurs,nurse,nursing,professional",,,,
1314,cou,neck,verified_strong,4.410,True,True,neck,,,,
1315,montre,"display, showcase; watch, wristwatch",verified_strong,5.080,True,True,"display,showcase,watch,wristwatch",,,,
1316,chinois,"of China; Chinese; Chinese (language); a chinois, fine-meshed strainer",verified_strong,4.820,True,True,"china,chinese,chinoi,chinois,fine,language,mesh,meshed,strainer",,,,
1317,menteur,"bluffer; mendacious, lying; liar (one who tells lies)",verified_strong,3.770,True,True,"bluffer,liar,lie,lies,lying,mendaciou,mendacious,tell,tells",,,,
1318,ouvert,open; switched on; of a building: having a door of a specified colour,verified_strong,4.890,True,True,"on,open,switch,switched",,,,
1319,justement,"rightly, justly; fairly; actually, at that very moment; precisely, exactly; accurately",verified_strong,4.680,True,True,"accurately,actually,at,exactly,fairly,justly,moment,precisely,rightly,very",,,,
1320,toit,roof,verified_strong,4.390,True,True,roof,,,,
1321,parc,park; pen (for animals); playpen (for children),verified_strong,4.870,True,True,"animal,animals,children,park,pen,playpen",,,,
1322,assistant,assistant,verified_strong,4.170,True,True,assistant,,,,
1323,débrouiller,"to disentangle (threads); to get by, to manage; to bootstrap",verified_strong,3.560,True,True,"bootstrap,disentangle,get,manage,thread,threads",,,,
1324,labo,lab (laboratory),verified_strong,3.630,True,True,"lab,laboratory",,,,
1325,échouer,"to beach; to end, wind up; to ground, run aground",verified_strong,3.630,True,True,"aground,beach,end,ground,run,up,wind",,,,
1326,foi,Faith; A depiction of a handshake,verified_strong,4.750,True,True,"depiction,faith,handshake",,,,
1327,condition,"conditions; term, condition; condition, state",verified_strong,4.650,True,True,"condition,conditions,state,term",,,,
1328,ministre,"minister; indigo bunting, a bird with taxonomic name Passerina cyanea",verified_strong,5.270,True,True,"bird,bunt,bunting,cyanea,indigo,minister,name,passerina,taxonomic",,,,
1329,odeur,"smell, odour",verified_strong,4.400,True,True,"odour,smell",,,,
1330,mince,"drat!, darn!; wow!, blimey!; thin, slim, slender",verified_strong,4.240,True,True,"blimey,darn,drat,slender,slim,thin,wow",,,,
1331,joyeux,"joyful, happy",verified_strong,4.330,True,True,"happy,joyful",,,,
1332,plage,beach; range,verified_strong,4.630,True,True,"beach,range",,,,
1333,jardin,garden,verified_strong,4.670,True,True,garden,,,,
1334,crétin,cretin (moron; idiot etc.); cretinous (stupid; idiotic etc.); cretin (someone affected by cretinism),verified_strong,3.490,True,True,"affect,affected,cretin,cretinism,cretinou,cretinous,etc,idiot,idiotic,moron",,,,
1335,charge,"charge; load, burden; cargo, freight",verified_strong,5.020,True,True,"burden,cargo,charge,freight,load",,,,
1336,guérir,"to cure, to heal; to recover, to heal",verified_strong,3.930,True,True,"cure,heal,recover",,,,
1337,apparaître,"to spawn; to appear, to seem; to appear (become visible)",verified_strong,4.220,True,True,"appear,become,seem,spawn,visible",,,,
1338,arrivée,arrival,verified_strong,4.990,True,True,arrival,,,,
1339,malheureusement,sadly; unfortunately,verified_strong,4.730,True,True,"sadly,unfortunately",,,,
1340,déclarer,to declare; to break out,verified_strong,4.160,True,True,"break,declare,out",,,,
1341,fan,"fan (ventilator); fan (admirer, supporter)",verified_strong,4.470,True,True,"admirer,fan,supporter,ventilator",,,,
1342,meurtrier,"murderer (person who commits murder); deadly, bloody (involving death), murderous",verified_strong,3.830,True,True,"bloody,commit,commits,deadly,death,involv,involving,murder,murderer,murderou",,,,
1343,couler,to sink; to go bankrupt; to shed (i.e. shed blood),verified_strong,4.050,True,True,"bankrupt,blood,e,go,shed,sink",,,,
1344,vitesse,gear; speed,verified_strong,4.860,True,True,"gear,spe,speed",,,,
1345,indiquer,"to prescribe; to show, indicate; to point to, to point out",verified_strong,4.140,True,True,"indicate,out,point,prescribe,show",,,,
1346,coffre,"chest, box; boot (UK), trunk (US) (luggage storage compartment of a vehicle, i.e. car)",verified_strong,4.110,True,True,"box,chest",,,,
1347,gêner,"to embarrass; to hinder, hamper, bother; to bother, annoy, irritate",verified_strong,3.580,True,True,"annoy,bother,embarras,embarrass,hamper,hinder,irritate",,,,
1348,os,"bone; snag, hitch",verified_strong,4.490,True,True,"bone,hitch,snag",,,,
1349,génie,genie; genius; engineering,verified_strong,4.600,True,True,"engineer,engineering,genie,geniu,genius",,,,
1350,amusant,fun,verified_strong,4.050,True,True,fun,,,,
1351,bloquer,to defeat; to retreat; to become jammed,verified_strong,4.180,True,True,"become,defeat,jamm,jammed,retreat",,,,
1352,autoriser,to allow; to authorise,verified_strong,3.920,True,True,"allow,authorise",,,,
1353,flingue,"shooter, pistol, gat (gun)",verified_strong,3.400,True,True,"gat,gun,pistol,shooter",,,,
1354,complet,"a suit; complete, entire; full, without room for more",verified_strong,4.660,True,True,"complete,entire,full,more,room,suit,without",,,,
1355,majesté,majesty (greatness); majesty (title of a sovereign); majesty (quality of being majestic),verified_strong,4.160,True,True,"being,greatnes,greatness,majestic,majesty,quality,sovereign,title",,,,
1356,folie,folly,verified_strong,4.390,True,True,folly,,,,
1357,également,equally; too; also,verified_strong,5.590,True,True,"also,equally,too",,,,
1358,parfaitement,perfectly,verified_strong,4.760,True,True,perfectly,,,,
1359,juif,"Jew (follower of Judaism); stingy, miserly, avaricious; Jewish (following the religion of Judaism)",verified_strong,4.340,True,True,"avariciou,avaricious,follow,follower,following,jew,jewish,judaism,miserly,religion",,,,
