rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1159,بد,bad,5.01,Kaikki+ReadUrdu,bad; bubo; evil,"adj. bad; evil; wicked | n. bubo | Platts: adj. Bad, evil, wicked, vicious, corrupt, mischievous; inauspicious, unlucky: — bad aḵẖtar, adj. Ill-starred,…",curse; curiosity; unfortunate; lack; lovers
1160,بنائی,made,5.01,ReadUrdu+word2word,,made (feminine),made; every; This; phone; Russian
1161,بہ,in,5.01,Kaikki+ReadUrdu,"with, by, for, in","n. with, by, for, in | Platts: prep. (separable form), By, with, &c. (see the inseparable form ب ba). | also: infinitive of بَہْنا (bahnā — to flow)",these; Technically; exist; don; t
1162,صحافی,journalist,5.01,Kaikki+ReadUrdu+word2word,journalist,journalist,journalist; stringing; reporter; Act; experienced
1163,نومبر,November,5.01,Kaikki+ReadUrdu+word2word,November,November,BELGIUM; NOVEMBER; 1918; November; Plate
1164,کھلاڑی,player,5.01,ReadUrdu+word2word,,"player, athlete",player; sportsmanship; Abroad; Great; baseball
1165,اصول,principles,5.00,Kaikki+ReadUrdu+word2word,"maxim; principles; law, mot, motto, rule","n. plural of اصل (asl); principles; maxim | Platts: s.f. m.(?) pl. (of aṣl), Roots, fundamentals, essentials, elements, first principles; causes, general or…",principle; founded; theory; differences; CONTINUE
1166,اکتوبر,October,5.00,Kaikki+ReadUrdu+word2word,October,"n. October | Platts: (corr. from the English), s.m. October",October; 2006; bump; conversation; having
1167,توڑ,Break,5.00,ReadUrdu+word2word,,"break, fissure; breaking; check | also: infinitive of تورْنا (tornā — to break, snap)",Break; break; broke; breaking; BREAK
1168,فہرست,list,5.00,Kaikki+ReadUrdu+word2word,list; index; catalogue,"n. list; index; catalogue | Platts: s.f. A list, catalogue; an index, a table of contents; an inventory, a schedule",list; talents; LIST; BUSINESSES; DOES
1169,نشان,mark,5.00,ReadUrdu+word2word,"sign, symbol; ensign, standard; decoration, medal","mark, sign, trace",mark; BOUNDARIES; MARK; Tracks; Break
1170,وعدہ,promise,5.00,Kaikki+ReadUrdu+word2word,promise; vow; pledge,promise,promise; promised; Promise; PROMISE; original
1171,ولی,favorite with God,5.00,Kaikki+ReadUrdu,"prophet, saint; favorite with God; master, lord, defender, guardian, friend","n. favorite with God; prophet, saint; master, lord, defender, guardian, friend | Platts: s.m. A bracelet; armlet; ring",
1172,جنت,heaven,4.99,Kaikki+ReadUrdu+word2word,"abacus; heaven, paradise; a female given name from Arabic","paradise, heaven",heaven; paradise; Heaven; god
1173,جون,June,4.99,Kaikki+ReadUrdu+word2word,June,"name: June | Platts: s.m. An Ionian, a Greek; a Mohammadan (sometimes applied to both the Mohammadan and European invaders of…",June; Can; bun; hot; seat
1174,حرام,forbidden,4.99,Kaikki+ReadUrdu+word2word,haram; unlawful; forbidden,"adj. forbidden; unlawful; haram | Platts: (inf. n. of حرم 'to be prohibited,' &c.), adj. Forbidden, prohibited, unlawful, wrong; excluded; sacred,…",forbidden; Action; returned; yet; As
1175,عثمان,from Arabic,4.99,Kaikki+ReadUrdu,"Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman","Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman",
1176,لکھ,write,4.99,ReadUrdu+word2word,,"inflection of लिखना (likhnā, “to write”): | also: form of لِکْھنا (likhnā — to write)",write; rewriting; Did; case; justification
1177,موسی,Moses,4.99,Kaikki+ReadUrdu,Moses; a male given name from Arabic,"name: Moses; a male given name from Arabic | Platts: s.f. Mother's sister, aunt",leagues; mossy; knoll; thickets; due
1178,نامہ,book,4.99,Kaikki+ReadUrdu,"history; letter, book, treaty","n. letter, book, treaty; history | Platts: (rel. n. fr. nām, q.v.), s.m. A letter, writing, epistle; a record, written document; a work, treatise, book;…",Didn; pass; building; permit; permits
1179,افواج,forces,4.98,ReadUrdu+word2word,,"forces, armies (plural of فوج)",forces; combine; outmatched; contacting; military
1180,برقرار,maintained,4.98,ReadUrdu+word2word,,"established, confirmed, fixed, settled, maintained",maintain; Maintaining; preserve; oxygen; level
1181,جدوجہد,struggle,4.98,ReadUrdu+word2word,,struggle,struggling; Teach; struggled; scramble; below
1182,عراق,Iraq,4.98,Kaikki+ReadUrdu+word2word,Iraq (a country in West Asia in the Middle East),Iraq,Iraq; convoys; WMD; calling; taken
1183,وکیل,lawyer,4.98,ReadUrdu+word2word,,lawyer,attorney; lawyer; grieving; studying; refuse
1184,یورپی,European,4.98,ReadUrdu+word2word,,European,European; cyberattack; Frankfurt; Central; Yesterday
1185,ابراہیم,Abraham,4.97,Kaikki+ReadUrdu,Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm),name: Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm) | Platts: prop. n.m. Abraham (the patriarch),Ibrahim; Sayeed; popped; yeah; true
1186,در,door,4.97,Kaikki+ReadUrdu,door,"n. door | Platts: s.m. Door, gate; — adj. & adv. (in comp.) Outer; out: — dar ānā, v.n. To come out, to issue: — dar-bān, s.m.…",might; wanting; noise; countries; afraid
1187,شہادت,martyrdom,4.97,Kaikki+ReadUrdu+word2word,creed; shahada; martyrdom,"n. martyrdom; testimony; shahada | Platts: (for A. شہادة, inf. n. of شہد 'to give evidence,' &c.), s.f. Evidence, testimony, witness…",proclaim; martyr; Lance; Web; testimony
1188,علمی,academic,4.97,Kaikki+ReadUrdu,academic; scholarly; scientific,"adj. academic; scientific; scholarly | Platts: (rel. n. fr. ʻilm), adj. Scientific; literary; doctrinal; theoretical",
1189,غلطی,mistake,4.97,Kaikki+ReadUrdu+word2word,error; mistake,mistake,fault; mistake; END; YET; MOVED
1190,مئی,May,4.97,Kaikki+ReadUrdu+word2word,May,name: May | Platts: s.f. A harrow; — a ladder,May; reportedly; 20th; since; remember
1191,مشرقی,eastern,4.97,ReadUrdu+word2word,,eastern,eastern; Redeploy; gate; Eastern; Supreme
1192,نیک,good,4.97,Kaikki+ReadUrdu+word2word,"good, virtuous, righteous, upright, pious, kind-hearted, mannerly","adj. good, virtuous, righteous, upright, pious, kind-hearted, mannerly | Platts: adj. corr. of P. nek, or contrac. of nīkā, qq.v",good; Thinking; deeds; abandoning; wilderness
1193,توانائی,energy,4.96,Kaikki+ReadUrdu+word2word,"energy; power, ability, strength","n. energy; power, ability, strength | Platts: s.f. Power, ability, strength, &c",energy; passion; stops; signature; ENERGY
1194,دارالحکومت,capital city,4.96,Kaikki+ReadUrdu,"royal residence; capital city, seat of government","capital city, seat of government; royal residence",Metropolis; METROPOLIS; HUMANITY; capital; KNOWS
1195,دیکھیں,see,4.96,ReadUrdu+word2word,,"infinitive of دیکْھنا (dekhnā — to look, see, watch)",see; -Did; inside; sees; dared
1196,راولپنڈی,Rawalpindi,4.96,Kaikki+ReadUrdu+word2word,"Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)","Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)",Rawalpindi; calls; close; guess; making
1197,قیامت,doom,4.96,Kaikki+ReadUrdu,"uproar; noise; doom, deluge, disaster, calamity; doomsday; judgement day, last judgment","doomsday, resurrection; calamity",hour; And; man; here; of
1198,ٹیکس,tax,4.96,ReadUrdu+word2word,,tax,tax; Tax; Taxes; Lewis; Tex
1199,پہنچے,arrived,4.96,ReadUrdu+word2word,,"plural perfective of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",dispatches; Wonderful; pulled; arrived; Edgware
1200,آسٹریلیا,Australia,4.95,Kaikki+ReadUrdu,"Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands); Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire)","Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located…; Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea…",
1201,بابا,father,4.95,Kaikki+ReadUrdu,father,"n. papa, daddy, father | Platts: s.m. Father; grandfather; old man, sir, sire (respectfully); a saṅyāsī, a faqīr; the head of the order of…",
1202,بتا,tell,4.95,ReadUrdu+word2word,,"s.m. Bamboo-lath, a thin slip of bamboo; — an oblong stone on which condiments, &c. are levigated ( = baṭṭā,… | also: infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",tell; telling; #; Sunday; Monday
1203,دیکھے,watching,4.95,ReadUrdu+word2word,,"plural masculine of دیکْھنا (dekhnā — to look, see, watch)",watching; starts; establish; relationship; junk
1204,عقل,understanding,4.95,Kaikki+word2word,"common sense; understanding, wisdom","intellect, reason",fathom; understanding; His; tired; Does
1205,مبنی,based,4.95,Kaikki+ReadUrdu+word2word,"based, founded (on); foundation, base, origin","n. foundation, base, origin | Platts: (pass. part. of بنی 'to build,' &c.), part. Built, constructed, formed; founded, based (on); — (in Gram.)…",driven; diagrams; mapped; based; These
1206,مذمت,abuse,4.95,Kaikki+ReadUrdu,"condemnation; dispraise, abuse","n. condemnation; dispraise, abuse | Platts: (for A. مذمة, inf. n. of ذمّ 'to blame,' &c.), s.f. Blaming; blame, censure; scorn, contempt; satire; abuse;…",night; deplore; Last; was; a
1207,واشنگٹن,Washington,4.95,ReadUrdu+word2word,,"Washington, Washington State (a state in the Pacific Northwest region of the United States); Washington, Washington, D.C. (the capital city of the United States)",Washington; D.C; send; encoded; plane
1208,اپریل,April,4.94,Kaikki+ReadUrdu+word2word,April,"n. April | Platts: (corr. from the English), s.m. April",April; improved; In; lot; situation
1209,تقریر,speech,4.94,Kaikki+ReadUrdu+word2word,speech,"speech, oration",speech; Beyond; Wonderful; power; Oh
1210,جمعہ,Friday,4.94,Kaikki+ReadUrdu+word2word,Friday,"n. Friday; Jumu'ah (Friday prayer); a gym, arena (tournament which takes place on a Friday) | Platts: (for A. جمعة jumʻat, fem.), s.m. lit. 'The day of the congregation'; Friday (on which day Musalmans assemble…",Friday; Huh; There; go; Lola
1211,لیتا,takes,4.94,ReadUrdu+word2word,,takes (masculine of لینا),takes; It; two; boot; interact
1212,مختصر,short,4.94,Kaikki+ReadUrdu+word2word,"concise; abbreviated; brief, short (in duration or area)","adj. brief, short (in duration or area); concise; abbreviated | Platts: (pass. part. of اختصر 'to abridge, curtail,' &c., viii of خصر; but prob. fr. ḵẖaṣr, 'middle; waist'), part. &…",short; tiny; cut; weird; hundreds
1213,ممبئی,Mumbai,4.94,Kaikki+ReadUrdu,"Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)","Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)",
1214,میٹر,meter,4.94,ReadUrdu+word2word,,meter,meters; mm; meter; thick; eight
1215,گاہ,time,4.94,Kaikki+ReadUrdu,"time; place, area, centre","n. place, area, centre; time | adv. sometimes | Platts: s.f. Place (used in comp.); — time; turn; — adv. Sometime: — gāh-be-gāh, or gāh-o-be-gāh, adv. In season and…",GAH; done; Londoners; groups; possibly
1216,امت,ummah,4.93,Kaikki+ReadUrdu,ummah,"n. ummah | Platts: s.m. Disregard, disinclination, dislike",people; most; thing; The; important
1217,جرمنی,Germany,4.93,Kaikki+ReadUrdu+word2word,Germany (a country in Central Europe),Germany,Germany; U.K; passport; clean; Before
1218,جنوری,January,4.93,Kaikki+ReadUrdu+word2word,January,January,January; 4th; correct; Is; hire
1219,حاضر,present,4.93,Kaikki+ReadUrdu,ready; present,"present, in attendance",am; Here; teaching; tucked; Now
1220,حوصلہ,courage,4.93,Kaikki+ReadUrdu,"courage, bravery, patience; morale, confidence, willpower, strength of spirit","courage, spirit, morale",encouraging; Congressional; subverting; efforts; résumé
1221,دسمبر,December,4.93,Kaikki+ReadUrdu,December,December,
1222,سفید,white,4.93,Kaikki+ReadUrdu+word2word,blank; clean; white,"adj. white; clean; blank | Platts: adj. White; clean, blank: — safaid-posh, adj. & s.m. Clothed in white; — a man dressed in white…",white; WHITE; whale-; Skin; ye
1223,عجیب,strange,4.93,Kaikki+ReadUrdu+word2word,weird; foreign; strange,"strange, odd",strange; weird; awkward; Strange; funny
1224,لال,red,4.93,Kaikki+ReadUrdu+word2word,"red; darling; a surname, Lal","adj. red | n. red; darling; son, baby, infant | Platts: adj. Red (syn. surḵẖ), ruddy; red-hot; inflamed; enraged; — s.m. A ruby (cf. laʻl); the male of the bird…",find; gonna; never; red; golden
1225,لوٹ,return,4.93,ReadUrdu+word2word,loot; swag; spoils,"spoils; loot; swag | also: form of لُوٹنا (lūṭnā — to loot, steal) | also: form of لَوٹْنا (lauṭnā — to return)",robbing; Raping; returned; yet; As
1226,مقبول,known,4.93,Kaikki+ReadUrdu,"known; accepted, assenting","adj. accepted, assenting; known | Platts: (pass. part. of قبل 'to accept,' &c.), part. adj. Accepted, received, admitted, approved; — chosen; elect; —…",popular; Because; re; so; ?
1227,مقدمہ,case,4.93,Kaikki+ReadUrdu,"case, lawsuit","n. case, lawsuit | Platts: (for A. مقدمة muqaddamat, fem. of muqaddam, q.v.), s.m. The first part; preamble (to a speech); preface (to a…",clearance; center; detention; trial; edition
1228,وفات,death,4.93,Kaikki+ReadUrdu,"death, decease, demise","n. death, decease, demise | Platts: (for A. وفاة, v.n. fr. wafā, q.v.), s.f. Death, decease, demise: — wafāt pānā, To die: — wafāt-ě-sharīf,…",Before; died; told; defends; bond
1229,اسماعیل,Ishmael,4.92,Kaikki+ReadUrdu+word2word,"Ismail, Ishmael; a male given name from Arabic","name: Ismail, Ishmael; a male given name from Arabic | Platts: prop. n. Ishmael, son of Abraham",Ishmael
1230,ایوان,hall,4.92,Kaikki+ReadUrdu,hall; porch; palace,"n. hall; palace; chamber | Platts: s.m. Hall, gallery, portico (applied generally to a royal palace)",
1231,بیگم,wife,4.92,Kaikki+ReadUrdu,wife; begum; queen,"n. begum; lady (of rank); wife | Platts: (fem. of beg, q.v.), s.f. Lady; queen: a title of Mogal ladies",
1232,حوالہ,charge,4.92,Kaikki+ReadUrdu,"hawala; charge, custody; money laundering","n. reference, citing; charge, custody; money laundering | Platts: (for A. حوالة ḥawālat, fem.; v.n. fr. حول 'to change; to shift,' &c.), s.m. Transfer; commitment; charge,…",quote; alright; Don; me; t
1233,سلام,greeting,4.92,ReadUrdu+word2word,peace; regards; farewell; adieu,"interj. interjection used to greet or often fare adieu to someone. | n. greeting, salutation; a salute (chiefly military but not limited to).; farewell; adieu | Platts: (inf. n. of سلم 'to be or become safe,' &c.), s.m. Safety, peace; salutation, greeting, compliments…",greet; even; Or; hi; Tell
1234,سورج,Sun,4.92,Kaikki+ReadUrdu+word2word,"Sun, sun; sunshine","n. Sun, sun; sunshine | Platts: s.m. The sun: — sūraj-baras, s.m. Solar year: — sūraj-bansī, adj. & s.m. Of or belonging to the solar race…",sun; center; Sun; With; moving
