rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
1155,بد,bad; bubo; evil,5.01,Kaikki+ReadUrdu,True,False,False,bad; bubo; evil,"adj. bad; evil; wicked | n. bubo | Platts: adj. Bad, evil, wicked, vicious, corrupt, mischievous; inauspicious, unlucky: — bad aḵẖtar, adj. Ill-starred,…",curse; curiosity; unfortunate; lack; lovers
1156,بنائی,made,5.01,ReadUrdu+word2word,False,False,True,,made (feminine),made; every; This; phone; Russian
1157,بہ,in,5.01,Kaikki+ReadUrdu,True,False,False,"with, by, for, in","n. with, by, for, in | Platts: prep. (separable form), By, with, &c. (see the inseparable form ب ba).",these; Technically; exist; don; t
1158,صحافی,journalist,5.01,Kaikki+ReadUrdu+word2word,True,True,True,journalist,journalist,journalist; stringing; reporter; Act; experienced
1159,نومبر,November,5.01,Kaikki+ReadUrdu+word2word,True,True,True,November,November,BELGIUM; NOVEMBER; 1918; November; Plate
1160,کھلاڑی,player,5.01,ReadUrdu+word2word,False,False,True,,"player, athlete",player; sportsmanship; Abroad; Great; baseball
1161,اصول,maxim; principles,5.00,Kaikki+ReadUrdu,True,False,False,"maxim; principles; law, mot, motto, rule",n. plural of اصل (asl); principles; maxim | Platts:,principle; founded; theory; differences; CONTINUE
1162,اکتوبر,October,5.00,Kaikki+ReadUrdu+word2word,True,True,True,October,n. October | Platts: (corr. from the English),October; 2006; bump; conversation; having
1163,توڑ,break; breaking,5.00,ReadUrdu+word2word,False,False,True,,"break, fissure; breaking; check",Break; break; broke; breaking; BREAK
1164,راست,straight,5.00,ReadUrdu+word2word,False,False,True,,"adj. Right, true; good, just, upright, straightforward, honest, sincere; right (as opp. to left); straight,…",straight; directly; STRAIGHT; Directly; specials
1165,فہرست,list; index; catalogue,5.00,Kaikki+ReadUrdu+word2word,True,True,True,list; index; catalogue,n. list; index; catalogue | Platts:,list; talents; LIST; BUSINESSES; DOES
1166,نشان,sign,5.00,Kaikki+ReadUrdu,True,False,True,"sign, symbol; ensign, standard; decoration, medal","mark, sign, trace",mark; BOUNDARIES; MARK; Tracks; Break
1167,وعدہ,promise,5.00,Kaikki+ReadUrdu+word2word,True,True,True,promise; vow; pledge,promise,promise; promised; Promise; PROMISE; original
1168,ولی,prophet; saint; favorite with God; master,5.00,Kaikki+ReadUrdu,True,False,False,"prophet, saint; favorite with God; master, lord, defender, guardian, friend","n. favorite with God; prophet, saint; master, lord, defender, guardian, friend | Platts:",
1169,جنت,heaven; paradise,4.99,Kaikki+ReadUrdu+word2word,True,True,True,"abacus; heaven, paradise; a female given name from Arabic","paradise, heaven",heaven; paradise; ..; Heaven; god
1170,جون,June,4.99,Kaikki+ReadUrdu+word2word,True,True,True,June,name: June | Platts:,June; Can; bun; hot; seat
1171,حرام,haram; unlawful; forbidden,4.99,Kaikki+ReadUrdu+word2word,True,True,True,haram; unlawful; forbidden,"adj. forbidden; unlawful; haram | Platts: (inf. n. of حرم 'to be prohibited,' &c.), adj. Forbidden, prohibited, unlawful, wrong; excluded; sacred,…",forbidden; Action; returned; yet; As
1172,عثمان,Uthman (Uthman bin Affan; third Islamic caliph and a companion of Muhammad); a male given name; Osman or Usman,4.99,Kaikki+ReadUrdu,True,False,False,"Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman","Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman",
1173,موسی,Moses; a male given name from Arabic,4.99,Kaikki+ReadUrdu,True,False,False,Moses; a male given name from Arabic,name: Moses; a male given name from Arabic | Platts:,leagues; mossy; knoll; thickets; due
1174,نامہ,history; letter; book; treaty,4.99,Kaikki+ReadUrdu,True,False,False,"history; letter, book, treaty","n. letter, book, treaty; history | Platts: (rel. n. fr. nām",Didn; pass; building; permit; permits
1175,افواج,forces,4.98,ReadUrdu+word2word,False,False,True,,"forces, armies (plural of فوج)",forces; combine; outmatched; contacting; military
1176,برقرار,maintained,4.98,ReadUrdu+word2word,False,False,True,,"established, confirmed, fixed, settled, maintained",maintain; Maintaining; preserve; oxygen; level
1177,رحمت,inf. n. of رحم 'to have mercy'),4.98,ReadUrdu+word2word,False,False,True,,"(for A. رحمة, inf. n. of رحم 'to have mercy')",mercy; Mercy; battered; Consider; swarming
1178,عراق,Iraq,4.98,Kaikki+ReadUrdu+word2word,True,True,True,Iraq (a country in West Asia in the Middle East),Iraq,Iraq; convoys; WMD; calling; taken
1179,وکیل,lawyer,4.98,ReadUrdu+word2word,False,False,True,,lawyer,attorney; lawyer; grieving; studying; refuse
1180,یورپی,European,4.98,ReadUrdu+word2word,False,False,True,,European,European; cyberattack; Frankfurt; Central; Yesterday
1181,ابراہیم,Abraham; a male given name from Arabic إِبْرَاهِيم,4.97,Kaikki+ReadUrdu,True,False,False,Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm),name: Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm) | Platts: prop. n.m. Abraham (the patriarch),Ibrahim; Sayeed; popped; yeah; true
1182,در,door,4.97,Kaikki+ReadUrdu,True,False,False,door,n. door | Platts:,might; wanting; noise; countries; afraid
1183,شہادت,shahada; martyrdom,4.97,Kaikki+ReadUrdu,True,False,True,creed; shahada; martyrdom,"n. martyrdom; testimony; shahada | Platts: (for A. شہادة, inf. n. of شہد 'to give evidence,' &c.)",proclaim; martyr; Lance; Web; testimony
1184,علمی,academic; scholarly; scientific,4.97,Kaikki+ReadUrdu,True,False,False,academic; scholarly; scientific,"adj. academic; scientific; scholarly | Platts: (rel. n. fr. ʻilm), adj. Scientific; literary; doctrinal; theoretical",
1185,غلطی,mistake,4.97,Kaikki+ReadUrdu+word2word,True,True,True,error; mistake,mistake,fault; mistake; END; YET; MOVED
1186,مئی,May,4.97,Kaikki+ReadUrdu+word2word,True,True,True,May,name: May | Platts:,May; reportedly; 20th; since; remember
1187,مشرقی,eastern,4.97,ReadUrdu+word2word,False,False,True,,eastern,eastern; Redeploy; gate; Eastern; Supreme
1188,نیک,good; virtuous; righteous; upright,4.97,Kaikki+ReadUrdu+word2word,True,True,True,"good, virtuous, righteous, upright, pious, kind-hearted, mannerly","adj. good, virtuous, righteous, upright, pious, kind-hearted, mannerly | Platts: adj. corr. of P. nek, or",good; Thinking; deeds; abandoning; wilderness
1189,انتہا,limit,4.96,Kaikki+ReadUrdu,True,False,False,"end; limit, extent","extreme, utmost limit",everlasting; ends; Creator; Earth; traded
1190,توانائی,energy; power; ability; strength,4.96,Kaikki+ReadUrdu+word2word,True,True,True,"energy; power, ability, strength","n. energy; power, ability, strength | Platts:",energy; passion; stops; signature; ENERGY
1191,دارالحکومت,royal residence; capital city; seat of government,4.96,Kaikki+ReadUrdu+word2word,True,True,True,"royal residence; capital city, seat of government","capital city, seat of government; royal residence",Metropolis; METROPOLIS; HUMANITY; capital; KNOWS
1192,دیکھیں,see,4.96,ReadUrdu+word2word,False,False,True,,"infinitive of دیکْھنا (dekhnā — to look, see, watch)",see; -Did; inside; sees; dared
1193,راولپنڈی,Rawalpindi (a city in Rawalpindi district; Punjab; Pakistan),4.96,Kaikki+ReadUrdu+word2word,True,True,True,"Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)","Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)",Rawalpindi; calls; close; guess; making
1194,رو,s.m. Cry,4.96,ReadUrdu+word2word,False,False,True,,"s.m. Cry, clamour, din; sound, noise; voice; hum; report, fame",cry; Do; Ahmet; Weep; CRYING
1195,قیامت,calamity; doomsday,4.96,Kaikki+ReadUrdu,True,False,False,"uproar; noise; doom, deluge, disaster, calamity; doomsday; judgement day, last judgment","doomsday, resurrection; calamity",hour; And; man; here; of
1196,مصر,Cairo,4.96,Kaikki+ReadUrdu,True,False,False,sword; blade; a city; centre; country; Cairo (a city in Egypt),Egypt,
1197,ٹیکس,tax,4.96,ReadUrdu+word2word,False,False,True,,tax,tax; Tax; Taxes; Lewis; Tex
1198,آسٹریلیا,Australia (a continent consisting of the land on the Australian tectonic plate; i.e. Australia; New Guinea and intervening islands); Australia,4.95,Kaikki+ReadUrdu,True,False,False,"Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands); Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire)","Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located…; Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea…",
1199,بابا,father,4.95,Kaikki+ReadUrdu,True,False,False,father,"n. papa, daddy, father | Platts:",
1200,دیکھے,watch),4.95,ReadUrdu+word2word,False,False,True,,"plural masculine of دیکْھنا (dekhnā — to look, see, watch)",watching; starts; establish; relationship; junk
1201,عقل,understanding,4.95,Kaikki+word2word,False,True,False,"common sense; understanding, wisdom","intellect, reason",fathom; understanding; His; tired; Does
1202,مبنی,based; founded; foundation; base,4.95,Kaikki+ReadUrdu+word2word,True,True,True,"based, founded (on); foundation, base, origin","n. foundation, base, origin | Platts: (pass. part. of بنی 'to build,' &c.), part. Built, constructed, formed; founded, based (on); — (in",driven; diagrams; mapped; based; These
1203,مذمت,condemnation; dispraise; abuse,4.95,Kaikki+ReadUrdu,True,False,False,"condemnation; dispraise, abuse","n. condemnation; dispraise, abuse | Platts: (for A. مذمة, inf. n. of ذمّ 'to blame,' &c.)",night; deplore; Last; was; a
1204,واشنگٹن,Washington; Washington State,4.95,ReadUrdu+word2word,False,False,True,,"Washington, Washington State (a state in the Pacific Northwest region of the United States); Washington, Washington, D.C. (the capital city of the United States)",Washington; D.C; send; encoded; plane
1205,اپریل,April,4.94,Kaikki+ReadUrdu+word2word,True,True,True,April,n. April | Platts: (corr. from the English),April; improved; In; lot; situation
1206,تقریر,speech,4.94,Kaikki+ReadUrdu+word2word,True,True,True,speech,"speech, oration",speech; Beyond; Wonderful; power; Oh
1207,جمعہ,Friday,4.94,Kaikki+ReadUrdu+word2word,True,True,True,Friday,"n. Friday; Jumu'ah (Friday prayer); a gym, arena (tournament which takes place on a Friday) | Platts: (for A. جمعة jumʻat, fem.)",Friday; Huh; There; go; Lola
1208,لیتا,takes,4.94,ReadUrdu+word2word,False,False,True,,takes (masculine of لینا),takes; It; two; boot; interact
1209,مختصر,concise; abbreviated; brief; short,4.94,Kaikki+ReadUrdu+word2word,True,True,True,"concise; abbreviated; brief, short (in duration or area)","adj. brief, short (in duration or area); concise; abbreviated | Platts: (pass. part. of اختصر 'to abridge, curtail,' &c., viii of خصر; but prob. fr. ḵẖaṣr, 'middle; waist'), part. &…",short; tiny; cut; weird; hundreds
1210,ممبئی,Mumbai (a megacity; the capital of Maharashtra; India; also known as Bombay),4.94,Kaikki+ReadUrdu,True,False,False,"Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)","Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)",
1211,میٹر,meter,4.94,ReadUrdu+word2word,False,False,True,,meter,meters; mm; meter; thick; eight
1212,گاہ,time; place; area; centre,4.94,Kaikki+ReadUrdu,True,False,False,"time; place, area, centre","n. place, area, centre; time",GAH; done; Londoners; groups; possibly
1213,امت,ummah,4.93,Kaikki+ReadUrdu,True,False,False,ummah,n. ummah | Platts:,people; most; thing; The; important
1214,باز,skilled in,4.93,Kaikki+ReadUrdu,True,False,False,"skilled in; open, open wide; hawk, falcon, eagle",suffix skilled in | Platts: act. part. [of bāḵẖtan; rt. Zend baz; S.,Cheater; thrower; crimes; communicate; Whatever
1215,جرمنی,Germany,4.93,Kaikki+ReadUrdu+word2word,True,True,True,Germany (a country in Central Europe),Germany,Germany; U.K.; passport; clean; Before
1216,جنوری,January,4.93,Kaikki+ReadUrdu+word2word,True,True,True,January,January,January; 4th; correct; Is; hire
1217,حاضر,present,4.93,Kaikki+ReadUrdu,True,False,False,ready; present,"present, in attendance",am; Here; teaching; tucked; Now
1218,حوصلہ,courage; morale; strength of spirit,4.93,Kaikki+ReadUrdu,True,False,False,"courage, bravery, patience; morale, confidence, willpower, strength of spirit","courage, spirit, morale",encouraging; Congressional; subverting; efforts; résumé
1219,دسمبر,December,4.93,Kaikki+ReadUrdu,True,False,False,December,December,
1220,سفید,blank; clean; white,4.93,Kaikki+ReadUrdu+word2word,True,True,True,blank; clean; white,"adj. white; clean; blank | Platts: adj. White; clean, blank: — safaid-posh, adj. &",white; WHITE; whale-; Skin; ye
1221,عجیب,weird; strange,4.93,Kaikki+ReadUrdu+word2word,True,True,True,weird; foreign; strange,"strange, odd",strange; weird; awkward; Strange; funny
1222,لال,red; darling,4.93,Kaikki+ReadUrdu+word2word,True,True,True,"red; darling; a surname, Lal","adj. red | n. red; darling; son, baby, infant | Platts: adj. Red (syn. surḵẖ), ruddy; red-hot; inflamed; enraged; —",find; gonna; never; red; golden
1223,لوٹ,loot; swag; spoils,4.93,Kaikki+ReadUrdu,True,False,False,loot; swag; spoils,spoils; loot; swag,robbing; Raping; returned; yet; As
1224,مقبول,known; accepted; assenting,4.93,Kaikki+ReadUrdu,True,False,False,"known; accepted, assenting","adj. accepted, assenting; known | Platts: (pass. part. of قبل 'to accept,' &c.), part. adj. Accepted, received, admitted, approved; — chosen; elect; —…",popular; Because; re; so; ?
1225,مقدمہ,case; lawsuit,4.93,Kaikki+ReadUrdu,True,False,False,"case, lawsuit","n. case, lawsuit | Platts: (for A. مقدمة muqaddamat, fem. of muqaddam",clearance; center; detention; trial; edition
1226,وفات,death; decease; demise,4.93,Kaikki+ReadUrdu,True,False,False,"death, decease, demise","n. death, decease, demise | Platts: (for A. وفاة, v.n. fr. wafā",Before; died; told; defends; bond
1227,اسماعیل,Ismail; Ishmael; a male given name from Arabic,4.92,Kaikki+ReadUrdu+word2word,True,True,True,"Ismail, Ishmael; a male given name from Arabic","name: Ismail, Ishmael; a male given name from Arabic | Platts: prop. n. Ishmael, son of Abraham",Ishmael
1228,ایوان,hall; palace,4.92,Kaikki+ReadUrdu,True,False,False,hall; porch; palace,n. hall; palace; chamber | Platts:,
1229,بیگم,wife; begum,4.92,Kaikki+ReadUrdu,True,False,False,wife; begum; queen,n. begum; lady (of rank); wife | Platts: (fem. of beg,
