frequency,front,kaikki,readurdu,reason,word2word
373,ترجیحات,,,no_direct_mapping_and_not_indowordnet_lemma,
373,سیڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
373,شاپنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
373,قصوری,,,no_direct_mapping_and_not_indowordnet_lemma,
372,خسارہ,,,no_direct_mapping_and_not_indowordnet_lemma,
371,بذریعہ,,,no_direct_mapping_and_not_indowordnet_lemma,
371,سوچتے,,,no_direct_mapping_and_not_indowordnet_lemma,
371,عقیل,,,no_direct_mapping_and_not_indowordnet_lemma,
371,فنون,,,no_direct_mapping_and_not_indowordnet_lemma,
371,کلوننگ,,,no_direct_mapping_and_not_indowordnet_lemma,
371,منائی,,,no_direct_mapping_and_not_indowordnet_lemma,
371,ٹہنڈے,,,no_direct_mapping_and_not_indowordnet_lemma,
370,بندہ,,,no_direct_mapping_and_not_indowordnet_lemma,
370,زخموں,,,no_direct_mapping_and_not_indowordnet_lemma,
370,سورہ,,,no_direct_mapping_and_not_indowordnet_lemma,
370,گزرا,,,no_direct_mapping_and_not_indowordnet_lemma,
370,یونیورسٹیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
369,طاری,,,no_direct_mapping_and_not_indowordnet_lemma,
369,فریقین,,,no_direct_mapping_and_not_indowordnet_lemma,
369,قریبا,,,no_direct_mapping_and_not_indowordnet_lemma,
368,پلاننگ,,,no_direct_mapping_and_not_indowordnet_lemma,
368,ثانی,,,no_direct_mapping_and_not_indowordnet_lemma,
368,دلائل,,,no_direct_mapping_and_not_indowordnet_lemma,
368,فوڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
368,کپتانی,,,fallback_no_two_source_semantic_agreement,
368,کلیم,,,no_direct_mapping_and_not_indowordnet_lemma,
368,مدافعت,,,no_direct_mapping_and_not_indowordnet_lemma,
367,چہپا,,,no_direct_mapping_and_not_indowordnet_lemma,
367,کراس,,,no_direct_mapping_and_not_indowordnet_lemma,
367,کہیتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
367,گرین,,,no_direct_mapping_and_not_indowordnet_lemma,
367,محیط,,,no_direct_mapping_and_not_indowordnet_lemma,
366,بیٹسمینوں,,,no_direct_mapping_and_not_indowordnet_lemma,
366,پروان,,,no_direct_mapping_and_not_indowordnet_lemma,
366,ماننے,,,no_direct_mapping_and_not_indowordnet_lemma,
364,اشیا,,,no_direct_mapping_and_not_indowordnet_lemma,
364,فلمسازی,,,no_direct_mapping_and_not_indowordnet_lemma,
364,ملاقاتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
363,امپائر,,,no_direct_mapping_and_not_indowordnet_lemma,
363,ایجنسیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
363,بیٹہی,,,no_direct_mapping_and_not_indowordnet_lemma,
363,چہانٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
363,دانے,,,no_direct_mapping_and_not_indowordnet_lemma,
363,سمتہ,,,no_direct_mapping_and_not_indowordnet_lemma,
363,کال,,,no_direct_mapping_and_not_indowordnet_lemma,
362,جوائنٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
362,سہی,,,no_direct_mapping_and_not_indowordnet_lemma,
362,کنٹرول لائن,,,no_direct_mapping_and_not_indowordnet_lemma,
362,محرومی,,,no_direct_mapping_and_not_indowordnet_lemma,
361,صحافت,,,no_direct_mapping_and_not_indowordnet_lemma,
361,نجکاری,,,no_direct_mapping_and_not_indowordnet_lemma,
360,اٹہائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
360,مہمانان,,,no_direct_mapping_and_not_indowordnet_lemma,
359,نوابزادہ,,,no_direct_mapping_and_not_indowordnet_lemma,
358,ادوار,,,no_direct_mapping_and_not_indowordnet_lemma,
358,باؤلنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
358,بتانے,,,no_direct_mapping_and_not_indowordnet_lemma,
358,برسی,,,no_direct_mapping_and_not_indowordnet_lemma,
358,روابط,,,no_direct_mapping_and_not_indowordnet_lemma,
358,کہلاتا,,,no_direct_mapping_and_not_indowordnet_lemma,
358,لکہنا,,,no_direct_mapping_and_not_indowordnet_lemma,
358,مانگی,,,no_direct_mapping_and_not_indowordnet_lemma,
358,مشاعرے,,,no_direct_mapping_and_not_indowordnet_lemma,
357,ازالہ,,,no_direct_mapping_and_not_indowordnet_lemma,
357,ساکہ,,,no_direct_mapping_and_not_indowordnet_lemma,
356,باشندے,,,no_direct_mapping_and_not_indowordnet_lemma,
356,تصنیف,,,no_direct_mapping_and_not_indowordnet_lemma,
356,کہانیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
356,ڈار,,,no_direct_mapping_and_not_indowordnet_lemma,
355,بندوں,,,no_direct_mapping_and_not_indowordnet_lemma,
355,وابستگی,,,no_direct_mapping_and_not_indowordnet_lemma,
354,ادائیگیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
354,اسپتالوں,,,no_direct_mapping_and_not_indowordnet_lemma,
354,آیات,,,no_direct_mapping_and_not_indowordnet_lemma,
354,تحقیقاتی,,,no_direct_mapping_and_not_indowordnet_lemma,
354,تہک,,,no_direct_mapping_and_not_indowordnet_lemma,
353,دلانے,,,no_direct_mapping_and_not_indowordnet_lemma,
353,صدور,,,no_direct_mapping_and_not_indowordnet_lemma,
352,بولڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
352,بہٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
351,ابرار,,,no_direct_mapping_and_not_indowordnet_lemma,
351,توں,,,no_direct_mapping_and_not_indowordnet_lemma,
351,جماعتی,,,no_direct_mapping_and_not_indowordnet_lemma,
351,شفیع,,,no_direct_mapping_and_not_indowordnet_lemma,
351,ناٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
351,نکالی,,,no_direct_mapping_and_not_indowordnet_lemma,
350,بناتی,,adj. Woollen; made of broad-cloth,fallback_no_two_source_semantic_agreement,judge; fit; believe; most; because
350,دئیے,,,no_direct_mapping_and_not_indowordnet_lemma,
350,فارورڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
350,نچلی,,,no_direct_mapping_and_not_indowordnet_lemma,
349,قائدین,,,no_direct_mapping_and_not_indowordnet_lemma,
349,کچی,,,no_direct_mapping_and_not_indowordnet_lemma,
348,آٹے,,,no_direct_mapping_and_not_indowordnet_lemma,
348,جوڑوں,,,no_direct_mapping_and_not_indowordnet_lemma,
348,حوصلے,,,no_direct_mapping_and_not_indowordnet_lemma,
348,نظمیں,,,no_direct_mapping_and_not_indowordnet_lemma,
348,ہوٹلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
347,اینٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
347,پابندیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
347,وارداتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
346,تصورات,,,no_direct_mapping_and_not_indowordnet_lemma,
346,سوتے,,,no_direct_mapping_and_not_indowordnet_lemma,
345,دستاویزات,,,no_direct_mapping_and_not_indowordnet_lemma,
344,پورہ,,,no_direct_mapping_and_not_indowordnet_lemma,
344,کہانسی,,,no_direct_mapping_and_not_indowordnet_lemma,
344,مائیکرو,,,no_direct_mapping_and_not_indowordnet_lemma,
344,مسلط,,,no_direct_mapping_and_not_indowordnet_lemma,
343,سکواش,,,no_direct_mapping_and_not_indowordnet_lemma,
342,تقرر,,,no_direct_mapping_and_not_indowordnet_lemma,
342,جہگڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
342,چاہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
342,کارنر,,,no_direct_mapping_and_not_indowordnet_lemma,
342,مساج,,,no_direct_mapping_and_not_indowordnet_lemma,
342,نہری,,,fallback_no_two_source_semantic_agreement,
341,بناتا,,,no_direct_mapping_and_not_indowordnet_lemma,
341,سمجہوتہ,,,no_direct_mapping_and_not_indowordnet_lemma,
340,مذاہب,,,no_direct_mapping_and_not_indowordnet_lemma,
340,مستعفی,,,no_direct_mapping_and_not_indowordnet_lemma,
338,مطالعے,,,no_direct_mapping_and_not_indowordnet_lemma,
337,انگلیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
337,خزانے,,,no_direct_mapping_and_not_indowordnet_lemma,
337,رجحانات,,,no_direct_mapping_and_not_indowordnet_lemma,
337,سپورٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
337,گرما,,,no_direct_mapping_and_not_indowordnet_lemma,
337,نامے,,,no_direct_mapping_and_not_indowordnet_lemma,
336,آدہے,,,no_direct_mapping_and_not_indowordnet_lemma,
336,کلچرل,,,no_direct_mapping_and_not_indowordnet_lemma,
335,پتنگ بازی,,,no_direct_mapping_and_not_indowordnet_lemma,
335,تالپور,,,no_direct_mapping_and_not_indowordnet_lemma,
335,داروں,,,no_direct_mapping_and_not_indowordnet_lemma,
335,سوئم,,,no_direct_mapping_and_not_indowordnet_lemma,
335,کروائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
335,نکلتے,,,no_direct_mapping_and_not_indowordnet_lemma,
335,ننہے,,,no_direct_mapping_and_not_indowordnet_lemma,
334,چوکوں,,,no_direct_mapping_and_not_indowordnet_lemma,
334,محلے,,,no_direct_mapping_and_not_indowordnet_lemma,
334,ٹیکنیکل,,,no_direct_mapping_and_not_indowordnet_lemma,
333,تنقیدی,,,no_direct_mapping_and_not_indowordnet_lemma,
333,سمگلنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
333,کاٹنے,,,no_direct_mapping_and_not_indowordnet_lemma,
333,نومنتخب,,,no_direct_mapping_and_not_indowordnet_lemma,
333,ہمکنار,,,no_direct_mapping_and_not_indowordnet_lemma,
332,اتارنے,,,no_direct_mapping_and_not_indowordnet_lemma,
332,اذیت,,,no_direct_mapping_and_not_indowordnet_lemma,
332,ایجنڈے,,,no_direct_mapping_and_not_indowordnet_lemma,
331,اٹہنے,,,no_direct_mapping_and_not_indowordnet_lemma,
331,بالاتر,,,no_direct_mapping_and_not_indowordnet_lemma,
331,جانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
331,جوڈیشل,,,no_direct_mapping_and_not_indowordnet_lemma,
331,رکی,,,no_direct_mapping_and_not_indowordnet_lemma,
331,زار,,,no_direct_mapping_and_not_indowordnet_lemma,
331,سانحے,,,no_direct_mapping_and_not_indowordnet_lemma,
331,طیبہ,,,no_direct_mapping_and_not_indowordnet_lemma,
331,کامیابیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
331,ہڈیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
330,لمحات,,,no_direct_mapping_and_not_indowordnet_lemma,
330,ہاف,,,no_direct_mapping_and_not_indowordnet_lemma,
329,بولے,,,no_direct_mapping_and_not_indowordnet_lemma,
329,چڑہا,,,no_direct_mapping_and_not_indowordnet_lemma,
329,خاصے,,,no_direct_mapping_and_not_indowordnet_lemma,
329,نہاد,,,no_direct_mapping_and_not_indowordnet_lemma,
328,داخلے,,,no_direct_mapping_and_not_indowordnet_lemma,
328,دکانداروں,,,no_direct_mapping_and_not_indowordnet_lemma,
328,شیشے,,,no_direct_mapping_and_not_indowordnet_lemma,
328,صلاحیتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
328,فار,,,no_direct_mapping_and_not_indowordnet_lemma,
327,اپنایا,,,no_direct_mapping_and_not_indowordnet_lemma,
327,چہٹے,,,no_direct_mapping_and_not_indowordnet_lemma,
327,سنیما,,,no_direct_mapping_and_not_indowordnet_lemma,
327,نظروں,,,no_direct_mapping_and_not_indowordnet_lemma,
326,بانو,,,no_direct_mapping_and_not_indowordnet_lemma,
326,پائپ لائن,,,no_direct_mapping_and_not_indowordnet_lemma,
326,دلا,,,no_direct_mapping_and_not_indowordnet_lemma,
326,رفعت,,,no_direct_mapping_and_not_indowordnet_lemma,
326,کراتے,,,no_direct_mapping_and_not_indowordnet_lemma,
326,کیلی,,,no_direct_mapping_and_not_indowordnet_lemma,
325,دہرنا,,,no_direct_mapping_and_not_indowordnet_lemma,
325,سائٹوں,,,no_direct_mapping_and_not_indowordnet_lemma,
325,سیدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
325,کانسٹیبل,,,no_direct_mapping_and_not_indowordnet_lemma,
324,آٹہویں,,,no_direct_mapping_and_not_indowordnet_lemma,
324,بولروں,,,no_direct_mapping_and_not_indowordnet_lemma,
324,جواد,,,no_direct_mapping_and_not_indowordnet_lemma,
324,ذمہ داریوں,,,no_direct_mapping_and_not_indowordnet_lemma,
324,کہچی,,,no_direct_mapping_and_not_indowordnet_lemma,
324,گوشوارہ,,,no_direct_mapping_and_not_indowordnet_lemma,
324,ٹیلی کام,,,no_direct_mapping_and_not_indowordnet_lemma,
323,کارخانے,,,no_direct_mapping_and_not_indowordnet_lemma,
322,بہلائی,,,no_direct_mapping_and_not_indowordnet_lemma,
322,تنخواہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
322,رندہاوا,,,no_direct_mapping_and_not_indowordnet_lemma,
321,تصوف,,,no_direct_mapping_and_not_indowordnet_lemma,
321,روتے,,,no_direct_mapping_and_not_indowordnet_lemma,
321,صنف,,,no_direct_mapping_and_not_indowordnet_lemma,
321,کورسز,,,no_direct_mapping_and_not_indowordnet_lemma,
320,بچو,,"n. vocative plural of بَچَّہ (bacca, “kid; boy”) | Platts: (imper. of baćnā), intj. Out of the way! take care! look out! ( = bać",fallback_no_two_source_semantic_agreement,spent; lest; monsters; careful; Be
320,برپا,,,no_direct_mapping_and_not_indowordnet_lemma,
320,پکڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
320,دائرے,,,no_direct_mapping_and_not_indowordnet_lemma,
320,رانجہا,,,no_direct_mapping_and_not_indowordnet_lemma,
320,سکہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
320,شوبز,,,no_direct_mapping_and_not_indowordnet_lemma,
319,پہنچائی,,,fallback_no_two_source_semantic_agreement,hurt; -Did; did; What; it
319,پیٹرولیم,,,no_direct_mapping_and_not_indowordnet_lemma,
319,روہی,,,no_direct_mapping_and_not_indowordnet_lemma,
319,زلزلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
319,عزائم,,,no_direct_mapping_and_not_indowordnet_lemma,
319,گزرتا,,,no_direct_mapping_and_not_indowordnet_lemma,
319,ووٹنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
318,باغیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
317,ایونٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
317,بریگیڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
316,رکاوٹیں,,,no_direct_mapping_and_not_indowordnet_lemma,
316,کانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
316,مانیٹرنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
316,نسلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
315,الہ,,,no_direct_mapping_and_not_indowordnet_lemma,
315,تقوی,,,no_direct_mapping_and_not_indowordnet_lemma,
315,دہلوی,,,no_direct_mapping_and_not_indowordnet_lemma,
314,اڑا,,form of اُڑانا (uṛānā — to cause to fly),fallback_no_two_source_semantic_agreement,blow; blown; smoked; primary; prepping
314,عادات,,,no_direct_mapping_and_not_indowordnet_lemma,
314,فائدے,,,no_direct_mapping_and_not_indowordnet_lemma,
314,فل,,,no_direct_mapping_and_not_indowordnet_lemma,
314,کرکٹرز,,,no_direct_mapping_and_not_indowordnet_lemma,
313,اجمل,,,no_direct_mapping_and_not_indowordnet_lemma,
313,جہوٹے,,,no_direct_mapping_and_not_indowordnet_lemma,
313,دہواں,,,no_direct_mapping_and_not_indowordnet_lemma,
313,رضاکاروں,,,no_direct_mapping_and_not_indowordnet_lemma,
313,ریفرنس,,,no_direct_mapping_and_not_indowordnet_lemma,
313,سائے,,,no_direct_mapping_and_not_indowordnet_lemma,
313,کلاسیکل,,,no_direct_mapping_and_not_indowordnet_lemma,
313,ٹارگٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
313,ٹاور,,,no_direct_mapping_and_not_indowordnet_lemma,
313,ہرایا,,,no_direct_mapping_and_not_indowordnet_lemma,
312,تصویریں,,,no_direct_mapping_and_not_indowordnet_lemma,
312,چلیں,,,no_direct_mapping_and_not_indowordnet_lemma,
312,چہان,,,no_direct_mapping_and_not_indowordnet_lemma,
312,دانشوروں,,,no_direct_mapping_and_not_indowordnet_lemma,
312,دہند,,,no_direct_mapping_and_not_indowordnet_lemma,
312,ستاروں,,,no_direct_mapping_and_not_indowordnet_lemma,
312,سعدیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
312,کہر,,,no_direct_mapping_and_not_indowordnet_lemma,
312,واہ,,,no_direct_mapping_and_not_indowordnet_lemma,
311,بندے,,,no_direct_mapping_and_not_indowordnet_lemma,
311,پلے,,,no_direct_mapping_and_not_indowordnet_lemma,
311,چن,,,no_direct_mapping_and_not_indowordnet_lemma,
311,دریں اثنا,,,no_direct_mapping_and_not_indowordnet_lemma,
311,زندگیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
311,کرد,,,no_direct_mapping_and_not_indowordnet_lemma,
311,ویزے,,,no_direct_mapping_and_not_indowordnet_lemma,
310,اشارے,,,no_direct_mapping_and_not_indowordnet_lemma,
310,آگہی,,,no_direct_mapping_and_not_indowordnet_lemma,
310,کونسلرز,,,no_direct_mapping_and_not_indowordnet_lemma,
310,نرخ,,,no_direct_mapping_and_not_indowordnet_lemma,
310,ورکرز,,,no_direct_mapping_and_not_indowordnet_lemma,
309,انفیکشن,,,no_direct_mapping_and_not_indowordnet_lemma,
309,چلو,,,no_direct_mapping_and_not_indowordnet_lemma,
309,چنے,,,no_direct_mapping_and_not_indowordnet_lemma,
309,خامیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
309,لیٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
309,نجف,,,no_direct_mapping_and_not_indowordnet_lemma,
308,انسٹیٹیوٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
308,پکڑا,,,no_direct_mapping_and_not_indowordnet_lemma,
308,تقلیل,,,no_direct_mapping_and_not_indowordnet_lemma,
308,ذہنوں,,,no_direct_mapping_and_not_indowordnet_lemma,
308,ماجد,,,no_direct_mapping_and_not_indowordnet_lemma,
308,محب,,,no_direct_mapping_and_not_indowordnet_lemma,
308,ٹکرا,,,no_direct_mapping_and_not_indowordnet_lemma,
307,پاتی,,"s.f. Leaf; leaf on which anything has been written, letter, note, epistle, document, &c.; sign, trace, clue (…",fallback_no_two_source_semantic_agreement,could; wish; hurt; wrote; Brits
307,سیدہا,,,no_direct_mapping_and_not_indowordnet_lemma,
306,ذیشان,,,no_direct_mapping_and_not_indowordnet_lemma,
306,راغب,,,no_direct_mapping_and_not_indowordnet_lemma,
306,شناختی,,,no_direct_mapping_and_not_indowordnet_lemma,
306,عشرے,,,no_direct_mapping_and_not_indowordnet_lemma,
306,عمارات,,,no_direct_mapping_and_not_indowordnet_lemma,
306,گزرتے,,,no_direct_mapping_and_not_indowordnet_lemma,
305,اترنے,,,no_direct_mapping_and_not_indowordnet_lemma,
305,دکانیں,,,no_direct_mapping_and_not_indowordnet_lemma,
305,دہرتی,,,no_direct_mapping_and_not_indowordnet_lemma,
305,غوری,,,no_direct_mapping_and_not_indowordnet_lemma,
305,فاتحہ,,,no_direct_mapping_and_not_indowordnet_lemma,
305,وفود,,,no_direct_mapping_and_not_indowordnet_lemma,
304,افسانے,,,no_direct_mapping_and_not_indowordnet_lemma,
304,اکائیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
304,ثاقب,,,no_direct_mapping_and_not_indowordnet_lemma,
304,ضیاع,,,no_direct_mapping_and_not_indowordnet_lemma,
304,مزے,,,no_direct_mapping_and_not_indowordnet_lemma,
304,ٹانگوں,,,no_direct_mapping_and_not_indowordnet_lemma,
303,تحائف,,,no_direct_mapping_and_not_indowordnet_lemma,
303,تنصیبات,,,no_direct_mapping_and_not_indowordnet_lemma,
303,دہوکہ,,,no_direct_mapping_and_not_indowordnet_lemma,
303,عاطف,,,no_direct_mapping_and_not_indowordnet_lemma,
303,لوڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
303,مارکیٹنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
302,جرات,,,no_direct_mapping_and_not_indowordnet_lemma,
302,جوڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
302,دیہاتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
302,زدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
302,کیمیکل,,,no_direct_mapping_and_not_indowordnet_lemma,
302,نعتیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
302,وقوع,,,no_direct_mapping_and_not_indowordnet_lemma,
302,ڈہانچے,,,no_direct_mapping_and_not_indowordnet_lemma,
301,بارڈر,,,no_direct_mapping_and_not_indowordnet_lemma,
301,تہل,,,no_direct_mapping_and_not_indowordnet_lemma,
301,شہناز,,,no_direct_mapping_and_not_indowordnet_lemma,
301,کما,,,no_direct_mapping_and_not_indowordnet_lemma,
301,مانی,,,no_direct_mapping_and_not_indowordnet_lemma,
300,براڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
300,پہانسی,,,no_direct_mapping_and_not_indowordnet_lemma,
300,کمروں,,,no_direct_mapping_and_not_indowordnet_lemma,
300,لائف,,,no_direct_mapping_and_not_indowordnet_lemma,
300,لاشوں,,,no_direct_mapping_and_not_indowordnet_lemma,
300,ٹرکوں,,,no_direct_mapping_and_not_indowordnet_lemma,
299,بتاتا,,,no_direct_mapping_and_not_indowordnet_lemma,
299,بیٹوں,,,no_direct_mapping_and_not_indowordnet_lemma,
299,سنبہالنے,,,no_direct_mapping_and_not_indowordnet_lemma,
299,کینٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
299,موٹے,,,no_direct_mapping_and_not_indowordnet_lemma,
299,نالیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
299,ڈہانچہ,,,no_direct_mapping_and_not_indowordnet_lemma,
299,ہارنے,,,no_direct_mapping_and_not_indowordnet_lemma,
298,بستیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
298,بٹہا,,,no_direct_mapping_and_not_indowordnet_lemma,
298,پیاری,,,no_direct_mapping_and_not_indowordnet_lemma,
298,مطالبے,,,no_direct_mapping_and_not_indowordnet_lemma,
297,دوائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
297,سٹوڈنٹس,,,no_direct_mapping_and_not_indowordnet_lemma,
297,سیاحوں,,,no_direct_mapping_and_not_indowordnet_lemma,
297,مبذول,,,no_direct_mapping_and_not_indowordnet_lemma,
297,واک,,,no_direct_mapping_and_not_indowordnet_lemma,
296,بارشوں,,,no_direct_mapping_and_not_indowordnet_lemma,
296,بچتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
296,درخواستیں,,,no_direct_mapping_and_not_indowordnet_lemma,
296,دشمنوں,,,no_direct_mapping_and_not_indowordnet_lemma,
296,رکعت,,,no_direct_mapping_and_not_indowordnet_lemma,
296,سوچتا,,,no_direct_mapping_and_not_indowordnet_lemma,
296,سٹائل,,,no_direct_mapping_and_not_indowordnet_lemma,
296,فرخ,,,no_direct_mapping_and_not_indowordnet_lemma,
295,پہٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
295,چیپل,,,no_direct_mapping_and_not_indowordnet_lemma,
295,دہمکیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
295,طاقتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
295,میگ,,,no_direct_mapping_and_not_indowordnet_lemma,
294,اہداف,,,no_direct_mapping_and_not_indowordnet_lemma,
294,تحریریں,,,no_direct_mapping_and_not_indowordnet_lemma,
294,ڈراپ,,,no_direct_mapping_and_not_indowordnet_lemma,
294,ہدایتکار,,,no_direct_mapping_and_not_indowordnet_lemma,
293,دکہی,,,no_direct_mapping_and_not_indowordnet_lemma,
293,شرقیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
293,کمپلیکس,,,no_direct_mapping_and_not_indowordnet_lemma,
292,پسماندگی,,,no_direct_mapping_and_not_indowordnet_lemma,
292,ثانیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
292,جارحیت,,,no_direct_mapping_and_not_indowordnet_lemma,
292,راقم,,,no_direct_mapping_and_not_indowordnet_lemma,
292,مخاطب,,"(act. part. of خاطب 'to talk or converse with; to address,' iii of خطب 'to deliver an address or…",fallback_no_two_source_semantic_agreement,
292,نسرین,,,no_direct_mapping_and_not_indowordnet_lemma,
291,بوٹیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
291,ماؤں,,,no_direct_mapping_and_not_indowordnet_lemma,
291,مکینوں,,,no_direct_mapping_and_not_indowordnet_lemma,
291,موٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
291,نفی,,,no_direct_mapping_and_not_indowordnet_lemma,
290,احکام,,,no_direct_mapping_and_not_indowordnet_lemma,
290,جرمانے,,,no_direct_mapping_and_not_indowordnet_lemma,
290,دادی,,,no_direct_mapping_and_not_indowordnet_lemma,
290,کامیابیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
290,نویں,,,no_direct_mapping_and_not_indowordnet_lemma,
290,ہا,,,no_direct_mapping_and_not_indowordnet_lemma,
289,بوائز,,,no_direct_mapping_and_not_indowordnet_lemma,
289,پڑہتا,,,no_direct_mapping_and_not_indowordnet_lemma,
288,اطہر,,,no_direct_mapping_and_not_indowordnet_lemma,
288,باڈی,,,no_direct_mapping_and_not_indowordnet_lemma,
288,پہننے,,,no_direct_mapping_and_not_indowordnet_lemma,
288,ترجیحی,,,no_direct_mapping_and_not_indowordnet_lemma,
288,خامیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
288,خوشیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
288,ریڑہ,,,no_direct_mapping_and_not_indowordnet_lemma,
288,طبقات,,,no_direct_mapping_and_not_indowordnet_lemma,
288,گڑہی,,,no_direct_mapping_and_not_indowordnet_lemma,
288,نہروں,,,no_direct_mapping_and_not_indowordnet_lemma,
287,اعتراضات,,,no_direct_mapping_and_not_indowordnet_lemma,
287,جارحانہ,,,no_direct_mapping_and_not_indowordnet_lemma,
287,سازگار,,,no_direct_mapping_and_not_indowordnet_lemma,
287,گزری,,,no_direct_mapping_and_not_indowordnet_lemma,
287,مجرموں,,,no_direct_mapping_and_not_indowordnet_lemma,
286,اترے,,,no_direct_mapping_and_not_indowordnet_lemma,
286,افکار,,,no_direct_mapping_and_not_indowordnet_lemma,
286,ایشز,,,no_direct_mapping_and_not_indowordnet_lemma,
286,پک,,,no_direct_mapping_and_not_indowordnet_lemma,
286,تحمل,,,no_direct_mapping_and_not_indowordnet_lemma,
286,صحابہ کرام,,,no_direct_mapping_and_not_indowordnet_lemma,
285,بڑہنا,,,no_direct_mapping_and_not_indowordnet_lemma,
285,پہنے,,,no_direct_mapping_and_not_indowordnet_lemma,
285,راؤنڈر,,,no_direct_mapping_and_not_indowordnet_lemma,
285,سمجہی,,,no_direct_mapping_and_not_indowordnet_lemma,
285,شواہد,,,no_direct_mapping_and_not_indowordnet_lemma,
285,طرفہ,,,no_direct_mapping_and_not_indowordnet_lemma,
285,گہس,,,no_direct_mapping_and_not_indowordnet_lemma,
285,مانگنے,,,no_direct_mapping_and_not_indowordnet_lemma,
284,باغات,,,no_direct_mapping_and_not_indowordnet_lemma,
284,تبادلے,,,no_direct_mapping_and_not_indowordnet_lemma,
284,چہکے,,,no_direct_mapping_and_not_indowordnet_lemma,
284,مرتکب,,,no_direct_mapping_and_not_indowordnet_lemma,
284,ہنستے,,,no_direct_mapping_and_not_indowordnet_lemma,
283,اکاؤنٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
283,پیکر,,,no_direct_mapping_and_not_indowordnet_lemma,
283,شادیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
