rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
1171,کھلاڑی,player,5.01,ReadUrdu+word2word,False,False,True,,"player, athlete",player; sportsmanship; Abroad; Great; baseball
1172,اصول,maxim; principles,5.00,Kaikki+ReadUrdu,True,False,False,"maxim; principles; law, mot, motto, rule",n. plural of اصل (asl); principles; maxim,principle; founded; theory; differences; CONTINUE
1173,اکتوبر,October,5.00,Kaikki+ReadUrdu+word2word,True,True,True,October,n. October,October; 2006; bump; conversation; having
1174,توڑ,break; breaking,5.00,ReadUrdu+word2word,False,False,True,,"break, fissure; breaking; check",Break; break; broke; breaking; BREAK
1175,راست,straight,5.00,ReadUrdu+word2word,False,False,True,,"adj. Right, true; good, just, upright, straightforward, honest, sincere; right (as opp. to left); straight,…",straight; directly; STRAIGHT; Directly; specials
1176,فہرست,list,5.00,ReadUrdu+word2word,True,True,True,list; index; catalogue,n. list; index; catalogue,list; talents; LIST; BUSINESSES; DOES
1177,نشان,sign,5.00,Kaikki+ReadUrdu,True,False,True,"sign, symbol; ensign, standard; decoration, medal","mark, sign, trace",mark; BOUNDARIES; MARK; Tracks; Break
1178,وعدہ,promise,5.00,Kaikki+ReadUrdu+word2word,True,True,True,promise; vow; pledge,promise,promise; promised; Promise; PROMISE; original
1179,ولی,prophet; saint; favorite with God; master,5.00,Kaikki+ReadUrdu,True,False,False,"prophet, saint; favorite with God; master, lord, defender, guardian, friend","n. favorite with God; prophet, saint; master, lord, defender, guardian, friend",
1180,جنت,heaven; paradise,4.99,Kaikki+ReadUrdu+word2word,True,True,True,"abacus; heaven, paradise; a female given name from Arabic","paradise, heaven",heaven; paradise; ..; Heaven; god
1181,جون,June,4.99,Kaikki+ReadUrdu+word2word,True,True,True,June,name: June,June; Can; bun; hot; seat
1182,حرام,forbidden,4.99,ReadUrdu+word2word,True,True,True,haram; unlawful; forbidden,adj. forbidden; unlawful; haram,forbidden; Action; returned; yet; As
1183,عثمان,Uthman; a male given name; Osman or Usman; from Arabic,4.99,Kaikki+ReadUrdu,True,False,False,"Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman","Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman",
1184,موسی,Moses; a male given name from Arabic,4.99,Kaikki+ReadUrdu,True,False,False,Moses; a male given name from Arabic,name: Moses; a male given name from Arabic,leagues; mossy; knoll; thickets; due
1185,نامہ,history; letter; book; treaty,4.99,Kaikki+ReadUrdu,True,False,False,"history; letter, book, treaty","n. letter, book, treaty; history",Didn; pass; building; permit; permits
1186,افواج,forces,4.98,ReadUrdu+word2word,False,False,True,,"forces, armies (plural of فوج)",forces; combine; outmatched; contacting; military
1187,برقرار,maintained,4.98,ReadUrdu+word2word,False,False,True,,"established, confirmed, fixed, settled, maintained",maintain; Maintaining; preserve; oxygen; level
1188,رحمت,s.f. Mercy; divine mercy or…,4.98,ReadUrdu+word2word,False,False,True,,"(for A. رحمة, inf. n. of رحم 'to have mercy'), s.f. Mercy, compassion, pity ( = raḥm); divine mercy or…",mercy; Mercy; battered; Consider; swarming
1189,عراق,Iraq,4.98,Kaikki+ReadUrdu+word2word,True,True,True,Iraq (a country in West Asia in the Middle East),Iraq,Iraq; convoys; WMD; calling; taken
1190,وکیل,lawyer,4.98,ReadUrdu+word2word,False,False,True,,lawyer,attorney; lawyer; grieving; studying; refuse
1191,یورپی,European,4.98,ReadUrdu+word2word,False,False,True,,European,European; cyberattack; Frankfurt; Central; Yesterday
1192,ابراہیم,Abraham,4.97,Kaikki+ReadUrdu,True,False,False,Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm),name: Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm),Ibrahim; Sayeed; popped; yeah; true
1193,در,door,4.97,Kaikki+ReadUrdu,True,False,False,door,n. door,might; wanting; noise; countries; afraid
1194,شہادت,testimony,4.97,ReadUrdu+word2word,True,False,True,creed; shahada; martyrdom,n. martyrdom; testimony; shahada,proclaim; martyr; Lance; Web; testimony
1195,علمی,academic; scholarly; scientific,4.97,Kaikki+ReadUrdu,True,False,False,academic; scholarly; scientific,adj. academic; scientific; scholarly,
1196,غلطی,mistake,4.97,Kaikki+ReadUrdu+word2word,True,True,True,error; mistake,mistake,fault; mistake; END; YET; MOVED
1197,مئی,May,4.97,Kaikki+ReadUrdu+word2word,True,True,True,May,name: May,May; reportedly; 20th; since; remember
1198,مشرقی,eastern,4.97,ReadUrdu+word2word,False,False,True,,eastern,eastern; Redeploy; gate; Eastern; Supreme
1199,نیک,good,4.97,ReadUrdu+word2word,True,True,True,"good, virtuous, righteous, upright, pious, kind-hearted, mannerly","adj. good, virtuous, righteous, upright, pious, kind-hearted, mannerly",good; Thinking; deeds; abandoning; wilderness
1200,انتہا,limit,4.96,Kaikki+ReadUrdu,True,False,False,"end; limit, extent","extreme, utmost limit",everlasting; ends; Creator; Earth; traded
1201,توانائی,energy,4.96,ReadUrdu+word2word,True,True,True,"energy; power, ability, strength","n. energy; power, ability, strength",energy; passion; stops; signature; ENERGY
1202,دارالحکومت,capital city,4.96,ReadUrdu+word2word,True,True,True,"royal residence; capital city, seat of government","capital city, seat of government; royal residence",Metropolis; METROPOLIS; HUMANITY; capital; KNOWS
1203,دیکھیں,see,4.96,ReadUrdu+word2word,False,False,True,,"infinitive of دیکْھنا (dekhnā — to look, see, watch)",see; -Did; inside; sees; dared
1204,راولپنڈی,Rawalpindi,4.96,Kaikki+ReadUrdu+word2word,True,True,True,"Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)","Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)",Rawalpindi; calls; close; guess; making
1205,رو,s.m. Cry,4.96,ReadUrdu+word2word,False,False,True,,"s.m. Cry, clamour, din; sound, noise; voice; hum; report, fame",cry; Do; Ahmet; Weep; CRYING
1206,قیامت,calamity; doomsday,4.96,Kaikki+ReadUrdu,True,False,False,"uproar; noise; doom, deluge, disaster, calamity; doomsday; judgement day, last judgment","doomsday, resurrection; calamity",hour; And; man; here; of
1207,ٹیکس,tax,4.96,ReadUrdu+word2word,False,False,True,,tax,tax; Tax; Taxes; Lewis; Tex
1208,آسٹریلیا,Australia,4.95,Kaikki+ReadUrdu,True,False,False,"Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands); Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire)","Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located…; Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea…",
1209,بابا,father,4.95,Kaikki+ReadUrdu,True,False,False,father,"n. papa, daddy, father",
1210,دیکھے,watch,4.95,ReadUrdu+word2word,False,False,True,,"plural masculine of دیکْھنا (dekhnā — to look, see, watch)",watching; starts; establish; relationship; junk
1211,عقل,understanding,4.95,Kaikki+word2word,False,True,False,"common sense; understanding, wisdom","intellect, reason",fathom; understanding; His; tired; Does
1212,مبنی,based; founded; foundation; base,4.95,Kaikki+ReadUrdu+word2word,True,True,False,"based, founded (on); foundation, base, origin","n. foundation, base, origin",driven; diagrams; mapped; based; These
1213,مذمت,condemnation; dispraise; abuse,4.95,Kaikki+ReadUrdu,True,False,False,"condemnation; dispraise, abuse","n. condemnation; dispraise, abuse",night; deplore; Last; was; a
1214,واشنگٹن,Washington; Washington State,4.95,ReadUrdu+word2word,False,False,True,,"Washington, Washington State (a state in the Pacific Northwest region of the United States); Washington, Washington, D.C. (the capital city of the United States)",Washington; D.C; send; encoded; plane
1215,اپریل,April,4.94,Kaikki+ReadUrdu+word2word,True,True,True,April,n. April,April; improved; In; lot; situation
1216,تقریر,speech,4.94,Kaikki+ReadUrdu+word2word,True,True,True,speech,"speech, oration",speech; Beyond; Wonderful; power; Oh
1217,جمعہ,Friday,4.94,Kaikki+ReadUrdu+word2word,True,True,True,Friday,"n. Friday; Jumu'ah (Friday prayer); a gym, arena (tournament which takes place on a Friday)",Friday; Huh; There; go; Lola
1218,سالہ,aff. Years old,4.94,ReadUrdu+word2word,False,False,True,,"(fr. sāl), adj. aff. Years old, &c. (used with numerals, e.g. du-sāla, 'Two years old'; ṣad-sāla, 'of a…",16-year-old; 30-year; Coast; Dad; Fifteen-year-old
1219,لیتا,takes,4.94,ReadUrdu+word2word,False,False,True,,takes (masculine of لینا),takes; It; two; boot; interact
1220,مختصر,short,4.94,ReadUrdu+word2word,True,True,True,"concise; abbreviated; brief, short (in duration or area)","adj. brief, short (in duration or area); concise; abbreviated",short; tiny; cut; weird; hundreds
1221,ممبئی,Mumbai,4.94,Kaikki+ReadUrdu,True,False,False,"Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)","Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)",
1222,میٹر,meter,4.94,ReadUrdu+word2word,False,False,True,,meter,meters; mm; meter; thick; eight
1223,گاہ,time; place; area; centre,4.94,Kaikki+ReadUrdu,True,False,False,"time; place, area, centre","n. place, area, centre; time | adv. sometimes",GAH; done; Londoners; groups; possibly
1224,امت,ummah,4.93,Kaikki+ReadUrdu,True,False,False,ummah,n. ummah,people; most; thing; The; important
1225,باز,skilled in,4.93,Kaikki+ReadUrdu,True,False,False,"skilled in; open, open wide; hawk, falcon, eagle",suffix skilled in,Cheater; thrower; crimes; communicate; Whatever
1226,جرمنی,Germany,4.93,Kaikki+ReadUrdu+word2word,True,True,True,Germany (a country in Central Europe),Germany,Germany; U.K.; passport; clean; Before
1227,جنوری,January,4.93,Kaikki+ReadUrdu+word2word,True,True,True,January,January,January; 4th; correct; Is; hire
1228,حاضر,present,4.93,Kaikki+ReadUrdu,True,False,False,ready; present,"present, in attendance",am; Here; teaching; tucked; Now
1229,حوصلہ,courage; morale; strength of spirit,4.93,Kaikki+ReadUrdu,True,False,False,"courage, bravery, patience; morale, confidence, willpower, strength of spirit","courage, spirit, morale",encouraging; Congressional; subverting; efforts; résumé
1230,دسمبر,December,4.93,Kaikki+ReadUrdu,True,False,False,December,December,
1231,سفید,white,4.93,ReadUrdu+word2word,True,True,True,blank; clean; white,adj. white; clean; blank,white; WHITE; whale-; Skin; ye
1232,عجیب,strange,4.93,ReadUrdu+word2word,True,True,True,weird; foreign; strange,"strange, odd",strange; weird; awkward; Strange; funny
1233,لال,red,4.93,ReadUrdu+word2word,True,True,True,"red; darling; a surname, Lal","adj. red | n. red; darling; son, baby, infant",find; gonna; never; red; golden
1234,لوٹ,loot; swag; spoils,4.93,Kaikki+ReadUrdu,True,False,False,loot; swag; spoils,spoils; loot; swag,robbing; Raping; returned; yet; As
1235,مقبول,known; accepted; assenting,4.93,Kaikki+ReadUrdu,True,False,False,"known; accepted, assenting","adj. accepted, assenting; known",popular; Because; re; so; ?
1236,مقدمہ,case; lawsuit,4.93,Kaikki+ReadUrdu,True,False,False,"case, lawsuit","n. case, lawsuit",clearance; center; detention; trial; edition
1237,وفات,death; decease; demise,4.93,Kaikki+ReadUrdu,True,False,False,"death, decease, demise","n. death, decease, demise",Before; died; told; defends; bond
1238,اسماعیل,Ishmael,4.92,ReadUrdu+word2word,True,True,True,"Ismail, Ishmael; a male given name from Arabic","name: Ismail, Ishmael; a male given name from Arabic",Ishmael
1239,ایوان,hall; palace,4.92,Kaikki+ReadUrdu,True,False,False,hall; porch; palace,n. hall; palace; chamber,
1240,بیگم,wife; begum,4.92,Kaikki+ReadUrdu,True,False,False,wife; begum; queen,n. begum; lady (of rank); wife,
1241,حقیقی,genuine; true; real,4.92,ReadUrdu+word2word,False,False,True,,"(rel. n. of ḥaqīqat), adj. Essential, genuine; true, real, just, certain, accurate, actual; own: — ḥaqīqī…",real; true; genuine; experiment; purpose
1242,حوالہ,charge; custody; money laundering,4.92,Kaikki+ReadUrdu,True,False,False,"hawala; charge, custody; money laundering","n. reference, citing; charge, custody; money laundering",quote; alright; Don; me; t
1243,سلام,farewell; adieu,4.92,Kaikki+ReadUrdu,True,False,True,peace; regards; farewell; adieu,"interj. interjection used to greet or often fare adieu to someone. | n. greeting, salutation; a salute (chiefly military but not limited to).; farewell; adieu",greet; even; Or; hi; Tell
1244,سورج,Sun,4.92,ReadUrdu+word2word,True,True,True,"Sun, sun; sunshine","n. Sun, sun; sunshine",sun; center; Sun; With; moving
1245,عذاب,doom; torment,4.92,Kaikki+ReadUrdu+word2word,True,True,True,doom; torment; torture,"torment, divine punishment",punishment; worse; uncomfortable; doom
1246,فروخت,s.f. Selling; sale: — faroḵẖt karnā; t. To sell,4.92,ReadUrdu+word2word,False,False,True,,"s.f. Selling; sale: — faroḵẖt karnā, v.t. To sell",sell; sold; To; selling; sales
1247,قدیم,ancient; old,4.92,Kaikki+ReadUrdu,True,False,False,"ancient, old (ie. historical); obsolete (ie. no longer in existence, or use); eternal (something which has existed since the beginning and has no end, such as God)","ancient, old",oldest; wisdom; remains; Beneath; container
1248,لڑائی,fight,4.92,ReadUrdu+word2word,True,True,True,"fight; argument; war, battle","fight; argument; war, battle",fight; fighting; clean; expect; fights
1249,مرضی,will,4.92,ReadUrdu+word2word,True,True,True,need; will; choice,n. choice; will; need | adj. favourite; allowed; approved; sick; patient,wish; will; bends; Does; confuse
1250,مشورہ,advice,4.92,ReadUrdu+word2word,True,True,True,advice; consultation; opinion,"advice, consultation",suggest; advice; advised; Advising; EM
1251,ملتان,Multan,4.92,Kaikki+ReadUrdu,True,False,False,"Multan (a city in Multan district, Punjab, Pakistan)","Multan (a city in Multan district, Punjab, Pakistan)",
1252,پتھر,stone; rock,4.92,Kaikki+ReadUrdu+word2word,True,True,True,"stone, rock","stone, rock",stone; stones; lead; rock; into
1253,پیداوار,produce; production,4.92,ReadUrdu+word2word,False,False,True,,"produce; yield (of land); production, manufacture",produce; production; warm; nice; Increase
1254,چاہتی,wants,4.92,ReadUrdu+word2word,False,False,True,,wants (feminine),wants; busting; want; Vice; else
1255,تکمیل,finishing,4.91,ReadUrdu+word2word,True,True,True,"finishing, completion, conclusion","n. finishing, completion, conclusion",updates; Something; collecting; finished; already
