rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
845,قاضی,qazi; judge,True,noun,True,True,judge|qazi,True,5.02,False,False,False,,True,noun,3,strong
846,ایرانی,Iranian,True,adj|noun,True,True,iranian,True,4.91,False,False,False,,True,adj,3,strong
847,سڑک,road,True,noun,True,True,road,True,4.81,False,False,False,,True,noun,3,strong
848,نظریہ,theory; ideology; perspective,True,noun,True,True,ideology|perspective|theory,True,4.81,False,False,False,,True,noun,3,strong
849,حکمت,wisdom; sagacity; prudence; strategy; philosophy (context-dependent),True,noun,True,True,wisdom,True,4.80,False,False,False,,True,noun,3,strong
850,افسر,officer,True,noun,True,True,officer,True,4.78,False,False,False,,True,noun,3,strong
851,عمارت,building,True,noun,True,True,build,True,4.87,False,False,False,,True,noun,3,strong
852,صحافیوں,journalists (oblique plural),True,noun,True,True,oblique,True,4.89,False,False,False,,True,noun,3,strong
853,پیغام,message; communication; news; advice (context-dependent),True,noun,True,True,advice|message,True,5.20,False,False,False,,True,noun,3,strong
854,پناہ,asylum; refuge (ie. protection); shelter (ie. a place of security),True,noun,True,True,asylum|ie|place|protection|refuge|security|shelter,True,4.96,False,False,False,,True,noun,3,strong
855,دیش,country; land,True,noun,True,False,,True,4.88,False,False,False,,True,propn,3,semantic_review
856,حلقہ,"boundary; circle, ring, hoop; constituency, electoral district",True,noun,True,True,boundary|circle|constituency|district|electoral|hoop|ring,True,5.19,False,False,False,,True,noun|propn,3,strong
857,خاتمہ,"conclusion, end, termination",True,noun,True,True,conclusion|end|termin,True,4.97,False,False,False,,True,adj|noun,3,strong
858,انتظار,"wait, waiting; expectation; expectancy",True,noun,True,True,expect|expectancy|wait,True,5.02,False,False,False,,True,noun,3,strong
859,امام,imam,True,noun,True,True,imam,True,5.63,False,False,False,,True,noun|propn,3,strong
860,جج,judge,True,noun,True,True,judge,True,5.00,False,False,False,,True,noun|propn,3,strong
861,من,mind; heart; soul; will; maund (unit of mass) (context-dependent),True,noun,True,True,mass|maund|unit,True,5.19,False,False,False,,True,adj|noun,3,strong
862,شب,night; evening,True,noun,True,True,even|night,True,4.87,False,False,False,,True,noun,3,strong
863,دوستی,friendship,True,noun,True,True,friendship,True,4.79,False,False,False,,True,noun,3,strong
864,فرض,duty; obligation; obligatory religious act/prayer; assumption/supposition,True,adj|noun,True,True,act|duty|oblig|obligatory|prayer|religiou|supposition,True,4.92,False,False,False,,True,noun,3,strong
865,ادائیگی,payment; fulfillment; performance,True,noun,True,True,payment,True,4.65,False,False,False,,True,noun,3,strong
866,مملکت,state; country; kingdom; realm,True,noun,True,True,kingdom,True,4.91,False,False,False,,True,noun,3,strong
867,کمزور,"ineffective; weak, feeble; incomplete, undone",True,adj,True,True,feeble|incomplete|ineffective|undone|weak,True,4.90,False,False,False,,True,adj,3,strong
868,بارہ,twelve,True,num,True,True,twelve,True,4.91,False,False,False,,True,adp|noun|num,3,strong
869,پیار,"beloved, dear; love, romance; love, friendship",True,noun,True,True,belov|dear|friendship|love|romance,True,4.75,False,False,False,,False,,2,strong
870,لڑکی,girl; daughter,True,noun,True,True,daughter|girl,True,5.14,False,False,False,,True,noun,3,strong
871,لا,"not; bring!/bring (stem or imperative of لانا, context-dependent)",True,particle,True,True,not,True,5.28,False,False,False,,True,propn|verb,3,strong
872,اکبر,greater; greatest; Akbar (name),False,,False,False,,True,5.06,False,False,False,,True,propn,2,form_only
873,چاہے,"though, even if; either, whether, or; masculine plural perfect indicative",True,conj|verb,True,True,either|even|if|indicative|perfect|though|whether,True,5.16,False,False,False,,True,adv|sconj|verb,3,strong
874,گوشت,meat,True,noun,True,True,meat,True,4.69,False,False,False,,True,noun,3,strong
875,باپ,father,True,noun,True,True,father,True,5.23,False,False,False,,True,noun,3,strong
876,صفائی,cleanliness; cleaning; hygiene; explanation/defense/exoneration (context-dependent),True,noun,True,True,cleanlines|hygiene,True,4.76,False,False,False,,True,noun,3,strong
877,فضل,"beneficence; excellence, virtue; learning, knowledge",True,name|noun,True,True,beneficence|excellence|knowledge|learn|virtue,True,5.11,False,False,False,,True,noun|propn,3,strong
878,بنانا,"to cause to be/become; to make, create, produce; to make to form/ turn into",True,verb,True,True,become|cause|create|into|make|produce|turn,True,4.97,False,False,False,,True,verb,3,strong
879,انتظام,"method, system; preparation, arrangement",True,noun,True,True,arrange|method|prepar|system,True,4.95,False,False,False,,True,noun,3,strong
880,تیسری,third (feminine),False,,False,False,,True,4.88,False,False,False,,True,adj,2,form_only
881,حافظ,guardian; protector; keeper; person who has memorized the Qur'an; Hafiz (name/title),True,adj|noun,True,True,guardian|hafiz|keeper|protector|qur'an,True,5.09,False,False,False,,True,noun|propn,3,strong
882,کپڑے,clothes; clothing; cloth; garment(s),True,noun,True,True,cloth,True,4.63,False,False,False,,True,noun,3,strong
883,تجربہ,"experience; experiment, test, trial",True,noun,True,True,experi|experience|test|trial,True,4.78,False,False,False,,True,noun,3,strong
884,خطرناک,dangerous,True,adj,True,True,dangerou,True,4.63,False,False,False,,True,adj|adv,3,strong
885,گندم,wheat,True,noun,True,True,wheat,True,4.36,False,False,False,,False,,2,strong
886,ریاض,Riaz/Riyaz (male name); Riyadh; gardens (Arabic-derived),True,name|noun,True,True,riyadh,True,4.71,False,False,False,,True,propn,3,strong
887,دشمن,"opponent; enemy, foe",True,noun,True,True,enemy|foe|opponent,True,5.25,False,False,False,,True,noun,3,strong
888,ذات,self; being; essence; caste; community/background (context-dependent),True,noun,True,True,caste|essence|self,True,5.08,False,False,False,,True,noun,3,strong
889,عطا,gift; grant; bestowal; giving,True,noun,True,True,giving,True,5.14,False,False,False,,True,adj|noun|propn,3,strong
890,موجودگی,"presence, attendance",True,noun,True,True,attendance|presence,True,4.84,False,False,False,,True,noun,3,strong
891,بازار,"market, souq (bazaar)",True,noun,True,True,bazaar|market|souq,True,4.88,False,False,False,,True,noun|propn,3,strong
892,بلا,without; calamity; disaster; affliction (depending on vocalization/context),True,noun,True,True,affliction|calamity,True,5.08,False,False,False,,True,adp|noun|part,3,strong
893,نواب,nawab; noble; ruler/governor (historical title),True,noun,True,True,nawab|ruler,True,4.65,False,False,False,,True,noun,3,strong
894,نجی,"secretive, confidential; private, personal, unofficial, confidential",True,adj,True,True,confidential|personal|private|secretive|unofficial,True,5.01,False,False,False,,False,,2,strong
895,روایت,"tradition; legend, narrative",True,noun,True,True,legend|narrative|tradition,True,5.24,False,False,False,,True,noun,3,strong
896,عزت,honor; respect; esteem,True,noun,True,True,esteem,True,5.17,False,False,False,,True,noun,3,strong
897,رویہ,"attitude; rule, procedure; behavior, conduct, manner",True,noun,True,True,attitude|behavior|conduct|manner|procedure|rule,True,4.53,False,False,False,,True,noun,3,strong
898,اعتبار,"credibility; reliability; trust, confidence",True,noun,True,True,confidence|credibility|reliability|trust,True,4.93,False,False,False,,True,noun,3,strong
899,کھڑے,standing; upright,True,adj,True,False,,True,5.18,False,False,False,,True,verb,3,semantic_review
900,سلطان,king; sultan,True,noun,True,True,king|sultan,True,4.87,False,False,False,,True,noun|propn,3,strong
901,اطلاع,information; notice; notification; news,True,noun,True,True,inform|news|notice|notific,True,4.85,False,False,False,,True,noun|propn,3,strong
902,یقینا,"indeed, definitely, for sure, surely, undoubtedly",True,adv,True,True,definitely|inde|sure|surely|undoubtedly,True,4.71,False,False,False,,True,adv,3,strong
903,نشانہ,"aim, target",True,noun,True,True,aim|target,True,4.87,False,False,False,,True,noun,3,strong
904,شعر,poetry; verse; couplet,True,noun,True,True,couplet|poetry,True,4.89,False,False,False,,False,,2,strong
905,معطل,suspended,True,adj,True,True,suspend,True,4.69,False,False,False,,True,adj,3,strong
906,حالانکہ,"although, however",True,conj,True,True,although|however,True,4.92,False,False,False,,True,adv|sconj,3,strong
907,پیسے,"money; paise/coins; paisa (oblique/vocative singular, context-dependent)",True,noun,True,True,money|oblique|paisa|vocative,True,5.00,False,False,False,,True,noun,3,strong
908,خصوصا,"mainly, primarily; especially, particularly",True,adv,True,True,mainly|particularly|primarily,True,4.67,False,False,False,,True,adv,3,strong
909,رہنا,to stay; to remain; to live; to reside; progressive auxiliary use,True,verb,True,True,live|remain|reside|stay,True,4.94,False,False,False,,True,aux|verb,3,strong
910,دکھ,"pain, hardship; sadness, grief; suffering, distress",True,noun,True,True,distres|grief|hardship|pain|sadnes|suffer,True,4.83,False,False,False,,True,adj,3,strong
911,علیحدہ,"different, various; separately, apiece; separate, apart from, asunder, disconnected, distinct",True,adj|adv,True,True,apart|apiece|asunder|different|disconnect|distinct|separate|separately|variou,True,4.17,False,False,False,,True,adj,3,strong
912,ماہر,"expert, professional; skilled, masterful, proficient; scholar of a specific discipline",True,adj|noun,True,True,discipline|expert|masterful|professional|proficient|scholar|skill|specific,True,4.86,False,False,False,,True,adj|noun,3,strong
913,سرمایہ,"capital; materials, goods, stuff; wealth; financial means",True,noun,True,True,capital|financial|good|material|stuff|wealth,True,4.85,False,False,False,,True,noun,3,strong
914,سلامتی,safety; security; well-being; welfare,True,noun,True,True,security|welfare,True,4.74,False,False,False,,True,adj|noun|propn,3,strong
915,امکان,possibility; chance; likelihood; feasibility,True,noun,True,True,possibility,True,4.76,False,False,False,,True,noun,3,strong
916,بحال,"reinstated, restored",True,adj,True,True,reinstat|restor,True,4.78,False,False,False,,True,adj|adv,3,strong
917,تصویر,picture; image; photograph; portrait; representation,True,noun,True,True,image|photograph|picture|represent,True,5.14,False,False,False,,True,noun,3,strong
918,خالی,empty; vacant; free; bare; only/merely (context-dependent),True,adj,True,True,empty|merely|only|vacant,True,4.98,False,False,False,,True,adj,3,strong
919,مستقل,permanent; constant; stable; regular,True,adj,True,True,constant|permanent,True,4.90,False,False,False,,True,adj,3,strong
920,جمہوری,democratic,True,adj,True,True,democratic,True,4.97,False,False,False,,True,adj|propn,3,strong
921,پس,therefore; so; then; behind; after (context-dependent),False,,False,False,,True,5.13,False,False,False,,True,noun,2,form_only
922,بادشاہ,"king; Badshah, Padishah",True,noun,True,True,badshah|king|padishah,True,5.10,False,False,False,,True,noun,3,strong
923,جذبہ,emotion; feeling; sentiment; passion; drive,True,noun,True,True,emotion|feel,True,4.55,False,False,False,,True,noun,3,strong
924,مقامی,local; native; local resident,True,adj,True,True,local|native|resident,True,5.31,False,False,False,,True,adj,3,strong
925,مخالف,"opposer; contrary, opposite; opponent, adversary",True,adj|noun,True,True,adversary|contrary|opponent|opposer|opposite,True,5.04,False,False,False,,True,adj|noun,3,strong
926,سہولت,"ease, convenience; facility (ie. something provided)",True,noun,True,True,convenience|ease|facility|ie|provid,True,4.90,False,False,False,,True,adj|noun,3,strong
927,اچانک,suddenly; unexpectedly; all of a sudden,True,adv,True,True,all|sudden|suddenly|unexpectedly,True,4.76,False,False,False,,True,adj|adv,3,strong
928,کرا,caused/made someone do; had done (causative form of کرنا),True,verb,True,True,do,True,4.72,False,False,False,,True,verb,3,strong
929,انتقال,"death, passing; transfer, moving",True,noun,True,True,death|moving|pass|transfer,True,4.92,False,False,False,,True,noun,3,strong
930,نقل,copy; imitation; transcription; quotation; transfer/transport (context-dependent),True,noun,True,True,copy|imit,True,5.09,False,False,False,,True,adj|noun,3,strong
931,آسانی,"ease, simplicity, convenience; an instance of above; an easy thing",True,noun,True,True,above|convenience|ease|easy|instance|simplicity,True,4.69,False,False,False,,True,noun,3,strong
932,ورنہ,else; if not; otherwise,True,adv,True,True,else|if|not|otherwise,True,5.04,False,False,False,,True,sconj,3,strong
933,سماعت,"attention; sense of hearing; hearing, proceeding",True,noun,True,True,attention|hear|proceed|sense,True,5.11,False,False,False,,True,noun,3,strong
934,خشک,dry; parched; withered,True,adj,True,True,dry|parch|wither,True,4.61,False,False,False,,True,adj,3,strong
935,موبائل,"phone, telephone, mobile",True,noun,True,True,mobile|phone|telephone,True,5.04,False,False,False,,False,,2,strong
936,پنجابی,Punjabi; Punjabi language; Punjabi person,True,adj|name,True,True,language|punjabi,True,5.00,False,False,False,,True,adj,3,strong
937,افسوس,"pity; sorrow; regret, remorse",True,noun,True,True,pity|regret|remorse|sorrow,True,5.04,False,False,False,,True,noun|x,3,strong
938,فصل,crop; harvest; season; chapter; section,True,noun,True,True,crop|harvest|season|section,True,4.42,False,False,False,,True,noun,3,strong
939,مغرب,west; the West; sunset/Maghrib time; Maghrib prayer,True,noun,True,True,maghrib|west,True,4.99,False,False,False,,True,propn,3,strong
940,عہد,"covenant; era, epoch; vow, pledge",True,noun,True,True,covenant|epoch|era|pledge|vow,True,5.14,False,False,False,,True,noun|propn,3,strong
941,غم,grief; sorrow,True,noun,True,True,sorrow,True,4.90,False,False,False,,True,noun,3,strong
942,طبی,medical,True,adj,True,True,medical,True,4.86,False,False,False,,True,adj|noun|propn,3,strong
943,صدی,century,True,noun,True,True,century,True,4.99,False,False,False,,True,adv|noun|num,3,strong
944,مطالعہ,"study, reading, perusal; considering, inspecting, contemplation",True,noun,True,True,consider|contempl|inspect|perusal|read|study,True,4.94,False,False,False,,False,,2,strong
945,آنا,"to come; to arrive; to know how (in ability constructions, context-dependent)",True,verb,True,True,arrive|come|know,True,4.89,False,False,False,,True,verb,3,strong
946,انسانیت,humanity,True,noun,True,True,humanity,True,4.96,False,False,False,,True,noun,3,strong
947,رہائش,"residence, stay",True,noun,True,True,residence|stay,True,4.80,False,False,False,,False,,2,strong
948,تاریخی,historical,True,adj,True,True,historical,True,5.07,False,False,False,,True,adj,3,strong
949,مبتلا,afflicted,True,adj,True,True,afflict,True,4.72,False,False,False,,True,adj,3,strong
950,منظوری,"approval, consent, acceptance",True,noun,True,True,acceptance|approval|consent,True,4.66,False,False,False,,True,noun,3,strong
951,خواہ,whether; or; even if; whether...or,True,conj|suffix,True,True,even|if|whether,True,4.84,False,False,False,,True,adj|adv|sconj,3,strong
952,حدود,limits; boundaries,True,noun,True,True,limit,True,4.82,False,False,False,,True,noun,3,strong
953,معاہدے,"agreements; treaties; agreement/treaty (oblique/vocative singular, context-dependent)",True,noun,True,True,oblique|vocative,True,5.01,False,False,False,,True,noun,3,strong
954,رحیم,merciful; compassionate; Rahim (name),True,adj,True,True,merciful,True,4.47,False,False,False,,True,propn,3,strong
955,پریشان,"bothered, distressed, troubled, worried",True,adj,True,True,bother|distress|troubl|worr,True,4.93,False,False,False,,True,adj,3,strong
956,حفاظت,protection; safekeeping; guardianship,True,noun,True,True,guardianship|protection|safekeep,True,5.09,False,False,False,,True,noun,3,strong
957,دماغ,brain; mind; intellect,True,noun,True,True,brain|intellect|mind,True,4.96,False,False,False,,True,noun,3,strong
958,خوب,very; well; good; beautiful,True,adj|adv|phrase,True,True,good|very|well,True,5.14,False,False,False,,True,adj|adv,3,strong
959,نوید,"good news; wedding invitation; a male given name, Navid, Naveed, or Naved, from Persian",True,name|noun,True,True,given|good|invit|male|name|nave|naved|navid|news|persian|wedd,True,4.46,False,False,False,,True,propn,3,strong
960,بیٹی,daughter,True,noun,True,True,daughter,True,5.09,False,False,False,,True,noun,3,strong
961,غور,"close attention, care; deep thought, deliberation",True,noun,True,True,attention|care|close|deep|deliber|thought,True,5.02,False,False,False,,True,noun,3,strong
962,مبارک,"blessed; auspicious; congratulations!; happy (as in Happy Birthday/Eid, context-dependent)",True,adj,True,True,bless|congratulation|happy,True,5.07,False,False,False,,True,adj|noun|part|propn,3,strong
963,ہار,"defeat; loss; necklace; garland; lose!/give up (verb stem, context-dependent)",True,noun,True,True,defeat|loss,True,4.72,False,False,False,,True,adj|noun|verb,3,strong
964,مری,died (feminine singular); Murree (place name),False,,False,False,,True,4.46,False,False,False,,False,,1,weak
965,دعویٰ,claim; assertion; legal claim; lawsuit,False,,False,False,,True,5.02,False,False,False,,True,noun,2,form_only
966,انگریزی,British; English (language); English; of or relating to the English language or English people,True,adj|noun,True,True,british|english|language|people,True,5.06,False,False,False,,True,propn,3,strong
967,پہ,on; at; upon (variant/colloquial form of پر),True,postp,True,False,,True,5.23,False,False,False,,True,adp|propn,3,semantic_review
968,ذرا,a little; slightly; just; please/just (politeness softener),True,adj|adv,True,True,just|little|please,True,4.94,False,False,False,,True,intj,3,strong
969,ہفتہ,week; Saturday; protection/extortion payment (slang/context-dependent),True,noun,True,True,saturday|week,True,4.61,False,False,False,,True,noun|propn,3,strong
970,عموما,"generally, usually",True,adv,True,True,generally,True,4.63,False,False,False,,False,,2,strong
971,خانہ,"compartment, drawer; box, small container; place, site, dwelling, house",True,noun,True,True,box|compart|container|drawer|dwell|house|place|site|small,True,5.14,False,False,False,,True,noun|propn,3,strong
972,کلب,"club; dog (rare/literary Arabic-derived homograph, context-dependent)",True,noun,True,True,club|dog,True,4.78,False,False,False,,True,noun|propn,3,strong
973,مدت,"period, duration",True,noun,True,True,duration|period,True,4.94,False,False,False,,True,noun,3,strong
974,جناح,Jinnah (surname/proper name); wing; flank,True,name|noun,True,True,flank|jinnah|surname|wing,True,4.82,False,False,False,,False,,2,strong
975,حملوں,attacks; assaults (oblique plural),True,noun,True,True,assault|attack|oblique,True,4.88,False,False,False,,True,noun,3,strong
976,سود,interest (on money); profit; usury,False,,False,False,,True,4.56,False,False,False,,True,noun,2,form_only
977,شکایت,complaint; grievance; objection; medical complaint/symptom (context-dependent),True,noun,True,True,complaint|objection|symptom,True,4.76,False,False,False,,True,noun,3,strong
978,جوہری,"jeweler; atomic, nuclear; pertaining to gems or jewels",True,adj|noun,True,True,atomic|gems|jewel|jeweler|nuclear|pertain,True,4.75,False,False,False,,True,noun,3,strong
979,کپاس,cotton (material and plant),True,noun,True,True,cotton|material|plant,True,4.05,False,False,False,,False,,2,strong
980,داد,praise; appreciation; applause; justice/redress (context-dependent),False,,False,False,,True,4.51,False,False,False,,False,,1,weak
981,پھول,flower; blossom,True,noun,True,True,blossom|flower,True,4.75,False,False,False,,True,noun|propn,3,strong
982,کینسر,cancer,True,noun,True,True,cancer,True,4.36,False,False,False,,True,propn,3,strong
983,بوجھ,"encumbrance; bundle, pack; burden, load (ie. weight)",True,noun,True,True,bundle|burden|encumbrance|ie|load|pack|weight,True,4.94,False,False,False,,True,noun,3,strong
984,سائیکل,bicycle,True,noun,True,True,bicycle,True,4.60,False,False,False,,True,noun,3,strong
985,عدد,number; numeral,True,noun,True,True,number,True,4.33,False,False,False,,True,noun,3,strong
986,فضا,"space; ambience; air, atmosphere",True,noun,True,True,air|ambience|atmosphere|space,True,4.57,False,False,False,,True,noun,3,strong
987,بہن,sister; female cousin (context-dependent); respectful address for a woman (context-dependent),True,noun,True,True,cousin|female|sister,True,4.88,False,False,False,,True,noun,3,strong
988,سارا,"all; whole, entire",True,det,True,True,all|entire|whole,True,4.94,False,False,False,,True,adj|det,3,strong
989,طرز,"mode, way; style; manner; style (ie. fashion)",True,noun,True,True,fashion|ie|manner|mode|style|way,True,5.04,False,False,False,,True,noun,3,strong
990,خام,raw; unripe; crude; unfinished; rough; approximate,True,adj,True,True,approximate|raw|rough|unripe,True,4.36,False,False,False,,True,adj,3,strong
991,دم,breath; moment; tail (different senses),True,noun,True,True,breath|moment|tail,True,5.02,False,False,False,,True,noun,3,strong
992,اختتام,ending; completion,True,noun,True,True,completion|ending,True,4.87,False,False,False,,True,adj|noun,3,strong
993,بارش,rain,True,noun,True,True,rain,True,4.98,False,False,False,,True,noun,3,strong
994,نگرانی,supervision; monitoring; oversight; watch; security (context-dependent),True,noun,True,True,security|supervision,True,4.80,False,False,False,,True,adj|adp|noun,3,strong
995,جرم,crime; sin,True,noun,True,True,crime|sin,True,5.03,False,False,False,,True,noun,3,strong
996,قید,imprisonment; confinement; captivity; restriction,True,noun,True,True,confine,True,5.00,False,False,False,,True,noun,3,strong
997,آفریدی,Afridi,True,noun,True,True,afridi,True,4.66,False,False,False,,True,propn,3,strong
998,چلی,went; left; moved (feminine singular form of چلنا); Chile (country),True,name,True,True,chile|country,True,4.92,False,False,False,,True,verb,3,strong
999,ساڑھے,and a half; half past (used with numbers),True,adj,True,True,half,True,4.39,False,False,False,,True,adj|num,3,strong
1000,دوستوں,friends (oblique plural),True,noun,True,True,friend|oblique,True,4.97,False,False,False,,True,noun,3,strong
