rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1167,راولپنڈی,Rawalpindi,4.96,Kaikki+ReadUrdu+word2word,"Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)","Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)",Rawalpindi; calls; close; guess; making
1168,ٹیکس,tax,4.96,ReadUrdu+word2word,,tax,tax; Tax; Taxes; Lewis; Tex
1169,پہنچے,arrived,4.96,ReadUrdu+word2word,,"plural perfective of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",dispatches; Wonderful; pulled; arrived; Edgware
1170,آسٹریلیا,Australia,4.95,Kaikki+ReadUrdu,"Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands); Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire)","Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located…; Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea…",
1171,بتا,tell,4.95,ReadUrdu+word2word,,"s.m. Bamboo-lath, a thin slip of bamboo; — an oblong stone on which condiments, &c. are levigated ( = baṭṭā,… | also: infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",tell; telling; #; Sunday; Monday
1172,دیکھے,watching,4.95,ReadUrdu+word2word,,"plural masculine of دیکْھنا (dekhnā — to look, see, watch)",watching; starts; establish; relationship; junk
1173,عقل,understanding,4.95,Kaikki+word2word,"common sense; understanding, wisdom","intellect, reason",fathom; understanding; His; tired; Does
1174,مبنی,based,4.95,Kaikki+ReadUrdu+word2word,"based, founded (on); foundation, base, origin","n. foundation, base, origin | Platts: (pass. part. of بنی 'to build,' &c.), part. Built, constructed, formed; founded, based (on); — (in Gram.)…",driven; diagrams; mapped; based; These
1175,واشنگٹن,Washington,4.95,ReadUrdu+word2word,,"Washington, Washington State (a state in the Pacific Northwest region of the United States); Washington, Washington, D.C. (the capital city of the United States)",Washington; D.C; send; encoded; plane
1176,اپریل,April,4.94,Kaikki+ReadUrdu+word2word,April,"n. April | Platts: (corr. from the English), s.m. April",April; improved; In; lot; situation
1177,تقریر,speech,4.94,Kaikki+ReadUrdu+word2word,speech,"speech, oration",speech; Beyond; Wonderful; power; Oh
1178,جمعہ,Friday,4.94,Kaikki+ReadUrdu+word2word,Friday,"n. Friday; Jumu'ah (Friday prayer); a gym, arena (tournament which takes place on a Friday) | Platts: (for A. جمعة jumʻat, fem.), s.m. lit. 'The day of the congregation'; Friday (on which day Musalmans assemble…",Friday; Huh; There; go; Lola
1179,لیتا,takes,4.94,ReadUrdu+word2word,,takes (masculine of لینا),takes; It; two; boot; interact
1180,مختصر,short,4.94,Kaikki+ReadUrdu+word2word,"concise; abbreviated; brief, short (in duration or area)","adj. brief, short (in duration or area); concise; abbreviated | Platts: (pass. part. of اختصر 'to abridge, curtail,' &c., viii of خصر; but prob. fr. ḵẖaṣr, 'middle; waist'), part. &…",short; tiny; cut; weird; hundreds
1181,ممبئی,Mumbai,4.94,Kaikki+ReadUrdu,"Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)","Mumbai (a megacity, the capital of Maharashtra, India, also known as Bombay)",
1182,میٹر,meter,4.94,ReadUrdu+word2word,,meter,meters; mm; meter; thick; eight
1183,جرمنی,Germany,4.93,Kaikki+ReadUrdu+word2word,Germany (a country in Central Europe),Germany,Germany; U.K; passport; clean; Before
1184,جنوری,January,4.93,Kaikki+ReadUrdu+word2word,January,January,January; 4th; correct; Is; hire
1185,دسمبر,December,4.93,Kaikki+ReadUrdu,December,December,
1186,سفید,white,4.93,Kaikki+ReadUrdu+word2word,blank; clean; white,"adj. white; clean; blank | Platts: adj. White; clean, blank: — safaid-posh, adj. & s.m. Clothed in white; — a man dressed in white…",white; WHITE; whale-; Skin; ye
1187,عجیب,strange,4.93,Kaikki+ReadUrdu+word2word,weird; foreign; strange,"strange, odd",strange; weird; awkward; Strange; funny
1188,لال,red,4.93,Kaikki+ReadUrdu+word2word,"red; darling; a surname, Lal","adj. red | n. red; darling; son, baby, infant | Platts: adj. Red (syn. surḵẖ), ruddy; red-hot; inflamed; enraged; — s.m. A ruby (cf. laʻl); the male of the bird…",find; gonna; never; red; golden
1189,لوٹ,return,4.93,ReadUrdu+word2word,loot; swag; spoils,"spoils; loot; swag | also: form of لُوٹنا (lūṭnā — to loot, steal) | also: form of لَوٹْنا (lauṭnā — to return)",robbing; Raping; returned; yet; As
1190,اسماعیل,Ishmael,4.92,Kaikki+ReadUrdu+word2word,"Ismail, Ishmael; a male given name from Arabic","name: Ismail, Ishmael; a male given name from Arabic | Platts: prop. n. Ishmael, son of Abraham",Ishmael
1191,سلام,greeting,4.92,ReadUrdu+word2word,peace; regards; farewell; adieu,"interj. interjection used to greet or often fare adieu to someone. | n. greeting, salutation; a salute (chiefly military but not limited to).; farewell; adieu | Platts: (inf. n. of سلم 'to be or become safe,' &c.), s.m. Safety, peace; salutation, greeting, compliments…",greet; even; Or; hi; Tell
1192,سورج,Sun,4.92,Kaikki+ReadUrdu+word2word,"Sun, sun; sunshine","n. Sun, sun; sunshine | Platts: s.m. The sun: — sūraj-baras, s.m. Solar year: — sūraj-bansī, adj. & s.m. Of or belonging to the solar race…",sun; center; Sun; With; moving
1193,عذاب,doom,4.92,Kaikki+word2word,doom; torment; torture,"torment, divine punishment",punishment; worse; uncomfortable; doom
1194,لڑائی,fight,4.92,Kaikki+ReadUrdu+word2word,"fight; argument; war, battle","fight; argument; war, battle",fight; fighting; clean; expect; fights
1195,مرضی,will,4.92,Kaikki+ReadUrdu+word2word,need; will; choice,"n. choice; will; need | adj. favourite; allowed; approved; sick; patient | Platts: (pass. part. of رضي (orig. رضو 'to be pleased,' &c.), part. adj. Found pleasing, well-pleasing; liked,…",wish; will; bends; Does; confuse
1196,مشورہ,advice,4.92,Kaikki+ReadUrdu+word2word,advice; consultation; opinion,"advice, consultation",suggest; advice; advised; Advising; EM
1197,ملتان,Multan,4.92,Kaikki+ReadUrdu,"Multan (a city in Multan district, Punjab, Pakistan)","Multan (a city in Multan district, Punjab, Pakistan)",
1198,پتھر,stone,4.92,Kaikki+ReadUrdu+word2word,"stone, rock","stone, rock",stone; stones; lead; rock; into
1199,پیداوار,produce,4.92,ReadUrdu+word2word,,"produce; yield (of land); production, manufacture",produce; production; warm; nice; Increase
1200,چاہتی,wants,4.92,ReadUrdu+word2word,,wants (feminine),wants; busting; want; Vice; else
1201,تکمیل,finishing,4.91,Kaikki+ReadUrdu+word2word,"finishing, completion, conclusion","n. finishing, completion, conclusion | Platts: s.f. Perfecting; finishing, completing; perfection, excellence; completion; accomplishment…",updates; Something; collecting; finished; already
1202,دیکھنا,see,4.91,Kaikki+ReadUrdu+word2word,"to consider, ponder; to look, see, watch; to look after, care of","to look, see, watch; to consider, ponder; to look after, care of",see; suburban; EMCEE; MICROPHONE; Maryland
1203,روحانی,spiritual,4.91,Kaikki+ReadUrdu+word2word,holy; pure; wholehearted; spiritual (as opposed to physical),"adj. spiritual (as opposed to physical); holy; pure; wholehearted | Platts: (rel. n. fr. rūḥ), adj. Having a soul or spirit; spiritual; of or relating to the angels or the Jinn; — s.m.…",new; spiritual; awareness; The
1204,سکول,school,4.91,ReadUrdu+word2word,,school,Philly; DRIVING; SCHOOL; UP; teacher
1205,شناخت,identification,4.91,Kaikki+ReadUrdu+word2word,identification,"n. identification | Platts: s.f. Understanding; knowledge, acquaintance; recognition: — shināḵẖt karnā, v.t. To know, become acquainted…",identity; undercover; identify; His; I.D
1206,شوہر,husband,4.91,Kaikki+ReadUrdu+word2word,husband,n. husband | Platts: s.m. A husband,husband; Back; lad; somewhere; sense
1207,پرچم,flag,4.91,Kaikki+ReadUrdu+word2word,"flag, banner","n. flag, banner | Platts: s.m. The fringed bunch or tassel of a spear or lance, or of a pair of colours",flag; peak; 7; halfway; 1
1208,کوئٹہ,Quetta,4.91,Kaikki+ReadUrdu,"Quetta (a city in Quetta district, Balochistan, Pakistan)","Quetta (a city in Quetta district, Balochistan, Pakistan)",
1209,ہند,India,4.91,Kaikki+ReadUrdu+word2word,"Indo, Indo-; IND, India (ISO); the Indian subcontinent","name: India (a country in South Asia); the Indian subcontinent; Indo, Indo- | Platts: s.m. India, Hindustān (properly restricted to the Upper provinces, between Banāras and the Satlaj); — a…",Ocean; Indian; turned; something; Lying
1210,پل,bridge,4.90,Kaikki+ReadUrdu+word2word,bridge; causeway; moment (24 seconds),n. bridge; causeway; moment (24 seconds) | Platts: s.m. A particular weight (equal to four karshas or the one hundredth part of a tola); a particular measure of…,moment; bridge; switched; warn; waited
1211,کھول,open,4.90,ReadUrdu+word2word,,"an outer covering; case, sheath, cover, shell; a cavity, hollow | also: infinitive of کھولْنا (kholnā — to open)",open; Unleash; unleash; Come; restaurant
1212,آسمان,sky,4.89,Kaikki+ReadUrdu+word2word,"sky; heaven, skies; celestial sphere, firmament; one of the seven heavens",sky,sky; earth; heaven; fall; fried
1213,اسرائیلی,Israeli,4.89,ReadUrdu+word2word,,Israeli,Israeli; Israelis; anything; Go; holiday
1214,بہادر,brave,4.89,Kaikki+ReadUrdu+word2word,"brave; hero, champion",brave,brave; HEROIC; Brave; bravest; PLAYS
1215,دراصل,actually,4.89,Kaikki+ReadUrdu+word2word,"in reality, in fact, actually, truly, in essence, in origin","in reality, in fact, actually, truly, in essence, in origin",Actually; really; ACTUALLY; WELL; YESTERDAY
1216,روم,Rome,4.89,Kaikki+word2word,Rome; Turkey; Asia Minor,"name: Asia Minor; Byzantine Empire; Ottoman Caliphate | Platts: prop. n. Greece (the lower empire); Rome, the eastern Roman empire; the Turkish empire; Roumelia…",Rom; room; Rome; classes; Wrong
1217,مقدس,holy,4.89,Kaikki+ReadUrdu+word2word,"holy, sacred; saint (chiefly used by Urdu & Punjabi speaking Christians for their saints)","adj. holy, sacred | n. saint (chiefly used by Urdu & Punjabi speaking Christians for their saints) | Platts: (n. of place fr. قدس 'to be holy'), s.m. A holy place",sacred; holy; blessed; HOLY; ALAMUT
1218,پیشہ,profession,4.89,Kaikki+ReadUrdu+word2word,"art, skill, craft; prostitution, prostitute’s occupation; profession, occupation, trade, business","profession, occupation",professional; needs; grandma; Your; dealer
1219,چاند,moon,4.89,Kaikki+ReadUrdu+word2word,moon; silver; a crown,"n. moon; a lunar month; the last day of the month. | Platts: s.m. The moon; the crown of the head; a white spot in the forehead of cattle, &c. (and many other things…",moon; More; than; -; the
1220,کب,when,4.89,Kaikki+ReadUrdu+word2word,when,"adv. when | Platts: interrog. adv. When? at what time? — kab-tak, or kab-talak, or kab-taʼīṅ, Till when? up to what time? how…",When; long; spoke; attack; longer
1221,ہندوستانی,Indian,4.89,Kaikki+ReadUrdu+word2word,"Hindustani (language); Indian (native or inhabitant of India); Indian (of, from or relating to India)",Indian; the Hindustani language,Indian; Let; see; cry; son
1222,حیرت,surprise,4.88,Kaikki+ReadUrdu+word2word,perplexity; consternation; astonishment; amazement; surprise; wonder,"surprise, amazement",wonder; surprise; chocolate; surprises; keeping
1223,خاموش,quiet,4.88,Kaikki+ReadUrdu+word2word,quiet; silent,adj. quiet; silent | Platts: adj. Silent; — s.m. A disease in horses,quiet; Be; silenced; withholding; reveal
1224,دیوار,wall,4.88,Kaikki+ReadUrdu+word2word,wall,n. wall | Platts: s.m. (dialec.) The god or 'genius loci' under whose special care a village is placed (and for whom a portion…,wall; walls; 13; enclosed; vast
1225,شکر,thanks,4.88,ReadUrdu+word2word,sugar; Venus; bright,"gratitude, thanks",thank; Thank; Oh; THANK; showed
1226,فخر,pride,4.88,Kaikki+ReadUrdu+word2word,glory; pride,"n. glory; pride | Platts: (inf. n. of فخر 'to glory; to boast,' &c.), s.m. Glory, excellence, nobility, ornament, grace; just or proper…",proud; pride; strapping; pleasure; honor
1227,نفرت,hate,4.88,Kaikki+word2word,"loathing; detestation; hate, hatred",hatred,hate; hates; People; hated; bitches
1228,اخلاقی,moral,4.87,Kaikki+ReadUrdu+word2word,"ethical, moral","ethical, moral",moral; constraints; Are; any; person
1229,بولنے,speak,4.87,ReadUrdu+word2word,oblique infinitive of بولنا,oblique infinitive of بولْنا (bolnā — to speak) | also: plural infinitive of بولْنا (bolnā — to speak),Doesn; permission; defense; enlistment; speak
1230,عیسی,Jesus,4.87,Kaikki+ReadUrdu,"Jesus; a male given name, Isa, from Arabic, of Muslim usage","name: Jesus; a male given name, Isa, from Arabic, of Muslim usage | Platts: prop. n. Jesus: — ʻīsā-masīḥ, Jesus the Messiah, Jesus Christ",Ray; pal; waiting; her; save
1231,لکھتے,write,4.87,ReadUrdu+word2word,,form of لِکْھنا (likhnā — to write) | also: plural masculine of لِکْھنا (likhnā — to write),write; report; Why; don; just
1232,وادی,valley,4.87,Kaikki+ReadUrdu+word2word,valley,"n. valley | Platts: (for A. وادٍ wādiṉ), s.f. A valley, vale; low-lying ground; an oasis (in a desert); a desert; — channel (of a…",THE; LINE; FAULT; valley; IN
1233,پاؤں,foot,4.87,Kaikki+ReadUrdu+word2word,leg; foot; interference; meddling,foot; footprint; leg,feet; foot; Raise; Everyone; cold
1234,پیٹ,belly,4.87,Kaikki+ReadUrdu+word2word,"womb; stomach, belly","belly, stomach; womb",Pete; belly; leans; rumbly; tummy
1235,افریقہ,Africa,4.86,Kaikki+ReadUrdu+word2word,"Africa (the continent south of Europe and between the Atlantic and Indian Oceans); Africa (a former province of the Roman Empire, containing what is now Tunisia and portions of coastal Algeria and Libya)","Africa (the continent south of Europe and between the Atlantic and Indian Oceans); Africa (a former province of the Roman Empire, containing what is now Tunisia and portions of coastal Algeria…",Africa; experimental; rebels; US; providing
1236,ایشیا,Asia,4.86,Kaikki+ReadUrdu,"Asia (the largest continent, located between Europe and the Pacific Ocean); Asia (an ancient province of the Roman Empire in western Anatolia, existing between 133 BC (during the Roman Republic) and the 7th century AD)",Asia,
1237,برا,bad,4.86,ReadUrdu+word2word,dirty; injurious; oppressor,"adj. bad (including all the broader meanings associated, i.e. sinner, oppressor, dirty, disgraced etc.); disliked, ugly; dirty | Platts: s.m. Rope, string ( = barārā; barhā); a kind of rope used in a village game on the fourteenth of the light…",bad; BAD; worse; looks; Not
1238,ترتیب,order,4.86,Kaikki+ReadUrdu+word2word,"classification; order, arrangement, sequence","n. order, arrangement, sequence; classification | Platts: s.f. Setting in order, arranging; order, arrangement, disposition, classification, method: — tartīb denā…",order; setting; didn; Thus; proper
1239,تشریف,seat,4.86,Kaikki+ReadUrdu+word2word,honour; khalat; seat; bottom,"n. honour; rank; dignity; seat; bottom | Platts: s.f. Honouring, exalting, ennobling; decking or investing with a splendid robe; — (in address) your honour,…",seat; Have; sit; visit; purpose
1240,تصدیق,confirmation,4.86,Kaikki+ReadUrdu+word2word,confirmation; verification; attestation; countersignature,"n. verification; confirmation; attestation; countersignature | Platts: s.f. Proving true, confirming the truth (of), verifying, attesting; acknowledging the truth (of);…",confirmation; Confirm; confirmed; cross-checked; legit
