rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
1151,الیکشن,election,explicit_review_required,5.540,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1152,منعقد,"(act. part. of اِنْعقد 'to become tied, or knit,' &c., vii of عقد 'to tie,' &c.), part. adj. Tied, knit;…",explicit_review_required,4.960,False,False,,True,True,,,True,False,True,hold; held; SOMETHIN; MIGHT; WANNA,False,,1,explicit_review_required
1153,قائد,"(act. part. of قود 'to lead,' &c.), s.m. A leader; a general; — the last star in the tail of Ursa Minor",explicit_review_required,5.090,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1154,تبدیلی,"s.f. Transfer (of officials, &c.); relief (of a guard)",explicit_review_required,5.270,False,False,,True,True,,,True,False,True,change; strung; swoop; ritalin; paradigm,False,,1,explicit_review_required
1155,مشتمل,"comprising, consisting of (پر مشتمل)",explicit_review_required,5.180,False,False,,True,True,,,True,False,True,Unable; resist; wave; attacks; destructive,False,,1,explicit_review_required
1156,رہتا,masculine singular of رَہْنا (rahnā — to live) | also: masculine of رَہْنا (rahnā — to live),explicit_review_required,5.220,False,False,,True,True,,,True,False,True,7.63; Montblanc; pen; stays; live,True,live,2,verified_strong
1157,فلموں,"plural oblique of فِلْم (film, movie)",explicit_review_required,4.780,False,False,,True,True,,,True,False,True,films; reading; started; great; am,True,film,2,verified_strong
1158,بین الاقوامی,international,explicit_review_required,5.000,True,True,international,False,,,,False,True,False,,False,,1,explicit_review_required
1159,آپریشن,operation (military or medical),explicit_review_required,5.190,False,False,,True,True,,,True,False,True,ops; operation; Ops; fucked-up; tip,True,operation,2,verified_strong
1160,وفاقی,federal,explicit_review_required,5.120,False,False,,True,True,,,True,False,True,Federal; federal; Victoria; decides; daughter,True,federal,2,verified_strong
1161,ٹیکس,tax,explicit_review_required,4.960,False,False,,True,True,,,True,False,True,tax; Tax; Taxes; Lewis; Tex,True,tax,2,verified_strong
1162,حیدر,"(fr. حدر 'to be thick and strong'), s.m. A lion; a name of ʻAlī, son-in-law of Mohammad; a proper name",explicit_review_required,4.860,False,False,,True,True,,,True,False,True,Haider; Roomi; Taimur; Mmm-hmm; Said,False,,1,explicit_review_required
1163,فروخت,"s.f. Selling; sale: — faroḵẖt karnā, v.t. To sell",explicit_review_required,4.920,False,False,,True,True,,,True,False,True,sell; sold; To; selling; sales,True,sale|sell|selling,2,verified_strong
1164,نواز,"(fr. nawāḵẖtan; see nawāḵẖta), part. adj. & n. of ag., Caressing, soothing; cherishing; — playing (on a…",explicit_review_required,5.750,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1165,محفوظ,"(pass. part. of حفظ 'to keep, preserve, guard,' &c.), part. Kept safe, preserved, guarded, protected, taken…",explicit_review_required,5.210,False,False,,True,True,,,True,False,True,safe; SAFE; BE; D; WARM,True,safe,2,verified_strong
1166,نتیجے,"plural direct of نَتِیجَہ (natīja — result, consequence, end, outcome) | also: oblique singular of نَتِیجَہ (natīja — result, consequence, end, outcome)",explicit_review_required,5.270,False,False,,True,True,,,True,False,True,places; wake; mirrors; self; mysterious,False,,1,explicit_review_required
1167,دیتی,gives (feminine),explicit_review_required,5.190,False,False,,True,True,,,True,False,True,shoots; draw; hits; Aspasius; breaks,False,,1,explicit_review_required
1168,فیصلے,plural direct of فَیصْلَہ (faisla — decision; judgment) | also: oblique singular of فَیصْلَہ (faisla — decision; judgment),explicit_review_required,5.080,False,False,,True,True,,,True,False,True,decisions; making; tired; Which; decide,True,decision,2,verified_strong
1169,فرمایا,"masculine singular of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,5.420,False,False,,True,True,,,True,False,True,said; Do; he; what; know,False,,1,explicit_review_required
1170,لیتے,take (plural),explicit_review_required,5.250,False,False,,True,True,,,True,False,True,breathe; Crusade; Children; notice; brightness,False,,1,explicit_review_required
1171,ٹاؤن,town,explicit_review_required,5.270,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1172,اپوزیشن,opposition (political),explicit_review_required,5.070,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1173,فروغ,"(for furoḵẖ, by change of خ to غ; see furoz, and furoḵẖta), s.m. Illumination, light, brightness, splendour;…",explicit_review_required,4.950,False,False,,True,True,,,True,False,True,promotion; thriving; cherished; Such; fact,False,,1,explicit_review_required
1174,شمار,"s.f. Counting, reckoning, computing, numbering; calculation, amount, number; account, note, estimation: —…",explicit_review_required,5.350,False,False,,True,True,,,True,False,True,count; condolence; letters; On; steps,True,count,2,verified_strong
1175,فائنل,last round of a competition to decide the winner,explicit_review_required,4.920,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1176,عملی,"(rel. n. fr. ʻamal), adj. Practical (opp. to ʻilmī, 'theoretical'); to be done, fabrile, fictitious,…",explicit_review_required,5.030,False,False,,True,True,,,True,False,True,devising; strategy; practically; cult; Even,False,,1,explicit_review_required
1177,ہاکی,hockey,explicit_review_required,4.520,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1178,مطالبہ,demand,explicit_review_required,5.260,False,False,,True,True,,,True,False,True,amnesty; demand; demanding; answers; committee,True,demand,2,verified_strong
1179,چلا,"moved, went (of چلنا)",explicit_review_required,5.290,False,False,,True,True,,,True,False,True,gone; running; went; goes; stone,True,went,2,verified_strong
1180,چیف,chief,explicit_review_required,5.580,False,False,,True,True,,,True,False,True,Chief; CHIEF; GAINES; boss; henceforth,True,chief,2,verified_strong
1181,دودہ,"(see dūd), s.m. Family; — lamp-black; soot",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1182,شعبہ,"(for A. شعبة shǒʻbat, v.n. fr. شعب 'to collect;' 'to separate,' &c.), s.m. A crack, cleft in a mountain; a…",explicit_review_required,5.030,False,False,,True,True,,,True,False,True,department; deep-science; Nazi; This; division,False,,1,explicit_review_required
1183,ملین,"(act. part. of ليّن 'to smooth; to soften,' &c., ii of لان (for لين) 'to be smooth,' &c.), adj. & s.m.…",explicit_review_required,4.800,False,False,,True,True,,,True,False,True,million; PM; Five; Buried; 30,False,,1,explicit_review_required
1184,رہتی,feminine singular of رَہْنا (rahnā — to live) | also: feminine of رَہْنا (rahnā — to live),explicit_review_required,5.080,False,False,,True,True,,,True,False,True,Guy; confused; His; ingesting; poisonous,False,,1,explicit_review_required
1185,اکرم,"adj. compar. & superl. (of کريم karīm), Most merciful; very kind, very generous, bountiful",explicit_review_required,4.980,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1186,نمایاں,alternative form of नुमायान (numāyān),explicit_review_required,5.010,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1187,طریقے,plural direct of طَرِیقَہ (tarīqa — method) | also: oblique singular of طَرِیقَہ (tarīqa — method),explicit_review_required,4.910,False,False,,True,True,,,True,False,True,everything; rethink; ways; posters; correctly,False,,1,explicit_review_required
1188,یونین,operation denoted by symbol “∪” applied on two sets; the set of all distinct elements in the collection,explicit_review_required,5.080,False,False,,True,True,,,True,False,True,poverty; union; Like; symbolizes; save,False,,1,explicit_review_required
1189,ایل,the English letter L (in acronyms),explicit_review_required,5.320,False,False,,True,True,,,True,False,True,Kal-El; LA; days; SQL; injections,False,,1,explicit_review_required
1190,طلبہ,"(for A. طلبة, pl. of t̤ālib), s.m. Students (see t̤ulabā)",explicit_review_required,4.950,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1191,چاہتا,wants (masculine),explicit_review_required,5.340,False,False,,True,True,,,True,False,True,wants; wanted; WILL; wishes; Nizam,True,want|wants,2,verified_strong
1192,پائی,"s.f. A small copper coin; the fourth part of an ānā or anna, a paisā or pice; a vertical line (in Hindī…",explicit_review_required,5.040,False,False,,True,True,,,True,False,True,pseudonym; found; This; dead; which,False,,1,explicit_review_required
1193,سماجی,s.m. Musicians that attend dancers,explicit_review_required,5.180,False,False,,True,True,,,True,False,True,social; economic; influence; privilege; occasion,False,,1,explicit_review_required
1194,ریکارڈ,record,explicit_review_required,5.110,False,False,,True,True,,,True,False,True,records; RECORDED; record; wrongs; indicate,True,record,2,verified_strong
1195,مالی,"s.m. The caste of gardeners; a man of that caste, a gardener, a florist",explicit_review_required,4.990,False,False,,True,True,,,True,False,True,Financed; collect; N; D; B,False,,1,explicit_review_required
1196,تلاش,"(prob. contrac. from A. talāshī, q.v.), s.f. Search, quest; scrutiny; study, research; pursuit (syn.…",explicit_review_required,5.260,False,False,,True,True,,,True,False,True,find; Find; looking; search; searching,True,search,2,verified_strong
1197,اثرات,"plural formal of اَثَر (asar — result, consequence, impact)",explicit_review_required,4.870,False,False,,True,True,,,True,False,True,effects; influences; RIPPLING; EFFECTS; THROUGHOUT,False,,1,explicit_review_required
1198,ڈال,"branch, bough",explicit_review_required,5.300,False,False,,True,True,,,True,False,True,put; Put; putting; PUT; mouth,False,,1,explicit_review_required
1199,اہتمام,"s.m. Solicitude, care, anxiety, diligence; inspection, supervision, management, superintendence, charge: —…",explicit_review_required,4.740,False,False,,True,True,,,True,False,True,frame; ambush; arranged; said; show,False,,1,explicit_review_required
1200,اینڈ,"city in and county seat of Garfield County, Oklahoma, United States",explicit_review_required,5.100,False,False,,True,True,,,True,False,True,calling; civilian; Thank; personnel; Incorporated,False,,1,explicit_review_required
1201,گورنر,high ranked governing official,explicit_review_required,5.030,False,False,,True,True,,,True,False,True,Governor; governor; hi; The; -,False,,1,explicit_review_required
1202,فراہمی,"s.f. A gathering together, collecting, assembling; collection",explicit_review_required,4.650,False,False,,True,True,,,True,False,True,deliver; become; reserves; dwindling; loss,False,,1,explicit_review_required
1203,وسطی,"(rel. n. fr. wasat̤), = A وسطي wust̤ā (fem. of ausat̤, compar. and super. of wasat̤), adj. Middle, central,…",explicit_review_required,4.860,False,False,,True,True,,,True,False,True,Middle; circuses; burying; East; empty,True,middle,2,verified_strong
1204,ذیل,"s.m. The latter, hinder, last, or hindmost part (of anything), lower part, bottom; supplementary part; skirt,…",explicit_review_required,4.890,False,False,,True,True,,,True,False,True,below; Stay; FOLLOWING; COUNTIES; INCLUDING,False,,1,explicit_review_required
1205,مجموعی,"total, overall, aggregate",explicit_review_required,5.010,False,False,,True,True,,,True,False,True,grab; Let; everything; home; go,False,,1,explicit_review_required
1206,ہسپتال,hospital,explicit_review_required,5.200,False,False,,True,True,,,True,False,True,hospital; recall; prior; bang; noise,True,hospital,2,verified_strong
1207,میران,s.m. A portion paid to the head of a department out of the fees received by the inferior officers…,explicit_review_required,3.280,False,False,,True,True,,,True,False,True,wants; us; He; him; go,False,,1,explicit_review_required
