rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1158,پروفیسر,PROFESSOR,5.05,ReadUrdu+word2word,,professor,PROFESSOR; INTENSE; SOMETHING; HAPPEN; HERE
1159,چھوٹی,release,5.05,word2word+ReadUrdu,,"feminine singular of چُھوٹْنا (chūṭnā — to be released, discharged) | also: plural feminine of چُھوٹْنا (chūṭnā — to be released, discharged)",little; small; release; Hello; Catch
1160,انقلاب,revolution,5.04,Kaikki+ReadUrdu+word2word,revolution; coup d'état,revolution,revolution; hiding; escape; To; During
1161,ترک,Turk,5.04,Kaikki+ReadUrdu+word2word,"a Turkish person; a citizen of Turkey; a Turkic person; a speaker of a Turkic language, or bearer of Turkic heritage","n. a Turkic person; a speaker of a Turkic language, or bearer of Turkic heritage; a Turkish person; a citizen of Turkey | Platts: s.f. Rafter, beam",Turk; another; kill; giving; dinner
1162,سمندر,sea; ocean; vast,5.04,Kaikki+ReadUrdu+word2word,"sea, ocean; vast; boundless; limitless (entity, land etc.)","n. sea, ocean; vast; boundless; limitless (entity, land etc.) | Platts: (said to be fr. sām, 'fire'+andar, 'in'), s.m. The salamander",sea; ocean; ere; O; forthwith
1163,سنت,habit; custom,5.04,Kaikki+ReadUrdu,habit; Sunna; custom,"n. tradition; habit; custom | Platts: adv. Always, ever, continually: — sanat-kumār, s.m. Name of one of the four sons of Brahma, and eldest of the…",
1164,نامی,having a good reputation; famous; celebrated,5.04,Kaikki+ReadUrdu,"famous, celebrated; having a good reputation","adj. having a good reputation; famous, celebrated | Platts: (nām, q.v.+ī = S. इन्), adj. & s.m. Of good repute, famous, celebrated, illustrious; — a famous or celebrated…",called; named; musical; Rose; piece
1165,عبادت,worship,5.03,Kaikki+ReadUrdu+word2word,"worship; devotion, idol",worship,worship; pray; prayer; Henceforth; questioned
1166,عملی,practically,5.03,ReadUrdu+word2word,,"(rel. n. fr. ʻamal), adj. Practical (opp. to ʻilmī, 'theoretical'); to be done, fabrile, fictitious,…",devising; strategy; practically; cult; Even
1167,مقامات,places,5.03,ReadUrdu+word2word,,"s.m. pl. (of maqāmat, fr. maqām), Places; stations; dwellings; halts, &c. (see maqām); — sittings,…",places; his; Lots; Shattered; collarbone
1168,پہنچا,reached,5.03,word2word+ReadUrdu,,"s.m. The fore-arm, the wrist. | also: perfective masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",hid; hurting; reached; damaged; cargo
1169,گورنر,Governor,5.03,ReadUrdu+word2word,,high ranked governing official,Governor; governor; hi; The; -
1170,یورپ,Europe,5.03,Kaikki+ReadUrdu+word2word,"ellipsis of یورپی اتحاد (yūrapī ittihād, “European Union”); Europe (a continent located west of Asia and north of Africa)",Europe,Europe; ravage; continues; War; heavily
1171,یوم,day; period; age,5.03,Kaikki+ReadUrdu,day; aeon; epoch; period; age; era; (usually in the plural),"n. day; aeon; epoch; period; age; era; (usually in the plural) | Platts: s.m. A day of twenty-four hours; a day (generally): — yaumuʼl-ḥisāb, s.m…",burst; theatre; ourselves; knowing; defend
1172,بیت,house; couplet; abode,5.02,Kaikki+ReadUrdu,"couplet, distich; abode, house, edifice; mosque, church, synagogue","n. couplet, distich; abode, house, edifice; mosque, church, synagogue | Platts: s.f. Grazing fee charged by herdsmen, demand on each head of cattle paid to the cowherd, a kind of agistment:…",bait; used; Bait; Nah; yourself
1173,ستمبر,September,5.02,Kaikki+ReadUrdu,September,September,Nine; one; still; Western; hijacker
1174,شرح,rate,5.02,ReadUrdu+word2word,,rate; commentary,rate; Heart; rising; highest; homicide
1175,مشرف,Musharraf,5.02,ReadUrdu+word2word,,"Musharraf (Pervez Musharraf, Pakistani president 2001–08); honored",Musharraf; tried; mean; kill; trust
1176,نوٹس,notice,5.02,ReadUrdu+word2word,,notice,notice; isn; properly; further; scratches
1177,نگار,writer; sweetheart; painting,5.02,Kaikki+ReadUrdu,"writer; sweetheart; painting, portrait, picture","n. sweetheart; writer; painting, portrait, picture | Platts: part. adj. Painting, adorning, embellishing, beautifying (used as last member of compounds); — s.m. A…",
1178,گروہ,group; gang; crew,5.02,Kaikki+ReadUrdu+word2word,"group, gang, clique, crew","n. group, gang, clique, crew | Platts: s.m.(f.?) A collection or party (of men), company, band, troop, crew, gang, group; people, levy of people; a…",group; deserving; putting; faction; says
1179,ہندو,Hindu; Indian,5.02,Kaikki+ReadUrdu+word2word,Indian; a follower of Hinduism,"n. Hindu, a follower of Hinduism; Indian; Any subject regarding to Delhi Sultanate, or any other Islamic regime in any part of the Indian subcontinent | Platts: fem. haṅdī [prob. Prk. हंतो, pres. part.; see huṅto], A dialec. (Mārwārī) postpn. of the gen. (i.q. kā; ker…",Hah; blowing; crossing; storm; Hindu
1180,آرمی,army,5.01,Kaikki+ReadUrdu,army,army,
1181,بازی,bet; wager,5.01,Kaikki+ReadUrdu,bet; wager,"n. bet; wager | Platts: (see bāz, 'playing'), s.f. Play, sport, game, trick; game of chance, hazard; gaming; stake (at play), wager,…",fusion; fireworks; hates; center; Nice
1182,بد,bad; evil; bubo,5.01,Kaikki+ReadUrdu,bad; bubo; evil,"adj. bad; evil; wicked | n. bubo | Platts: adj. Bad, evil, wicked, vicious, corrupt, mischievous; inauspicious, unlucky: — bad aḵẖtar, adj. Ill-starred,…",curse; curiosity; unfortunate; lack; lovers
1183,بنائی,made,5.01,ReadUrdu+word2word,,made (feminine),made; every; This; phone; Russian
1184,بہ,in,5.01,Kaikki+ReadUrdu,"with, by, for, in","n. with, by, for, in | Platts: prep. (separable form), By, with, &c. (see the inseparable form ب ba). | also: infinitive of بَہْنا (bahnā — to flow)",these; Technically; exist; don; t
1185,صحافی,journalist,5.01,Kaikki+ReadUrdu+word2word,journalist,journalist,journalist; stringing; reporter; Act; experienced
1186,نومبر,NOVEMBER,5.01,Kaikki+ReadUrdu+word2word,November,November,BELGIUM; NOVEMBER; 1918; November; Plate
1187,کھلاڑی,player,5.01,ReadUrdu+word2word,,"player, athlete",player; sportsmanship; Abroad; Great; baseball
1188,اصول,principle; maxim,5.00,Kaikki+ReadUrdu+word2word,"maxim; principles; law, mot, motto, rule","n. plural of اصل (asl); principles; maxim | Platts: s.f. m.(?) pl. (of aṣl), Roots, fundamentals, essentials, elements, first principles; causes, general or…",principle; founded; theory; differences; CONTINUE
1189,اکتوبر,October,5.00,Kaikki+ReadUrdu+word2word,October,"n. October | Platts: (corr. from the English), s.m. October",October; 2006; bump; conversation; having
1190,توڑ,Break,5.00,ReadUrdu+word2word,,"break, fissure; breaking; check | also: infinitive of تورْنا (tornā — to break, snap)",Break; break; broke; breaking; BREAK
1191,راست,straight,5.00,ReadUrdu+word2word,,"adj. Right, true; good, just, upright, straightforward, honest, sincere; right (as opp. to left); straight,…",straight; directly; STRAIGHT; Directly; specials
1192,فہرست,list; index; catalogue,5.00,Kaikki+ReadUrdu+word2word,list; index; catalogue,"n. list; index; catalogue | Platts: s.f. A list, catalogue; an index, a table of contents; an inventory, a schedule",list; talents; LIST; BUSINESSES; DOES
1193,نشان,mark; sign,5.00,Kaikki+ReadUrdu+word2word,"sign, symbol; ensign, standard; decoration, medal","mark, sign, trace",mark; BOUNDARIES; MARK; Tracks; Break
1194,وعدہ,promise,5.00,Kaikki+ReadUrdu+word2word,promise; vow; pledge,promise,promise; promised; Promise; PROMISE; original
1195,ولی,favorite with God; prophet; saint,5.00,Kaikki+ReadUrdu,"prophet, saint; favorite with God; master, lord, defender, guardian, friend","n. favorite with God; prophet, saint; master, lord, defender, guardian, friend | Platts: s.m. A bracelet; armlet; ring",
1196,جنت,heaven; paradise,4.99,Kaikki+ReadUrdu+word2word,"abacus; heaven, paradise; a female given name from Arabic","paradise, heaven",heaven; paradise; Heaven; god
1197,جون,June,4.99,Kaikki+ReadUrdu+word2word,June,"name: June | Platts: s.m. An Ionian, a Greek; a Mohammadan (sometimes applied to both the Mohammadan and European invaders of…",June; Can; bun; hot; seat
1198,حرام,forbidden; unlawful; haram,4.99,Kaikki+ReadUrdu+word2word,haram; unlawful; forbidden,"adj. forbidden; unlawful; haram | Platts: (inf. n. of حرم 'to be prohibited,' &c.), adj. Forbidden, prohibited, unlawful, wrong; excluded; sacred,…",forbidden; Action; returned; yet; As
1199,عثمان,a male given name; equivalent to English Uthman; from Arabic,4.99,Kaikki+ReadUrdu,"Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman","Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman",
1200,لکھ,write,4.99,word2word+ReadUrdu,,"inflection of लिखना (likhnā, “to write”): | also: form of لِکْھنا (likhnā — to write)",write; rewriting; Did; case; justification
1201,موسی,Moses; a male given name from Arabic,4.99,Kaikki+ReadUrdu,Moses; a male given name from Arabic,"name: Moses; a male given name from Arabic | Platts: s.f. Mother's sister, aunt",leagues; mossy; knoll; thickets; due
1202,نامہ,letter; book; history,4.99,Kaikki+ReadUrdu,"history; letter, book, treaty","n. letter, book, treaty; history | Platts: (rel. n. fr. nām, q.v.), s.m. A letter, writing, epistle; a record, written document; a work, treatise, book;…",Didn; pass; building; permit; permits
1203,افواج,forces,4.98,ReadUrdu+word2word,,"forces, armies (plural of فوج)",forces; combine; outmatched; contacting; military
1204,برقرار,maintain,4.98,ReadUrdu+word2word,,"established, confirmed, fixed, settled, maintained",maintain; Maintaining; preserve; oxygen; level
1205,جدوجہد,struggling,4.98,ReadUrdu+word2word,,struggle,struggling; Teach; struggled; scramble; below
1206,رحمت,mercy,4.98,ReadUrdu+word2word,,"(for A. رحمة, inf. n. of رحم 'to have mercy'), s.f. Mercy, compassion, pity ( = raḥm); divine mercy or…",mercy; Mercy; battered; Consider; swarming
1207,عراق,Iraq,4.98,Kaikki+ReadUrdu+word2word,Iraq (a country in West Asia in the Middle East),Iraq,Iraq; convoys; WMD; calling; taken
1208,وکیل,lawyer,4.98,ReadUrdu+word2word,,lawyer,attorney; lawyer; grieving; studying; refuse
1209,یورپی,European,4.98,ReadUrdu+word2word,,European,European; cyberattack; Frankfurt; Central; Yesterday
1210,ابراہیم,Abraham,4.97,Kaikki+ReadUrdu,Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm),name: Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm) | Platts: prop. n.m. Abraham (the patriarch),Ibrahim; Sayeed; popped; yeah; true
1211,در,door,4.97,Kaikki+ReadUrdu,door,"n. door | Platts: s.m. Door, gate; — adj. & adv. (in comp.) Outer; out: — dar ānā, v.n. To come out, to issue: — dar-bān, s.m.…",might; wanting; noise; countries; afraid
1212,شہادت,martyr; testimony; shahada,4.97,Kaikki+ReadUrdu+word2word,creed; shahada; martyrdom,"n. martyrdom; testimony; shahada | Platts: (for A. شہادة, inf. n. of شہد 'to give evidence,' &c.), s.f. Evidence, testimony, witness…",proclaim; martyr; Lance; Web; testimony
1213,علمی,academic; scientific; scholarly,4.97,Kaikki+ReadUrdu,academic; scholarly; scientific,"adj. academic; scientific; scholarly | Platts: (rel. n. fr. ʻilm), adj. Scientific; literary; doctrinal; theoretical",
1214,غلطی,mistake,4.97,Kaikki+ReadUrdu+word2word,error; mistake,mistake,fault; mistake; END; YET; MOVED
1215,مئی,May,4.97,Kaikki+ReadUrdu+word2word,May,name: May | Platts: s.f. A harrow; — a ladder,May; reportedly; 20th; since; remember
1216,مشرقی,eastern,4.97,ReadUrdu+word2word,,eastern,eastern; Redeploy; gate; Eastern; Supreme
1217,نیک,good; virtuous; righteous,4.97,Kaikki+ReadUrdu+word2word,"good, virtuous, righteous, upright, pious, kind-hearted, mannerly","adj. good, virtuous, righteous, upright, pious, kind-hearted, mannerly | Platts: adj. corr. of P. nek, or contrac. of nīkā, qq.v",good; Thinking; deeds; abandoning; wilderness
1218,انتہا,limit,4.96,Kaikki+ReadUrdu,"end; limit, extent","extreme, utmost limit",everlasting; ends; Creator; Earth; traded
1219,توانائی,energy; power; ability,4.96,Kaikki+ReadUrdu+word2word,"energy; power, ability, strength","n. energy; power, ability, strength | Platts: s.f. Power, ability, strength, &c",energy; passion; stops; signature; ENERGY
1220,دارالحکومت,capital; seat of government; royal residence,4.96,Kaikki+ReadUrdu+word2word,"royal residence; capital city, seat of government","capital city, seat of government; royal residence",Metropolis; METROPOLIS; HUMANITY; capital; KNOWS
1221,دیکھیں,see,4.96,ReadUrdu+word2word,,"infinitive of دیکْھنا (dekhnā — to look, see, watch)",see; -Did; inside; sees; dared
1222,راولپنڈی,Rawalpindi,4.96,Kaikki+ReadUrdu+word2word,"Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)","Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)",Rawalpindi; calls; close; guess; making
1223,رو,cry,4.96,ReadUrdu+word2word,,"s.m. Cry, clamour, din; sound, noise; voice; hum; report, fame",cry; Do; Ahmet; Weep; CRYING
1224,قیامت,doom; doomsday; calamity,4.96,Kaikki+ReadUrdu,"uproar; noise; doom, deluge, disaster, calamity; doomsday; judgement day, last judgment","doomsday, resurrection; calamity",hour; And; man; here; of
1225,ٹیکس,tax,4.96,ReadUrdu+word2word,,tax,tax; Tax; Taxes; Lewis; Tex
1226,پہنچے,arrived,4.96,word2word+ReadUrdu,,"plural perfective of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",dispatches; Wonderful; pulled; arrived; Edgware
1227,آسٹریلیا,Australia,4.95,Kaikki+ReadUrdu,"Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands); Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire)","Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located…; Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea…",
1228,بابا,father,4.95,Kaikki+ReadUrdu,father,"n. papa, daddy, father | Platts: s.m. Father; grandfather; old man, sir, sire (respectfully); a saṅyāsī, a faqīr; the head of the order of…",
1229,بتا,tell,4.95,ReadUrdu+word2word,,"s.m. Bamboo-lath, a thin slip of bamboo; — an oblong stone on which condiments, &c. are levigated ( = baṭṭā,… | also: infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",tell; telling; #; Sunday; Monday
1230,دیکھے,watching,4.95,word2word+ReadUrdu,,"plural masculine of دیکْھنا (dekhnā — to look, see, watch)",watching; starts; establish; relationship; junk
