rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1159,سنت,habit; custom,5.04,Kaikki+ReadUrdu,habit; Sunna; custom,"n. tradition; habit; custom | Platts: adv. Always, ever, continually: — sanat-kumār, s.m. Name of one of the four sons of Brahma, and eldest of the…",
1160,نامی,having a good reputation; famous,5.04,Kaikki+ReadUrdu,"famous, celebrated; having a good reputation","adj. having a good reputation; famous, celebrated | Platts: (nām, q.v.+ī = S. इन्), adj. & s.m. Of good repute, famous, celebrated, illustrious; — a famous or celebrated…",called; named; musical; Rose; piece
1161,عبادت,worship,5.03,Kaikki+ReadUrdu+word2word,"worship; devotion, idol",worship,worship; pray; prayer; Henceforth; questioned
1162,عملی,Practical,5.03,ReadUrdu+word2word,,"(rel. n. fr. ʻamal), adj. Practical (opp. to ʻilmī, 'theoretical'); to be done, fabrile, fictitious,…",devising; strategy; practically; cult; Even
1163,مقامات,Places,5.03,ReadUrdu+word2word,,"s.m. pl. (of maqāmat, fr. maqām), Places; stations; dwellings; halts, &c. (see maqām); — sittings,…",places; his; Lots; Shattered; collarbone
1164,پہنچا,reached,5.03,ReadUrdu+word2word,,"s.m. The fore-arm, the wrist. | also: perfective masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",hid; hurting; reached; damaged; cargo
1165,یورپ,Europe,5.03,Kaikki+ReadUrdu+word2word,"ellipsis of یورپی اتحاد (yūrapī ittihād, “European Union”); Europe (a continent located west of Asia and north of Africa)",Europe,Europe; ravage; continues; War; heavily
1166,یوم,day; period,5.03,Kaikki+ReadUrdu,day; aeon; epoch; period; age; era; (usually in the plural),"n. day; aeon; epoch; period; age; era; (usually in the plural) | Platts: s.m. A day of twenty-four hours; a day (generally): — yaumuʼl-ḥisāb, s.m…",burst; theatre; ourselves; knowing; defend
1167,بیت,house; church,5.02,Kaikki+ReadUrdu,"couplet, distich; abode, house, edifice; mosque, church, synagogue","n. couplet, distich; abode, house, edifice; mosque, church, synagogue | Platts: s.f. Grazing fee charged by herdsmen, demand on each head of cattle paid to the cowherd, a kind of agistment:…",bait; used; Bait; Nah; yourself
1168,ستمبر,September,5.02,Kaikki+ReadUrdu,September,September,Nine; one; still; Western; hijacker
1169,شرح,rate,5.02,ReadUrdu+word2word,,rate; commentary,rate; Heart; rising; highest; homicide
1170,مشرف,Musharraf,5.02,ReadUrdu+word2word,,"Musharraf (Pervez Musharraf, Pakistani president 2001–08); honored",Musharraf; tried; mean; kill; trust
1171,نوٹس,notice,5.02,ReadUrdu+word2word,,notice,notice; isn; properly; further; scratches
1172,نگار,writer; painting,5.02,Kaikki+ReadUrdu,"writer; sweetheart; painting, portrait, picture","n. sweetheart; writer; painting, portrait, picture | Platts: part. adj. Painting, adorning, embellishing, beautifying (used as last member of compounds); — s.m. A…",
1173,گروہ,group; gang,5.02,Kaikki+ReadUrdu+word2word,"group, gang, clique, crew","n. group, gang, clique, crew | Platts: s.m.(f.?) A collection or party (of men), company, band, troop, crew, gang, group; people, levy of people; a…",group; deserving; putting; faction; says
1174,ہندو,Indian; Hindu,5.02,Kaikki+ReadUrdu+word2word,Indian; a follower of Hinduism,"n. Hindu, a follower of Hinduism; Indian; Any subject regarding to Delhi Sultanate, or any other Islamic regime in any part of the Indian subcontinent | Platts: fem. haṅdī [prob. Prk. हंतो, pres. part.; see huṅto], A dialec. (Mārwārī) postpn. of the gen. (i.q. kā; ker…",Hah; blowing; crossing; storm; Hindu
1175,آرمی,army,5.01,Kaikki+ReadUrdu,army,army,
1176,بازی,bet; wager,5.01,Kaikki+ReadUrdu,bet; wager,"n. bet; wager | Platts: (see bāz, 'playing'), s.f. Play, sport, game, trick; game of chance, hazard; gaming; stake (at play), wager,…",fusion; fireworks; hates; center; Nice
1177,بد,bad; evil,5.01,Kaikki+ReadUrdu,bad; bubo; evil,"adj. bad; evil; wicked | n. bubo | Platts: adj. Bad, evil, wicked, vicious, corrupt, mischievous; inauspicious, unlucky: — bad aḵẖtar, adj. Ill-starred,…",curse; curiosity; unfortunate; lack; lovers
1178,بنائی,made,5.01,ReadUrdu+word2word,,made (feminine),made; every; This; phone; Russian
1179,بہ,in,5.01,Kaikki+ReadUrdu,"with, by, for, in","n. with, by, for, in | Platts: prep. (separable form), By, with, &c. (see the inseparable form ب ba). | also: infinitive of بَہْنا (bahnā — to flow)",these; Technically; exist; don; t
1180,صحافی,journalist,5.01,Kaikki+ReadUrdu+word2word,journalist,journalist,journalist; stringing; reporter; Act; experienced
1181,نومبر,November,5.01,Kaikki+ReadUrdu+word2word,November,November,BELGIUM; NOVEMBER; 1918; November; Plate
1182,کھلاڑی,player,5.01,ReadUrdu+word2word,,"player, athlete",player; sportsmanship; Abroad; Great; baseball
1183,اصول,principles; maxim,5.00,Kaikki+ReadUrdu+word2word,"maxim; principles; law, mot, motto, rule","n. plural of اصل (asl); principles; maxim | Platts: s.f. m.(?) pl. (of aṣl), Roots, fundamentals, essentials, elements, first principles; causes, general or…",principle; founded; theory; differences; CONTINUE
1184,اکتوبر,October,5.00,Kaikki+ReadUrdu+word2word,October,"n. October | Platts: (corr. from the English), s.m. October",October; 2006; bump; conversation; having
1185,توڑ,Break,5.00,ReadUrdu+word2word,,"break, fissure; breaking; check | also: infinitive of تورْنا (tornā — to break, snap)",Break; break; broke; breaking; BREAK
1186,راست,straight,5.00,ReadUrdu+word2word,,"adj. Right, true; good, just, upright, straightforward, honest, sincere; right (as opp. to left); straight,…",straight; directly; STRAIGHT; Directly; specials
1187,فہرست,list; index,5.00,Kaikki+ReadUrdu+word2word,list; index; catalogue,"n. list; index; catalogue | Platts: s.f. A list, catalogue; an index, a table of contents; an inventory, a schedule",list; talents; LIST; BUSINESSES; DOES
1188,نشان,mark; sign,5.00,Kaikki+ReadUrdu+word2word,"sign, symbol; ensign, standard; decoration, medal","mark, sign, trace",mark; BOUNDARIES; MARK; Tracks; Break
1189,وعدہ,promise,5.00,Kaikki+ReadUrdu+word2word,promise; vow; pledge,promise,promise; promised; Promise; PROMISE; original
1190,ولی,favorite with God; saint,5.00,Kaikki+ReadUrdu,"prophet, saint; favorite with God; master, lord, defender, guardian, friend","n. favorite with God; prophet, saint; master, lord, defender, guardian, friend | Platts: s.m. A bracelet; armlet; ring",
1191,جنت,heaven; paradise,4.99,Kaikki+ReadUrdu+word2word,"abacus; heaven, paradise; a female given name from Arabic","paradise, heaven",heaven; paradise; Heaven; god
1192,جون,June,4.99,Kaikki+ReadUrdu+word2word,June,"name: June | Platts: s.m. An Ionian, a Greek; a Mohammadan (sometimes applied to both the Mohammadan and European invaders of…",June; Can; bun; hot; seat
1193,حرام,forbidden; unlawful,4.99,Kaikki+ReadUrdu+word2word,haram; unlawful; forbidden,"adj. forbidden; unlawful; haram | Platts: (inf. n. of حرم 'to be prohibited,' &c.), adj. Forbidden, prohibited, unlawful, wrong; excluded; sacred,…",forbidden; Action; returned; yet; As
1194,عثمان,a male given name; equivalent to English Uthman,4.99,Kaikki+ReadUrdu,"Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman","Uthman (Uthman bin Affan, third Islamic caliph and a companion of Muhammad); a male given name, Osman or Usman, from Arabic, equivalent to English Uthman",
1195,لکھ,write,4.99,ReadUrdu+word2word,,"inflection of लिखना (likhnā, “to write”): | also: form of لِکْھنا (likhnā — to write)",write; rewriting; Did; case; justification
1196,موسی,Moses,4.99,Kaikki+ReadUrdu,Moses; a male given name from Arabic,"name: Moses; a male given name from Arabic | Platts: s.f. Mother's sister, aunt",leagues; mossy; knoll; thickets; due
1197,نامہ,book; letter,4.99,Kaikki+ReadUrdu,"history; letter, book, treaty","n. letter, book, treaty; history | Platts: (rel. n. fr. nām, q.v.), s.m. A letter, writing, epistle; a record, written document; a work, treatise, book;…",Didn; pass; building; permit; permits
1198,افواج,forces,4.98,ReadUrdu+word2word,,"forces, armies (plural of فوج)",forces; combine; outmatched; contacting; military
1199,برقرار,maintained,4.98,ReadUrdu+word2word,,"established, confirmed, fixed, settled, maintained",maintain; Maintaining; preserve; oxygen; level
1200,جدوجہد,struggle,4.98,ReadUrdu+word2word,,struggle,struggling; Teach; struggled; scramble; below
1201,رحمت,Mercy,4.98,ReadUrdu+word2word,,"(for A. رحمة, inf. n. of رحم 'to have mercy'), s.f. Mercy, compassion, pity ( = raḥm); divine mercy or…",mercy; Mercy; battered; Consider; swarming
1202,عراق,Iraq,4.98,Kaikki+ReadUrdu+word2word,Iraq (a country in West Asia in the Middle East),Iraq,Iraq; convoys; WMD; calling; taken
1203,وکیل,lawyer,4.98,ReadUrdu+word2word,,lawyer,attorney; lawyer; grieving; studying; refuse
1204,یورپی,European,4.98,ReadUrdu+word2word,,European,European; cyberattack; Frankfurt; Central; Yesterday
1205,ابراہیم,Abraham,4.97,Kaikki+ReadUrdu,Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm),name: Abraham (prophet); a male given name from Arabic إِبْرَاهِيم (ʔibrāhīm) | Platts: prop. n.m. Abraham (the patriarch),Ibrahim; Sayeed; popped; yeah; true
1206,در,door,4.97,Kaikki+ReadUrdu,door,"n. door | Platts: s.m. Door, gate; — adj. & adv. (in comp.) Outer; out: — dar ānā, v.n. To come out, to issue: — dar-bān, s.m.…",might; wanting; noise; countries; afraid
1207,شہادت,martyrdom; testimony,4.97,Kaikki+ReadUrdu+word2word,creed; shahada; martyrdom,"n. martyrdom; testimony; shahada | Platts: (for A. شہادة, inf. n. of شہد 'to give evidence,' &c.), s.f. Evidence, testimony, witness…",proclaim; martyr; Lance; Web; testimony
1208,علمی,academic; scientific,4.97,Kaikki+ReadUrdu,academic; scholarly; scientific,"adj. academic; scientific; scholarly | Platts: (rel. n. fr. ʻilm), adj. Scientific; literary; doctrinal; theoretical",
1209,غلطی,mistake,4.97,Kaikki+ReadUrdu+word2word,error; mistake,mistake,fault; mistake; END; YET; MOVED
1210,مئی,May,4.97,Kaikki+ReadUrdu+word2word,May,name: May | Platts: s.f. A harrow; — a ladder,May; reportedly; 20th; since; remember
1211,مشرقی,eastern,4.97,ReadUrdu+word2word,,eastern,eastern; Redeploy; gate; Eastern; Supreme
1212,نیک,good; kind-hearted,4.97,Kaikki+ReadUrdu+word2word,"good, virtuous, righteous, upright, pious, kind-hearted, mannerly","adj. good, virtuous, righteous, upright, pious, kind-hearted, mannerly | Platts: adj. corr. of P. nek, or contrac. of nīkā, qq.v",good; Thinking; deeds; abandoning; wilderness
1213,توانائی,energy; power,4.96,Kaikki+ReadUrdu+word2word,"energy; power, ability, strength","n. energy; power, ability, strength | Platts: s.f. Power, ability, strength, &c",energy; passion; stops; signature; ENERGY
1214,دارالحکومت,capital city; seat of government,4.96,Kaikki+ReadUrdu,"royal residence; capital city, seat of government","capital city, seat of government; royal residence",Metropolis; METROPOLIS; HUMANITY; capital; KNOWS
1215,دیکھیں,see,4.96,ReadUrdu+word2word,,"infinitive of دیکْھنا (dekhnā — to look, see, watch)",see; -Did; inside; sees; dared
1216,راولپنڈی,Rawalpindi,4.96,Kaikki+ReadUrdu+word2word,"Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)","Rawalpindi (a city in Rawalpindi district, Punjab, Pakistan)",Rawalpindi; calls; close; guess; making
1217,رو,Cry,4.96,ReadUrdu+word2word,,"s.m. Cry, clamour, din; sound, noise; voice; hum; report, fame",cry; Do; Ahmet; Weep; CRYING
1218,قیامت,doom; calamity,4.96,Kaikki+ReadUrdu,"uproar; noise; doom, deluge, disaster, calamity; doomsday; judgement day, last judgment","doomsday, resurrection; calamity",hour; And; man; here; of
1219,ٹیکس,tax,4.96,ReadUrdu+word2word,,tax,tax; Tax; Taxes; Lewis; Tex
1220,پہنچے,arrived,4.96,ReadUrdu+word2word,,"plural perfective of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",dispatches; Wonderful; pulled; arrived; Edgware
1221,آسٹریلیا,Australia,4.95,Kaikki+ReadUrdu,"Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands); Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire)","Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located…; Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea…",
1222,بابا,father,4.95,Kaikki+ReadUrdu,father,"n. papa, daddy, father | Platts: s.m. Father; grandfather; old man, sir, sire (respectfully); a saṅyāsī, a faqīr; the head of the order of…",
1223,بتا,tell,4.95,ReadUrdu+word2word,,"s.m. Bamboo-lath, a thin slip of bamboo; — an oblong stone on which condiments, &c. are levigated ( = baṭṭā,… | also: infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",tell; telling; #; Sunday; Monday
1224,دیکھے,watching,4.95,ReadUrdu+word2word,,"plural masculine of دیکْھنا (dekhnā — to look, see, watch)",watching; starts; establish; relationship; junk
1225,عقل,understanding,4.95,Kaikki+word2word,"common sense; understanding, wisdom","intellect, reason",fathom; understanding; His; tired; Does
1226,مبنی,based; foundation,4.95,Kaikki+ReadUrdu+word2word,"based, founded (on); foundation, base, origin","n. foundation, base, origin | Platts: (pass. part. of بنی 'to build,' &c.), part. Built, constructed, formed; founded, based (on); — (in Gram.)…",driven; diagrams; mapped; based; These
1227,مذمت,abuse; condemnation,4.95,Kaikki+ReadUrdu,"condemnation; dispraise, abuse","n. condemnation; dispraise, abuse | Platts: (for A. مذمة, inf. n. of ذمّ 'to blame,' &c.), s.f. Blaming; blame, censure; scorn, contempt; satire; abuse;…",night; deplore; Last; was; a
1228,واشنگٹن,Washington,4.95,ReadUrdu+word2word,,"Washington, Washington State (a state in the Pacific Northwest region of the United States); Washington, Washington, D.C. (the capital city of the United States)",Washington; D.C; send; encoded; plane
1229,اپریل,April,4.94,Kaikki+ReadUrdu+word2word,April,"n. April | Platts: (corr. from the English), s.m. April",April; improved; In; lot; situation
1230,تقریر,speech,4.94,Kaikki+ReadUrdu+word2word,speech,"speech, oration",speech; Beyond; Wonderful; power; Oh
1231,جمعہ,Friday,4.94,Kaikki+ReadUrdu+word2word,Friday,"n. Friday; Jumu'ah (Friday prayer); a gym, arena (tournament which takes place on a Friday) | Platts: (for A. جمعة jumʻat, fem.), s.m. lit. 'The day of the congregation'; Friday (on which day Musalmans assemble…",Friday; Huh; There; go; Lola
